iso3c,animal_system,tonnes_product
GBR,sheep_mixed_meat,3060997.9610456303
GBR,sheep_mixed_milk,0
GEO,buffaloes_mixed_meat,10660.196599356768
GEO,buffaloes_mixed_milk,14106.816959877893
GEO,cows_feedlot_meat,0
GEO,cows_mixed_meat,534946.8566456265
GEO,cows_mixed_milk,764430.4373620306
GEO,goats_mixed_meat,2468.940435116243
GEO,goats_mixed_milk,5072.836472628619
GEO,sheep_mixed_meat,65368.217540871425
GEO,sheep_mixed_milk,14635.082530690726
GGY,buffaloes_mixed_meat,0
GGY,buffaloes_mixed_milk,0
GGY,cows_feedlot_meat,0
GGY,cows_mixed_meat,0
GGY,cows_mixed_milk,0
GGY,goats_mixed_meat,0
GGY,goats_mixed_milk,0
GGY,sheep_mixed_meat,0
GGY,sheep_mixed_milk,0
GHA,buffaloes_mixed_meat,0
GHA,buffaloes_mixed_milk,0
GHA,cows_feedlot_meat,0
GHA,cows_mixed_meat,773623.7400080153
GHA,cows_mixed_milk,154051.28523500566
GHA,goats_mixed_meat,356645.9620784756
GHA,goats_mixed_milk,0
GHA,sheep_mixed_meat,340442.23349017545
GHA,sheep_mixed_milk,0
GIB,buffaloes_mixed_meat,0
GIB,buffaloes_mixed_milk,0
GIB,cows_feedlot_meat,0
GIB,cows_mixed_meat,0
GIB,cows_mixed_milk,0
GIB,goats_mixed_meat,0
GIB,goats_mixed_milk,0
GIB,sheep_mixed_meat,0
GIB,sheep_mixed_milk,0
GIN,buffaloes_mixed_meat,0
GIN,buffaloes_mixed_milk,0
GIN,cows_feedlot_meat,0
GIN,cows_mixed_meat,2620094.577767788
GIN,cows_mixed_milk,272946.34298544994
GIN,goats_mixed_meat,125678.26708009158
GIN,goats_mixed_milk,19747.77570420888
GIN,sheep_mixed_meat,136677.12771646463
GIN,sheep_mixed_milk,15026.440694779609
GLP,buffaloes_mixed_meat,0
GLP,buffaloes_mixed_milk,0
GLP,cows_feedlot_meat,0
GLP,cows_mixed_meat,57662.493369574746
GLP,cows_mixed_milk,247.79706020352887
GLP,goats_mixed_meat,1034.3257985915407
GLP,goats_mixed_milk,182.83365730079197
GLP,sheep_mixed_meat,145.15528773093058
GLP,sheep_mixed_milk,0
GMB,buffaloes_mixed_meat,0
GMB,buffaloes_mixed_milk,0
GMB,cows_feedlot_meat,0
GMB,cows_mixed_meat,379558.24065640883
GMB,cows_mixed_milk,49567.50051651065
GMB,goats_mixed_meat,32921.483163883946
GMB,goats_mixed_milk,0
GMB,sheep_mixed_meat,8729.13468538907
GMB,sheep_mixed_milk,0
GNB,buffaloes_mixed_meat,0
GNB,buffaloes_mixed_milk,0
GNB,cows_feedlot_meat,0
GNB,cows_mixed_meat,291027.9232560281
GNB,cows_mixed_milk,48551.66050111407
GNB,goats_mixed_meat,36065.57842910898
GNB,goats_mixed_milk,8149.276196812855
GNB,sheep_mixed_meat,24152.16363581876
GNB,sheep_mixed_milk,5900.83278202629
GNQ,buffaloes_mixed_meat,0
GNQ,buffaloes_mixed_milk,0
GNQ,cows_feedlot_meat,0
GNQ,cows_mixed_meat,6513.377885929676
GNQ,cows_mixed_milk,1017.0784166843118
GNQ,goats_mixed_meat,1347.0711652880893
GNQ,goats_mixed_milk,0
GNQ,sheep_mixed_meat,7236.360097577606
GNQ,sheep_mixed_milk,0
GRC,buffaloes_mixed_meat,3315.635322499121
GRC,buffaloes_mixed_milk,4466.394829730807
GRC,cows_feedlot_meat,0
GRC,cows_mixed_meat,761237.4522744054
GRC,cows_mixed_milk,159508.25677889373
GRC,goats_mixed_meat,104528.23910348568
GRC,goats_mixed_milk,236979.00335717437
GRC,sheep_mixed_meat,248641.37074453713
GRC,sheep_mixed_milk,592526.6962209981
GRD,buffaloes_mixed_meat,0
GRD,buffaloes_mixed_milk,0
GRD,cows_feedlot_meat,0
GRD,cows_mixed_meat,6025.72418237101
GRD,cows_mixed_milk,1137.879868364692
GRD,goats_mixed_meat,1123.3650373346998
GRD,goats_mixed_milk,0
GRD,sheep_mixed_meat,2653.6457476487285
GRD,sheep_mixed_milk,0
GRL,buffaloes_mixed_meat,0
GRL,buffaloes_mixed_milk,0
GRL,cows_feedlot_meat,0
GRL,cows_mixed_meat,384.45055289435874
GRL,cows_mixed_milk,227.56689907085726
GRL,goats_mixed_meat,0
GRL,goats_mixed_milk,0
GRL,sheep_mixed_meat,6041.11176128319
GRL,sheep_mixed_milk,0
GTM,buffaloes_mixed_meat,0
GTM,buffaloes_mixed_milk,0
GTM,cows_feedlot_meat,0
GTM,cows_mixed_meat,3250202.962813627
GTM,cows_mixed_milk,997847.7108107125
GTM,goats_mixed_meat,12178.872685822953
GTM,goats_mixed_milk,2280.5651456648193
GTM,sheep_mixed_meat,102108.84294477136
GTM,sheep_mixed_milk,0
GUF,buffaloes_mixed_meat,1.028183510278156e-8
GUF,buffaloes_mixed_milk,0
GUF,cows_feedlot_meat,0
GUF,cows_mixed_meat,30068.372953734193
GUF,cows_mixed_milk,1642.5595747548386
GUF,goats_mixed_meat,303.034879927246
GUF,goats_mixed_milk,43.503577382542616
GUF,sheep_mixed_meat,274.5806519088356
GUF,sheep_mixed_milk,0
GUM,buffaloes_mixed_meat,0
GUM,buffaloes_mixed_milk,0
GUM,cows_feedlot_meat,0
GUM,cows_mixed_meat,0
GUM,cows_mixed_milk,0
GUM,goats_mixed_meat,0
GUM,goats_mixed_milk,0
GUM,sheep_mixed_meat,0
GUM,sheep_mixed_milk,0
GUY,buffaloes_mixed_meat,0
GUY,buffaloes_mixed_milk,0
GUY,cows_feedlot_meat,0
GUY,cows_mixed_meat,60114.755098616064
GUY,cows_mixed_milk,58802.738381598705
GUY,goats_mixed_meat,11438.755847153087
GUY,goats_mixed_milk,0
GUY,sheep_mixed_meat,20235.66228125856
GUY,sheep_mixed_milk,0
HKG,buffaloes_mixed_meat,370.0071620840716
HKG,buffaloes_mixed_milk,0
HKG,cows_feedlot_meat,0
HKG,cows_mixed_meat,2754.9388563196076
HKG,cows_mixed_milk,42.94225083941677
HKG,goats_mixed_meat,82.06007446382546
HKG,goats_mixed_milk,0
HKG,sheep_mixed_meat,2.125325359654136
HKG,sheep_mixed_milk,0
HND,buffaloes_mixed_meat,0
HND,buffaloes_mixed_milk,0
HND,cows_feedlot_meat,0
HND,cows_mixed_meat,2416649.4589138054
HND,cows_mixed_milk,772526.8273446991
HND,goats_mixed_meat,3197.8490080223496
HND,goats_mixed_milk,0
HND,sheep_mixed_meat,3067.810745653834
HND,sheep_mixed_milk,0
HRV,buffaloes_mixed_meat,0
HRV,buffaloes_mixed_milk,0
HRV,cows_feedlot_meat,0
HRV,cows_mixed_meat,542123.9814649932
HRV,cows_mixed_milk,310945.02616996906
HRV,goats_mixed_meat,6747.49271949433
HRV,goats_mixed_milk,4048.7242225677746
HRV,sheep_mixed_meat,75781.87859539806
HRV,sheep_mixed_milk,15130.14839115925
HTI,buffaloes_mixed_meat,0
HTI,buffaloes_mixed_milk,0
HTI,cows_feedlot_meat,0
HTI,cows_mixed_meat,1208120.0232079318
HTI,cows_mixed_milk,175779.783413287
HTI,goats_mixed_meat,115315.18075473544
HTI,goats_mixed_milk,65445.29137912249
HTI,sheep_mixed_meat,20972.987479680793
HTI,sheep_mixed_milk,0
HUN,buffaloes_mixed_meat,0
HUN,buffaloes_mixed_milk,0
HUN,cows_feedlot_meat,0
HUN,cows_mixed_meat,1062695.2213303985
HUN,cows_mixed_milk,489947.3044307905
HUN,goats_mixed_meat,10001.40166369533
HUN,goats_mixed_milk,2655.7712080335027
HUN,sheep_mixed_meat,166553.51255263813
HUN,sheep_mixed_milk,2530.7229544595493
IDN,buffaloes_mixed_meat,1564494.9082426333
IDN,buffaloes_mixed_milk,182764.90930357462
IDN,cows_feedlot_meat,173331.82767833755
IDN,cows_mixed_meat,18721500.70604121
IDN,cows_mixed_milk,808755.6543645331
IDN,goats_mixed_meat,1891852.641002131
IDN,goats_mixed_milk,1201903.7366705425
IDN,sheep_mixed_meat,1443550.8888346902
IDN,sheep_mixed_milk,781251.0733138556
IMN,buffaloes_mixed_meat,0
IMN,buffaloes_mixed_milk,0
IMN,cows_feedlot_meat,0
IMN,cows_mixed_meat,5603.1727845939795
IMN,cows_mixed_milk,7284.13793438534
IMN,goats_mixed_meat,12.10869850361302
IMN,goats_mixed_milk,15.90629567336868
IMN,sheep_mixed_meat,2243.6729911595435
IMN,sheep_mixed_milk,367.2469886124662
IND,buffaloes_mixed_meat,83556283.2053338
IND,buffaloes_mixed_milk,57456766.08798614
IND,cows_feedlot_meat,0
IND,cows_mixed_meat,152025932.4337212
IND,cows_mixed_milk,58247656.05866944
IND,goats_mixed_meat,8938920.126357397
IND,goats_mixed_milk,3852319.520576786
IND,sheep_mixed_meat,6086458.538518959
IND,sheep_mixed_milk,895568.2559011291
IOT,buffaloes_mixed_meat,0
IOT,buffaloes_mixed_milk,0
IOT,cows_feedlot_meat,0
IOT,cows_mixed_meat,0
IOT,cows_mixed_milk,0
IOT,goats_mixed_meat,0
IOT,goats_mixed_milk,0
IOT,sheep_mixed_meat,0
IOT,sheep_mixed_milk,0
IRL,buffaloes_mixed_meat,0
IRL,buffaloes_mixed_milk,0
IRL,cows_feedlot_meat,0
IRL,cows_mixed_meat,4378903.477755248
IRL,cows_mixed_milk,1191281.913881502
IRL,goats_mixed_meat,831.2292632299466
IRL,goats_mixed_milk,0
IRL,sheep_mixed_meat,448612.0214173776
IRL,sheep_mixed_milk,0
IRN,buffaloes_mixed_meat,90953.3597449083
IRN,buffaloes_mixed_milk,52864.59779643973
IRN,cows_feedlot_meat,0
IRN,cows_mixed_meat,2146344.5316913472
IRN,cows_mixed_milk,1261890.3708998882
IRN,goats_mixed_meat,635538.5034534469
IRN,goats_mixed_milk,417257.0865663219
IRN,sheep_mixed_meat,1648308.27887346
IRN,sheep_mixed_milk,959271.087668176
IRQ,buffaloes_mixed_meat,173477.3951829412
IRQ,buffaloes_mixed_milk,69517.79317008892
IRQ,cows_feedlot_meat,0
IRQ,cows_mixed_meat,1174647.711405779
IRQ,cows_mixed_milk,330696.2890886546
IRQ,goats_mixed_meat,51804.683263750485
IRQ,goats_mixed_milk,61510.654526953156
IRQ,sheep_mixed_meat,364863.28014517104
IRQ,sheep_mixed_milk,337118.10901582916
ISL,buffaloes_mixed_meat,0
ISL,buffaloes_mixed_milk,0
ISL,cows_feedlot_meat,0
ISL,cows_mixed_meat,90585.31250070145
ISL,cows_mixed_milk,50782.706502989735
ISL,goats_mixed_meat,286.9214481139946
ISL,goats_mixed_milk,0
ISL,sheep_mixed_meat,81193.61685356968
ISL,sheep_mixed_milk,0
ISR,buffaloes_mixed_meat,0
ISR,buffaloes_mixed_milk,0
ISR,cows_feedlot_meat,0
ISR,cows_mixed_meat,866686.5386217999
ISR,cows_mixed_milk,311894.08039041
ISR,goats_mixed_meat,2660.6576549761835
ISR,goats_mixed_milk,11172.239478553429
ISR,sheep_mixed_meat,44317.23803675853
ISR,sheep_mixed_milk,39065.370877940084
ITA,buffaloes_mixed_meat,189663.8265210068
ITA,buffaloes_mixed_milk,381260.9009814366
ITA,cows_feedlot_meat,0
ITA,cows_mixed_meat,6641777.267186046
ITA,cows_mixed_milk,3717213.4895251323
ITA,goats_mixed_meat,49566.60751651775
ITA,goats_mixed_milk,57026.90541087661
ITA,sheep_mixed_meat,257232.53051835907
ITA,sheep_mixed_milk,533050.2246153665
JAM,buffaloes_mixed_meat,0
JAM,buffaloes_mixed_milk,0
JAM,cows_feedlot_meat,0
JAM,cows_mixed_meat,123678.98762506644
JAM,cows_mixed_milk,11700.709081511086
JAM,goats_mixed_meat,3416.9437566635406
JAM,goats_mixed_milk,85876.74467698643
JAM,sheep_mixed_meat,195.78223526600772
JAM,sheep_mixed_milk,0
JEY,buffaloes_mixed_meat,0
JEY,buffaloes_mixed_milk,0
JEY,cows_feedlot_meat,0
JEY,cows_mixed_meat,773.8633504627137
JEY,cows_mixed_milk,1006.0242278867155
JEY,goats_mixed_meat,25.07576297114147
JEY,goats_mixed_milk,32.94016280405964
JEY,sheep_mixed_meat,252.54297724331502
JEY,sheep_mixed_milk,41.336526424870215
JOR,buffaloes_mixed_meat,91.15147263805858
JOR,buffaloes_mixed_milk,0
JOR,cows_feedlot_meat,0
JOR,cows_mixed_meat,19920.898206907597
JOR,cows_mixed_milk,41086.576723160375
JOR,goats_mixed_meat,18862.194498711167
JOR,goats_mixed_milk,37101.03260658315
JOR,sheep_mixed_meat,55334.682242755815
JOR,sheep_mixed_milk,151618.24866297343
JPN,buffaloes_mixed_meat,0
JPN,buffaloes_mixed_milk,0
JPN,cows_feedlot_meat,51114.533336467866
JPN,cows_mixed_meat,6928066.064676288
JPN,cows_mixed_milk,2232692.1329305787
JPN,goats_mixed_meat,1347.744056461795
JPN,goats_mixed_milk,1243.7312456832913
JPN,sheep_mixed_meat,1502.841317255105
JPN,sheep_mixed_milk,986.5330998246704
KAZ,buffaloes_mixed_meat,5508.093520130403
KAZ,buffaloes_mixed_milk,0
KAZ,cows_feedlot_meat,0
KAZ,cows_mixed_meat,1659498.4862625015
KAZ,cows_mixed_milk,1245510.5135649182
KAZ,goats_mixed_meat,70921.35476996405
KAZ,goats_mixed_milk,1191.394103208253
KAZ,sheep_mixed_meat,712299.7986672173
KAZ,sheep_mixed_milk,20669.45818937133
KEN,buffaloes_mixed_meat,0
KEN,buffaloes_mixed_milk,0
KEN,cows_feedlot_meat,0
KEN,cows_mixed_meat,5757662.559268483
KEN,cows_mixed_milk,3215731.3301616665
KEN,goats_mixed_meat,1572360.5903891898
KEN,goats_mixed_milk,260598.44810578268
KEN,sheep_mixed_meat,1099618.850973279
KEN,sheep_mixed_milk,120996.32072370106
KGZ,buffaloes_mixed_meat,0
KGZ,buffaloes_mixed_milk,0
KGZ,cows_feedlot_meat,0
KGZ,cows_mixed_meat,514429.68906340207
KGZ,cows_mixed_milk,716092.1372509877
KGZ,goats_mixed_meat,52422.39233547932
KGZ,goats_mixed_milk,6883.365233094097
KGZ,sheep_mixed_meat,472583.54306910565
KGZ,sheep_mixed_milk,50465.75233427775
KHM,buffaloes_mixed_meat,893195.4538114899
KHM,buffaloes_mixed_milk,0
KHM,cows_feedlot_meat,0
KHM,cows_mixed_meat,3448956.7799459095
KHM,cows_mixed_milk,99669.16284206542
KHM,goats_mixed_meat,0
KHM,goats_mixed_milk,0
KHM,sheep_mixed_meat,0
KHM,sheep_mixed_milk,0
KIR,buffaloes_mixed_meat,0
KIR,buffaloes_mixed_milk,0
KIR,cows_feedlot_meat,0
KIR,cows_mixed_meat,0
KIR,cows_mixed_milk,0
KIR,goats_mixed_meat,0
KIR,goats_mixed_milk,0
KIR,sheep_mixed_meat,0
KIR,sheep_mixed_milk,0
KNA,buffaloes_mixed_meat,0
KNA,buffaloes_mixed_milk,0
KNA,cows_feedlot_meat,0
KNA,cows_mixed_meat,2326.35615596508
KNA,cows_mixed_milk,887.4974902022436
KNA,goats_mixed_meat,614.7747971223633
KNA,goats_mixed_milk,0
KNA,sheep_mixed_meat,1190.3937268516584
KNA,sheep_mixed_milk,0
KOR,buffaloes_mixed_meat,0
KOR,buffaloes_mixed_milk,0
KOR,cows_feedlot_meat,0
KOR,cows_mixed_meat,5964169.927537272
KOR,cows_mixed_milk,512891.7848536481
KOR,goats_mixed_meat,32084.319941123995
KOR,goats_mixed_milk,8716.416181288174
KOR,sheep_mixed_meat,325.2171211018133
KOR,sheep_mixed_milk,0
KWT,buffaloes_mixed_meat,0
KWT,buffaloes_mixed_milk,0
KWT,cows_feedlot_meat,0
KWT,cows_mixed_meat,20523.703138969973
KWT,cows_mixed_milk,16677.662755181747
KWT,goats_mixed_meat,22032.78257328307
KWT,goats_mixed_milk,3077.0367005042294
KWT,sheep_mixed_meat,90012.03219146965
KWT,sheep_mixed_milk,186.89191345522096
LAO,buffaloes_mixed_meat,1499925.9679395468
LAO,buffaloes_mixed_milk,0
LAO,cows_feedlot_meat,0
LAO,cows_mixed_meat,2212397.038194796
LAO,cows_mixed_milk,32225.48626590155
LAO,goats_mixed_meat,77825.80808851084
LAO,goats_mixed_milk,0
LAO,sheep_mixed_meat,0
LAO,sheep_mixed_milk,0
LBN,buffaloes_mixed_meat,0
LBN,buffaloes_mixed_milk,0
LBN,cows_feedlot_meat,0
LBN,cows_mixed_meat,27338.019327469534
LBN,cows_mixed_milk,44864.931581658886
LBN,goats_mixed_meat,36174.21314382988
LBN,goats_mixed_milk,12828.13644289375
LBN,sheep_mixed_meat,22355.41481369286
LBN,sheep_mixed_milk,26664.770590070293
LBR,buffaloes_mixed_meat,0
LBR,buffaloes_mixed_milk,0
LBR,cows_feedlot_meat,0
LBR,cows_mixed_meat,33127.158628799
LBR,cows_mixed_milk,5454.386893654813
LBR,goats_mixed_meat,29564.282141355805
LBR,goats_mixed_milk,0
LBR,sheep_mixed_meat,25923.915425368847
LBR,sheep_mixed_milk,0
LBY,buffaloes_mixed_meat,0
LBY,buffaloes_mixed_milk,0
LBY,cows_feedlot_meat,0
LBY,cows_mixed_meat,81462.74700709798
LBY,cows_mixed_milk,139778.65403479483
LBY,goats_mixed_meat,182151.1166946117
LBY,goats_mixed_milk,46841.85367530287
LBY,sheep_mixed_meat,656186.9103033505
LBY,sheep_mixed_milk,300364.3860527755
LCA,buffaloes_mixed_meat,0
LCA,buffaloes_mixed_milk,0
LCA,cows_feedlot_meat,0
LCA,cows_mixed_meat,16115.622528171843
LCA,cows_mixed_milk,1265.0447842370183
LCA,goats_mixed_meat,2234.119696139916
LCA,goats_mixed_milk,0
LCA,sheep_mixed_meat,1823.858435003633
LCA,sheep_mixed_milk,0
LIE,buffaloes_mixed_meat,0
LIE,buffaloes_mixed_milk,0
LIE,cows_feedlot_meat,0
LIE,cows_mixed_meat,4473.3812875458825
LIE,cows_mixed_milk,3727.929930429179
LIE,goats_mixed_meat,18.616101686552277
LIE,goats_mixed_milk,29.850387533352936
LIE,sheep_mixed_meat,554.4443872285575
LIE,sheep_mixed_milk,81.16739095861374
LKA,buffaloes_mixed_meat,304655.33410604537
LKA,buffaloes_mixed_milk,136611.57261180144
LKA,cows_feedlot_meat,0
LKA,cows_mixed_meat,879317.6856172932
LKA,cows_mixed_milk,357795.6210467376
LKA,goats_mixed_meat,19778.138483863655
LKA,goats_mixed_milk,18610.11166538068
LKA,sheep_mixed_meat,1410.2636364705045
LKA,sheep_mixed_milk,0
LSO,buffaloes_mixed_meat,0
LSO,buffaloes_mixed_milk,0
LSO,cows_feedlot_meat,0
LSO,cows_mixed_meat,114579.87517581365
LSO,cows_mixed_milk,52311.87975732673
LSO,goats_mixed_meat,57827.683605681195
LSO,goats_mixed_milk,0
LSO,sheep_mixed_meat,94886.72576583916
LSO,sheep_mixed_milk,0
LTU,buffaloes_mixed_meat,0
LTU,buffaloes_mixed_milk,0
LTU,cows_feedlot_meat,0
LTU,cows_mixed_meat,661859.1291214244
LTU,cows_mixed_milk,578248.5947289501
LTU,goats_mixed_meat,939.3600003977505
LTU,goats_mixed_milk,2174.2032458842054
LTU,sheep_mixed_meat,30906.67197998124
LTU,sheep_mixed_milk,0
LUX,buffaloes_mixed_meat,0
LUX,buffaloes_mixed_milk,0
LUX,cows_feedlot_meat,0
LUX,cows_mixed_meat,229737.32101230545
LUX,cows_mixed_milk,92384.06531831826
LUX,goats_mixed_meat,250.60747721366653
LUX,goats_mixed_milk,460.5375278466063
LUX,sheep_mixed_meat,1114.5571780714604
LUX,sheep_mixed_milk,0
LVA,buffaloes_mixed_meat,0
LVA,buffaloes_mixed_milk,0
LVA,cows_feedlot_meat,0
LVA,cows_mixed_meat,389874.25683954934
LVA,cows_mixed_milk,295998.658012337
LVA,goats_mixed_meat,768.7191861947099
LVA,goats_mixed_milk,2173.6477335836407
LVA,sheep_mixed_meat,18701.71270713862
LVA,sheep_mixed_milk,0
MAC,buffaloes_mixed_meat,0
MAC,buffaloes_mixed_milk,0
MAC,cows_feedlot_meat,0
MAC,cows_mixed_meat,83.3777029608361
MAC,cows_mixed_milk,107.45372238589226
MAC,goats_mixed_meat,0
MAC,goats_mixed_milk,0
MAC,sheep_mixed_meat,0
MAC,sheep_mixed_milk,0
MAF,buffaloes_mixed_meat,0
MAF,buffaloes_mixed_milk,0
MAF,cows_feedlot_meat,0
MAF,cows_mixed_meat,176.47662357926245
MAF,cows_mixed_milk,190.2284562054294
MAF,goats_mixed_meat,506.4954809028128
MAF,goats_mixed_milk,89.19747263204601
MAF,sheep_mixed_meat,179.07974196637488
MAF,sheep_mixed_milk,0
MAR,buffaloes_mixed_meat,0
MAR,buffaloes_mixed_milk,0
MAR,cows_feedlot_meat,0
MAR,cows_mixed_meat,858977.8945591026
MAR,cows_mixed_milk,1074251.9110421203
MAR,goats_mixed_meat,135738.14115752577
MAR,goats_mixed_milk,51569.05230500339
MAR,sheep_mixed_meat,1256721.8619355825
MAR,sheep_mixed_milk,66529.68897393861
MCO,buffaloes_mixed_meat,0
MCO,buffaloes_mixed_milk,0
MCO,cows_feedlot_meat,0
MCO,cows_mixed_meat,0
MCO,cows_mixed_milk,0
MCO,goats_mixed_meat,0
MCO,goats_mixed_milk,0
MCO,sheep_mixed_meat,0
MCO,sheep_mixed_milk,0
MDA,buffaloes_mixed_meat,0
MDA,buffaloes_mixed_milk,0
MDA,cows_feedlot_meat,0
MDA,cows_mixed_meat,120690.69977110818
MDA,cows_mixed_milk,231793.0437943915
MDA,goats_mixed_meat,5834.464914357377
MDA,goats_mixed_milk,17873.25164298179
MDA,sheep_mixed_meat,24849.154857188205
MDA,sheep_mixed_milk,68772.46095831503
MDG,buffaloes_mixed_meat,0
MDG,buffaloes_mixed_milk,0
MDG,cows_feedlot_meat,0
MDG,cows_mixed_meat,2644671.686048506
MDG,cows_mixed_milk,648603.9222630142
MDG,goats_mixed_meat,63051.766247532454
MDG,goats_mixed_milk,0
MDG,sheep_mixed_meat,34701.54969192331
MDG,sheep_mixed_milk,0
MDV,buffaloes_mixed_meat,0
MDV,buffaloes_mixed_milk,0
MDV,cows_feedlot_meat,0
MDV,cows_mixed_meat,0
MDV,cows_mixed_milk,0
MDV,goats_mixed_meat,0
MDV,goats_mixed_milk,0
MDV,sheep_mixed_meat,0
MDV,sheep_mixed_milk,0
MEX,buffaloes_mixed_meat,0
MEX,buffaloes_mixed_milk,0
MEX,cows_feedlot_meat,512023.86948655883
MEX,cows_mixed_meat,20164683.523780845
MEX,cows_mixed_milk,2266527.729505102
MEX,goats_mixed_meat,538186.5206062265
MEX,goats_mixed_milk,67679.34739054726
MEX,sheep_mixed_meat,785308.7541562876
MEX,sheep_mixed_milk,139484.42838664906
MHL,buffaloes_mixed_meat,0
MHL,buffaloes_mixed_milk,0
MHL,cows_feedlot_meat,0
MHL,cows_mixed_meat,0
MHL,cows_mixed_milk,0
MHL,goats_mixed_meat,0
MHL,goats_mixed_milk,0
MHL,sheep_mixed_meat,0
MHL,sheep_mixed_milk,0
MKD,buffaloes_mixed_meat,551.9521185804075
MKD,buffaloes_mixed_milk,0
MKD,cows_feedlot_meat,0
MKD,cows_mixed_meat,121195.87825028901
MKD,cows_mixed_milk,164462.81825538786
MKD,goats_mixed_meat,2529.1033329186075
MKD,goats_mixed_milk,6641.513639073261
MKD,sheep_mixed_meat,17412.683722016358
MKD,sheep_mixed_milk,33090.529416256744
MLI,buffaloes_mixed_meat,0
MLI,buffaloes_mixed_milk,0
MLI,cows_feedlot_meat,0
MLI,cows_mixed_meat,3238743.80946498
MLI,cows_mixed_milk,606720.5696415858
MLI,goats_mixed_meat,263145.3400703552
MLI,goats_mixed_milk,977608.9232698486
MLI,sheep_mixed_meat,270750.85753021255
MLI,sheep_mixed_milk,864228.8516540418
MLT,buffaloes_mixed_meat,0
MLT,buffaloes_mixed_milk,0
MLT,cows_feedlot_meat,0
MLT,cows_mixed_meat,9953.097178844457
MLT,cows_mixed_milk,9439.776278487036
MLT,goats_mixed_meat,212.37453866632927
MLT,goats_mixed_milk,398.6254087814192
MLT,sheep_mixed_meat,350.1171695651309
MLT,sheep_mixed_milk,738.25395398562
MMR,buffaloes_mixed_meat,4006642.037164148
MMR,buffaloes_mixed_milk,518321.5352161664
MMR,cows_feedlot_meat,0
MMR,cows_mixed_meat,16089003.551669186
MMR,cows_mixed_milk,3045380.8463759045
MMR,goats_mixed_meat,464299.7336654595
MMR,goats_mixed_milk,102452.47901253986
MMR,sheep_mixed_meat,137955.96454186633
MMR,sheep_mixed_milk,29918.95857689904
MNE,buffaloes_mixed_meat,0
MNE,buffaloes_mixed_milk,0
MNE,cows_feedlot_meat,0
MNE,cows_mixed_meat,48601.91951458123
MNE,cows_mixed_milk,103270.17978813176
MNE,goats_mixed_meat,3750.7660355790877
MNE,goats_mixed_milk,0
MNE,sheep_mixed_meat,13149.407121471664
MNE,sheep_mixed_milk,10850.292802267444
MNG,buffaloes_mixed_meat,0
MNG,buffaloes_mixed_milk,0
MNG,cows_feedlot_meat,0
MNG,cows_mixed_meat,1235785.7360648345
MNG,cows_mixed_milk,441372.8997081192
MNG,goats_mixed_meat,559044.6107389053
MNG,goats_mixed_milk,95420.62464350964
MNG,sheep_mixed_meat,764986.3337468916
MNG,sheep_mixed_milk,85009.17093835204
MNP,buffaloes_mixed_meat,0
MNP,buffaloes_mixed_milk,0
MNP,cows_feedlot_meat,0
MNP,cows_mixed_meat,0
MNP,cows_mixed_milk,0
MNP,goats_mixed_meat,0
MNP,goats_mixed_milk,0
MNP,sheep_mixed_meat,0
MNP,sheep_mixed_milk,0
MOZ,buffaloes_mixed_meat,0
MOZ,buffaloes_mixed_milk,0
MOZ,cows_feedlot_meat,0
MOZ,cows_mixed_meat,419375.57546047086
MOZ,cows_mixed_milk,210429.69469926003
MOZ,goats_mixed_meat,195071.90536052707
MOZ,goats_mixed_milk,8585.929076679284
MOZ,sheep_mixed_meat,6729.3933789249895
MOZ,sheep_mixed_milk,0
MRT,buffaloes_mixed_meat,0
MRT,buffaloes_mixed_milk,0
MRT,cows_feedlot_meat,0
MRT,cows_mixed_meat,159922.92021664995
MRT,cows_mixed_milk,43404.88176006411
MRT,goats_mixed_meat,111488.15383007024
MRT,goats_mixed_milk,33953.107795876414
MRT,sheep_mixed_meat,281399.20471337094
MRT,sheep_mixed_milk,74398.96021318607
MSR,buffaloes_mixed_meat,0
MSR,buffaloes_mixed_milk,0
MSR,cows_feedlot_meat,0
MSR,cows_mixed_meat,11413.317576935784
MSR,cows_mixed_milk,4947.857667280279
MSR,goats_mixed_meat,981.3962590788749
MSR,goats_mixed_milk,173.47751313275018
MSR,sheep_mixed_meat,913.0505955299518
MSR,sheep_mixed_milk,0
MTQ,buffaloes_mixed_meat,0
MTQ,buffaloes_mixed_milk,0
MTQ,cows_feedlot_meat,0
MTQ,cows_mixed_meat,14737.625881806334
MTQ,cows_mixed_milk,873.782600840819
MTQ,goats_mixed_meat,759.0662631031105
MTQ,goats_mixed_milk,134.17712408002387
MTQ,sheep_mixed_meat,2491.8278793751715
MTQ,sheep_mixed_milk,0
MUS,buffaloes_mixed_meat,25.1074130924127
MUS,buffaloes_mixed_milk,0
MUS,cows_feedlot_meat,0
MUS,cows_mixed_meat,0
MUS,cows_mixed_milk,1620.6493420650872
MUS,goats_mixed_meat,1037.0862614937682
MUS,goats_mixed_milk,0
MUS,sheep_mixed_meat,149.27408974168918
MUS,sheep_mixed_milk,0
MWI,buffaloes_mixed_meat,0
MWI,buffaloes_mixed_milk,0
MWI,cows_feedlot_meat,0
MWI,cows_mixed_meat,946832.4741984362
MWI,cows_mixed_milk,93585.53983778466
MWI,goats_mixed_meat,503148.442784009
MWI,goats_mixed_milk,153437.94637659725
MWI,sheep_mixed_meat,20068.326724690247
MWI,sheep_mixed_milk,7845.199549661485
