iso3c,SPAM_super,percent
JAM,yams,0.01835985312117503
JPN,barl,0.0334286669390484
JPN,cnut,3.714296326560933e-5
JPN,maiz,0.40136686104817443
JPN,ocer,0.49411284032240094
JPN,orts,0.0015600044571555918
JPN,pota,1.1142888979682799e-4
JPN,rice,0.00772573635924674
JPN,sorg,0.01931434089811685
JPN,soyb,0.00445715559187312
JPN,swpo,1.1142888979682799e-4
JPN,whea,0.02730007800022286
JPN,xmil,7.428592653121866e-5
JPN,xoil,0.0099543141551833
JPN,xpul,1.4857185306243732e-4
JPN,yams,2.9714370612487465e-4
JOR,barl,0.23777988016398613
JOR,maiz,0.2535477767265847
JOR,ocer,0.49731945758435825
JOR,sorg,0.004730368968779565
JOR,whea,3.15357931251971e-4
JOR,xmil,3.15357931251971e-4
JOR,xoil,0.00315357931251971
JOR,xpul,0.002838221381267739
KAZ,barl,0.09272267490868222
KAZ,maiz,0.03647091879741501
KAZ,ocer,0.3483000842933408
KAZ,orts,0.020567575161562237
KAZ,pota,0.020567575161562237
KAZ,sorg,1.6858668165214947e-4
KAZ,soyb,0.007193031750491711
KAZ,sugb,0.0013486934532171957
KAZ,vege,0.20354032031469513
KAZ,whea,0.16088788985670133
KAZ,xfru,1.1239112110143299e-4
KAZ,xmil,0.0015734756954200618
KAZ,xoil,0.03804439449283507
KAZ,xpul,0.06850238831132341
KEN,barl,0.00264750378214826
KEN,cass,0.04878971255673222
KEN,cnut,0.00340393343419062
KEN,maiz,0.05370650529500756
KEN,ocer,0.10552193645990923
KEN,orts,0.05143721633888049
KEN,rice,0.00340393343419062
KEN,sorg,0.0132375189107413
KEN,soyb,3.7821482602118004e-4
KEN,sugb,0.22390317700453857
KEN,sugc,0.22390317700453857
KEN,whea,0.026096822995461424
KEN,xmil,0.00416036308623298
KEN,xoil,0.009077155824508321
KEN,xpul,0.22995461422087746
KEN,yams,3.7821482602118004e-4
KIR,cnut,0.5
KIR,xoil,0.5
KWT,barl,0.37001287001287003
KWT,maiz,0.12612612612612611
KWT,ocer,0.5
KWT,orts,0.002574002574002574
KWT,xoil,0.001287001287001287
KGZ,barl,0.11888321825277694
KGZ,maiz,0.1410987691383969
KGZ,ocer,0.2836985890123086
KGZ,orts,0.13839687781447013
KGZ,pota,0.13839687781447013
KGZ,soyb,0.0012008405884118883
KGZ,vege,0.06904833383368358
KGZ,whea,0.020714500150105074
KGZ,xfru,0.012608826178324827
KGZ,xmil,3.002101471029721e-4
KGZ,xoil,0.01981386970879616
KGZ,xpul,0.055839087361152805
LAO,cass,0.08032128514056225
LAO,maiz,0.1702193388940377
LAO,ocer,0.29996910719802283
LAO,orts,0.08835341365461848
LAO,rice,0.12944084028421377
LAO,sorg,6.178560395427865e-4
LAO,soyb,3.0892801977139327e-4
LAO,sugb,0.109978375038616
LAO,sugc,0.109978375038616
LAO,swpo,0.008032128514056224
LAO,xoil,0.0027803521779425394
LVA,barl,0.06140350877192982
LVA,maiz,0.02046783625730994
LVA,ocer,0.4327485380116959
LVA,orts,0.030214424951267055
LVA,pota,0.030214424951267055
LVA,vege,0.007797270955165692
LVA,whea,0.14912280701754385
LVA,xoil,0.004873294346978557
LVA,xpul,0.2631578947368421
LBN,barl,0.05985686402081978
LBN,maiz,0.3767078724788549
LBN,ocer,0.49186727391021473
LBN,sorg,6.506180871828237e-4
LBN,soyb,0.0032530904359141183
LBN,sugb,0.006506180871828237
LBN,vege,0.002602472348731295
LBN,whea,0.05139882888744307
LBN,xfru,0.002602472348731295
LBN,xoil,0.0032530904359141183
LBN,xpul,0.0013012361743656475
LSO,ocer,0.25
LSO,orts,0.21428571428571427
LSO,pota,0.21428571428571427
LSO,rice,0.17857142857142858
LSO,sorg,0.07142857142857142
LSO,xpul,0.07142857142857142
LBR,maiz,0.010638297872340425
LBR,ocer,0.48936170212765956
LBR,rice,0.46808510638297873
LBR,xoil,0.02127659574468085
LBR,xpul,0.010638297872340425
LTU,barl,0.07680945347119646
LTU,maiz,0.022648941408173313
LTU,ocer,0.5721319547021172
LTU,orts,0.019202363367799114
LTU,pota,0.019202363367799114
LTU,sugb,0.0029542097488921715
LTU,vege,0.014771048744460856
LTU,whea,0.1255539143279173
LTU,xfru,0.0029542097488921715
LTU,xoil,0.07287050713934022
LTU,xpul,0.07090103397341212
LUX,barl,0.08108108108108109
LUX,maiz,0.013513513513513514
LUX,ocer,0.6036036036036037
LUX,orts,0.0045045045045045045
LUX,pota,0.0045045045045045045
LUX,whea,0.27927927927927926
LUX,xoil,0.0045045045045045045
LUX,xpul,0.009009009009009009
MDG,cass,0.026916802610114192
MDG,maiz,0.011419249592169658
MDG,ocer,0.0399673735725938
MDG,orts,0.4730831973898858
MDG,pota,0.0065252854812398045
MDG,rice,0.028548123980424143
MDG,sugb,0.049755301794453505
MDG,sugc,0.049755301794453505
MDG,swpo,0.31402936378466556
MWI,cass,0.2630646589902569
MWI,maiz,0.021257750221434897
MWI,ocer,0.02198244625171109
MWI,orts,0.307834769305097
MWI,pota,0.009340526612448668
MWI,sorg,4.8313068685079316e-4
MWI,soyb,0.007730090989612691
MWI,sugb,0.04428697962798937
MWI,sugc,0.04428697962798937
MWI,swpo,0.0354295837023915
MWI,vege,0.09034543844109831
MWI,whea,2.4156534342539658e-4
MWI,xfru,0.12432563008293744
MWI,xmil,8.052178114179885e-5
MWI,xoil,0.007730090989612691
MWI,xpul,0.021579837346002093
MYS,barl,7.740936653335053e-4
MYS,cass,2.580312217778351e-4
MYS,maiz,0.4737453231841053
MYS,ocer,0.4920655399303316
MYS,orts,0.004386530770223197
MYS,pota,0.0014191717197780931
MYS,rice,0.011224358147335828
MYS,sugb,9.031092762224229e-4
MYS,sugc,9.031092762224229e-4
MYS,swpo,0.0028383434395561863
MYS,whea,0.003483421494000774
MYS,xmil,0.0012901561088891757
MYS,xoil,0.006708811766223713
MLI,cass,0.021604938271604937
MLI,maiz,0.23236331569664903
MLI,ocer,0.4334215167548501
MLI,orts,0.04717813051146384
MLI,pota,0.005291005291005291
MLI,rice,0.04409171075837742
MLI,sorg,0.059082892416225746
MLI,sugb,0.005291005291005291
MLI,swpo,0.018077601410934743
MLI,xmil,0.09832451499118165
MLI,xoil,0.03306878306878307
MLI,yams,0.002204585537918871
MLT,barl,0.12173913043478261
MLT,maiz,0.3565217391304348
MLT,ocer,0.5043478260869565
MLT,xpul,0.017391304347826087
MRT,maiz,0.004032258064516129
MRT,ocer,0.47580645161290325
MRT,orts,0.016129032258064516
MRT,pota,0.016129032258064516
MRT,rice,0.4435483870967742
MRT,sorg,0.024193548387096774
MRT,xpul,0.020161290322580645
MUS,maiz,0.3931297709923664
MUS,ocer,0.4961832061068702
MUS,rice,0.019083969465648856
MUS,whea,0.08396946564885496
MUS,xpul,0.007633587786259542
MEX,barl,0.0071841438287475155
MEX,maiz,0.3039403387852597
MEX,ocer,0.42707364659117847
MEX,rice,0.0024433382564775816
MEX,sorg,0.0974053206425615
MEX,soyb,0.022464124865525226
MEX,sugb,0.05475630435971774
MEX,sugc,0.05471983662454643
MEX,whea,0.007056506755647941
MEX,xmil,5.470160275696078e-5
MEX,xoil,0.022464124865525226
MEX,xpul,4.3761282205568626e-4
MNG,barl,0.004484304932735426
MNG,ocer,0.49327354260089684
MNG,orts,0.04484304932735426
MNG,pota,0.04484304932735426
MNG,vege,0.07174887892376682
MNG,whea,0.33183856502242154
MNG,xmil,0.008968609865470852
MNE,maiz,0.18253968253968253
MNE,ocer,0.3412698412698413
MNE,orts,0.14285714285714285
MNE,pota,0.14285714285714285
MNE,soyb,0.007936507936507936
MNE,whea,0.1349206349206349
MNE,xfru,0.031746031746031744
MNE,xoil,0.015873015873015872
MAR,barl,0.09251504841664486
MAR,maiz,0.08819680711855535
MAR,ocer,0.4794556398848469
MAR,orts,0.00654278984559016
MAR,pota,0.00654278984559016
MAR,rice,2.6171159382360636e-4
MAR,sorg,1.3085579691180318e-4
MAR,whea,0.29010730175346766
MAR,xfru,0.010468463752944255
MAR,xmil,2.6171159382360636e-4
MAR,xoil,6.542789845590159e-4
MAR,xpul,0.02486260141324261
MOZ,cass,0.3393548387096774
MOZ,maiz,0.10290322580645161
MOZ,ocer,0.1064516129032258
MOZ,orts,0.3393548387096774
MOZ,sorg,0.002903225806451613
MOZ,sugb,0.032903225806451615
MOZ,sugc,0.032903225806451615
MOZ,whea,3.225806451612903e-4
MOZ,xmil,3.225806451612903e-4
MOZ,xpul,0.04258064516129032
MMR,cass,0.004749451408302522
MMR,cnut,0.004418793398863739
MMR,maiz,0.04196350737968557
MMR,ocer,0.3237743108786485
MMR,orts,0.006102143265097544
MMR,pota,7.214356569573452e-4
MMR,rice,0.270658610635164
MMR,sorg,0.0034268193705473894
MMR,soyb,4.208374665584513e-4
MMR,sugb,0.004058075570385066
MMR,sugc,0.004058075570385066
MMR,swpo,6.613160188775664e-4
MMR,whea,0.001893768599513031
MMR,xmil,0.005621186160459314
MMR,xoil,0.03787537199026062
MMR,xpul,0.2895962966302943
NAM,maiz,0.4537037037037037
NAM,ocer,0.46296296296296297
NAM,orts,0.05555555555555555
NAM,whea,0.009259259259259259
NAM,xoil,0.018518518518518517
NPL,barl,1.518141794443601e-4
NPL,maiz,0.18460604220434187
NPL,ocer,0.3907696978897829
NPL,orts,0.045544253833308034
NPL,pota,0.041293456808865946
NPL,rice,0.16502201305601943
NPL,soyb,9.108850766661606e-4
NPL,sugb,0.050402307575527557
NPL,sugc,0.050402307575527557
NPL,whea,0.03780173068164567
NPL,xmil,0.0027326552299984817
NPL,xoil,0.007590708972218006
NPL,xpul,0.022772126916654017
NLD,barl,0.08792387704650403
NLD,cass,4.197956994262792e-4
NLD,maiz,0.1707635617332898
NLD,ocer,0.4944260459909511
NLD,orts,0.022855543635430756
NLD,pota,0.0220159522365782
NLD,rice,0.0028919259293810344
NLD,sorg,2.3321983301459955e-4
NLD,sugb,0.023042119501842435
NLD,swpo,3.731517328233593e-4
NLD,vege,0.004197956994262792
NLD,whea,0.15653715191939924
NLD,xmil,2.3321983301459955e-4
NLD,xoil,0.008582489854937264
NLD,xpul,0.00550398805914455
NCL,maiz,0.3333333333333333
NCL,ocer,0.4666666666666667
NCL,orts,0.03333333333333333
NCL,whea,0.13333333333333333
NCL,yams,0.03333333333333333
NZL,barl,0.15955176093916756
NZL,maiz,0.0688367129135539
NZL,ocer,0.4989327641408751
NZL,orts,0.0096051227321238
NZL,pota,0.006937033084311633
NZL,sorg,0.017609391675560297
NZL,whea,0.22305229455709713
NZL,xmil,5.336179295624333e-4
NZL,xoil,0.013874066168623266
NZL,xpul,0.0010672358591248667
NIC,cass,0.17607223476297967
NIC,maiz,0.06772009029345373
NIC,ocer,0.2076749435665914
NIC,orts,0.30248306997742663
NIC,plnt,0.05191873589164785
NIC,sorg,0.14221218961625282
NIC,xfru,0.05191873589164785
NER,cass,0.01301720130172013
NER,maiz,9.298000929800093e-4
NER,ocer,0.26592282659228267
NER,orts,0.02510460251046025
NER,pota,0.00697350069735007
NER,rice,0.0018596001859600185
NER,sorg,0.10832171083217108
NER,sugb,0.007438400743840074
NER,sugc,0.007438400743840074
NER,swpo,0.005113900511390051
NER,xmil,0.15434681543468154
NER,xoil,0.05392840539284054
NER,xpul,0.3496048349604835
NGA,barl,9.550870323058189e-5
NGA,cass,0.36884267328860343
NGA,cnut,1.1938587903822736e-5
NGA,maiz,0.04848260547742413
NGA,ocer,0.08078842434516845
NGA,orts,0.41000692438098424
NGA,pota,0.0010625343234402236
NGA,rice,0.024032377450395166
NGA,sorg,0.005503689023662281
NGA,soyb,3.700962250185048e-4
NGA,whea,0.0017549724218619421
NGA,xmil,8.715169169790598e-4
NGA,xoil,3.9397340082615026e-4
NGA,xpul,0.017669110097657648
NGA,yams,0.04011365535684439
MKD,barl,0.12255541069100391
MKD,maiz,0.19426336375488917
MKD,ocer,0.38070404172099087
MKD,orts,0.05215123859191656
MKD,pota,0.05215123859191656
MKD,rice,0.005215123859191656
MKD,vege,0.12777053455019557
MKD,whea,0.03129074315514994
MKD,xoil,0.002607561929595828
MKD,xpul,0.03129074315514994
NOR,barl,0.19605373635600337
NOR,maiz,0.05751469353484467
NOR,ocer,0.552896725440806
NOR,orts,0.002938706968933669
NOR,pota,0.002938706968933669
NOR,rice,4.1981528127623844e-4
NOR,soyb,0.01343408900083963
NOR,whea,0.08060453400503778
NOR,xoil,0.01343408900083963
NOR,xpul,0.07976490344248531
OMN,barl,0.3444730077120823
OMN,maiz,0.005141388174807198
OMN,ocer,0.48586118251928023
OMN,orts,0.002570694087403599
OMN,pota,0.002570694087403599
OMN,rice,0.002570694087403599
OMN,sorg,0.12853470437017994
OMN,xfru,0.02056555269922879
OMN,xmil,0.002570694087403599
OMN,xoil,0.005141388174807198
PAK,barl,0.0010555203715431707
PAK,maiz,0.21543170783196117
PAK,ocer,0.28657378087397084
PAK,orts,1.0555203715431708e-4
PAK,sorg,0.002427696854549293
PAK,soyb,0.09573569769896559
PAK,sugb,0.013299556681443952
PAK,whea,0.046126240236436564
PAK,xmil,0.01699387798184505
PAK,xoil,0.2814017310534093
PAK,xpul,0.04074308634156639
PAK,yams,1.0555203715431708e-4
PAN,bana,0.012552301255230125
PAN,barl,8.368200836820083e-4
PAN,cass,0.002510460251046025
PAN,maiz,0.396652719665272
PAN,ocer,0.4
PAN,orts,0.002510460251046025
PAN,plnt,0.014225941422594143
PAN,sorg,0.0016736401673640166
PAN,soyb,0.021757322175732216
PAN,sugb,0.04769874476987448
PAN,sugc,0.04769874476987448
PAN,xfru,0.026778242677824266
PAN,xoil,0.023430962343096235
PAN,xpul,0.0016736401673640166
PRY,bana,3.9190071848465056e-4
PRY,cass,0.19830176355323317
PRY,maiz,0.039320705421293276
PRY,ocer,0.07772697583278902
PRY,orts,0.19973873285434357
PRY,pota,6.531678641410843e-4
PRY,sorg,0.01332462442847812
PRY,soyb,0.03305029392553886
PRY,sugb,0.17857609405617245
PRY,sugc,0.17857609405617245
PRY,swpo,9.14435009797518e-4
PRY,whea,0.02495101241018942
PRY,xfru,3.9190071848465056e-4
PRY,xoil,0.05186152841280209
PRY,xpul,0.0022207707380796863
PER,barl,0.0040192926045016075
PER,cass,0.01065112540192926
PER,maiz,0.39640273311897106
PER,ocer,0.41730305466237944
PER,orts,0.07445739549839228
PER,pota,0.047729099678456594
PER,rice,0.0018086816720257234
PER,soyb,0.01065112540192926
PER,swpo,0.0012057877813504824
PER,vege,0.016881028938906754
PER,whea,0.0019091639871382637
PER,xoil,0.012359324758842443
PER,xpul,0.004622186495176849
PHL,bana,0.018819459006080938
PHL,cass,0.008806877752149297
PHL,cnut,0.02930383728244915
PHL,maiz,0.2697106311595722
PHL,ocer,0.4127175508492346
PHL,orts,0.011323128538477669
PHL,pota,4.193751310547285e-4
PHL,rice,0.04298595093310967
PHL,sorg,0.0011008597190186621
PHL,soyb,7.339064793457748e-4
PHL,sugb,0.01488781715244286
PHL,sugc,0.01488781715244286
PHL,swpo,0.0014153910673097086
PHL,whea,0.09787167120989726
PHL,xfru,0.04303837282449151
PHL,xmil,3.1453134829104634e-4
PHL,xoil,0.030614384566995178
PHL,xpul,9.9601593625498e-4
PHL,yams,5.242189138184106e-5
POL,barl,0.06381534283774609
POL,maiz,0.06693319252721833
POL,ocer,0.613436926403661
POL,orts,0.056272158105151994
POL,pota,0.05624701415604335
POL,rice,6.285987277161751e-4
POL,sorg,3.520152875210581e-4
POL,soyb,6.285987277161751e-4
POL,sugb,0.055517839631892586
POL,sugc,5.531668803902341e-4
POL,swpo,2.5143949108647004e-5
POL,vege,0.0011566216589977622
POL,whea,0.05833396193206105
POL,xmil,8.046063714767041e-4
POL,xoil,0.0015589248447361143
POL,xpul,0.02373588795856277
PRT,barl,0.03253828032979977
PRT,cass,2.944640753828033e-4
PRT,maiz,0.3741166077738516
PRT,ocer,0.48895759717314485
PRT,orts,0.0066254416961130744
PRT,pota,0.00441696113074205
PRT,sorg,0.001177856301531213
PRT,soyb,0.006772673733804476
PRT,swpo,0.0017667844522968198
PRT,vege,0.008244994110718492
PRT,whea,0.05889281507656066
PRT,xfru,2.944640753828033e-4
PRT,xmil,7.361601884570083e-4
PRT,xoil,0.011189634864546525
PRT,xpul,0.0038280329799764428
PRT,yams,1.4723203769140164e-4
KOR,barl,7.918910357934748e-4
KOR,maiz,0.38280012670256575
KOR,ocer,0.4835814591912153
KOR,orts,0.008552423186569529
KOR,pota,0.003801076971808679
KOR,rice,4.751346214760849e-4
KOR,sorg,3.167564143173899e-4
KOR,soyb,0.0012670256572695597
KOR,swpo,0.004698553479041284
KOR,whea,0.09502692429521697
KOR,xmil,2.1117094287825995e-4
KOR,xoil,0.017632773730334707
KOR,xpul,8.446837715130398e-4
MDA,barl,0.017793594306049824
MDA,maiz,0.3274021352313167
MDA,ocer,0.41530249110320283
MDA,orts,0.019572953736654804
MDA,pota,0.019572953736654804
MDA,soyb,0.002491103202846975
MDA,sugb,0.10462633451957296
MDA,vege,0.00498220640569395
MDA,whea,0.06227758007117438
MDA,xoil,0.013879003558718862
MDA,xpul,0.012099644128113879
ROU,barl,0.014375726432984645
ROU,maiz,0.3745641402092127
ROU,ocer,0.5114699944944027
ROU,orts,0.012295834097999633
ROU,pota,0.012295834097999633
ROU,sorg,0.0021410656389551598
ROU,soyb,3.6703982382088455e-4
ROU,sugb,1.2234660794029485e-4
ROU,vege,0.020554230133969537
ROU,whea,0.04178136661161069
ROU,xfru,0.005994983789074448
ROU,xoil,0.0013458126873432434
ROU,xpul,0.0026916253746864867
RUS,barl,0.08462119871990736
RUS,maiz,0.05700110962803338
RUS,ocer,0.3910393515912709
RUS,orts,0.047352170207291384
RUS,pota,0.047352170207291384
RUS,rice,2.010195712654584e-4
RUS,sorg,5.467732338420468e-4
RUS,soyb,0.010034896997571683
RUS,sugb,0.11811105929273275
RUS,sugc,8.040782850618336e-6
RUS,vege,0.048968367560265666
RUS,whea,0.14241030506730135
RUS,xmil,9.32730810671727e-4
RUS,xoil,0.027555762829069037
RUS,xpul,0.023865043500635223
RWA,maiz,0.4837758112094395
RWA,ocer,0.49262536873156343
RWA,rice,0.0014749262536873156
RWA,sugb,0.0029498525073746312
RWA,sugc,0.0029498525073746312
RWA,whea,0.007374631268436578
RWA,xpul,0.008849557522123894
LCA,bana,0.14285714285714285
LCA,maiz,0.14285714285714285
LCA,ocer,0.14285714285714285
LCA,orts,0.2857142857142857
LCA,xfru,0.2857142857142857
VCT,bana,0.4107142857142857
VCT,maiz,0.05357142857142857
VCT,ocer,0.0625
VCT,orts,0.026785714285714284
VCT,swpo,0.008928571428571428
VCT,whea,0.017857142857142856
VCT,xfru,0.4107142857142857
VCT,yams,0.008928571428571428
WSM,bana,0.05263157894736842
WSM,cnut,0.42105263157894735
WSM,orts,0.039473684210526314
WSM,xfru,0.05263157894736842
WSM,xoil,0.42105263157894735
WSM,yams,0.013157894736842105
STP,cnut,0.5
STP,xoil,0.5
SAU,barl,0.38570538125909
SAU,cass,4.15541242468315e-5
SAU,cnut,4.15541242468315e-5
SAU,maiz,0.10164138790774985
SAU,ocer,0.4950342821525036
SAU,orts,8.3108248493663e-5
SAU,rice,1.66216496987326e-4
SAU,soyb,0.003947641803448992
SAU,swpo,8.3108248493663e-5
SAU,whea,0.007271971743195512
SAU,xoil,0.004321628921670476
SAU,xpul,0.0016621649698732599
SEN,cass,0.07746478873239436
SEN,maiz,0.04225352112676056
SEN,ocer,0.07746478873239436
SEN,orts,0.07746478873239436
SEN,rice,0.03169014084507042
SEN,sugb,0.34330985915492956
SEN,sugc,0.34330985915492956
SEN,xmil,0.0035211267605633804
SEN,xpul,0.0035211267605633804
SRB,barl,0.02450352338244715
SRB,maiz,0.3420884048686739
SRB,ocer,0.4803010890454837
SRB,orts,0.03459320948110186
SRB,pota,0.03459320948110186
SRB,sorg,0.0012812299807815502
SRB,soyb,0.002081998718770019
SRB,vege,0.0012812299807815502
SRB,whea,0.05909673286354901
SRB,xmil,1.6015374759769378e-4
SRB,xoil,0.006245996156310058
SRB,xpul,0.013773222293401666
SLE,cass,0.4951395421762308
SLE,maiz,9.407337723424271e-4
SLE,ocer,0.0037629350893697085
SLE,orts,0.4951395421762308
SLE,sorg,0.0021950454687989967
SLE,sugb,0.0012543116964565694
SLE,sugc,0.0012543116964565694
SLE,xmil,3.1357792411414236e-4
SVK,barl,0.0031446540880503146
SVK,maiz,0.2641509433962264
SVK,ocer,0.4992138364779874
SVK,orts,7.861635220125787e-4
SVK,pota,7.861635220125787e-4
SVK,rice,0.009433962264150943
SVK,sugb,0.05345911949685535
SVK,whea,0.14544025157232704
SVK,xoil,0.007861635220125786
SVK,xpul,0.015723270440251572
SVN,barl,0.11212121212121212
SVN,maiz,0.2787878787878788
SVN,ocer,0.5166666666666667
SVN,orts,0.05303030303030303
SVN,pota,0.016666666666666666
SVN,whea,0.015151515151515152
SVN,xoil,0.0030303030303030303
SVN,xpul,0.004545454545454545
SLB,cnut,0.13333333333333333
SLB,ocer,0.26666666666666666
SLB,orts,0.1
SLB,rice,0.26666666666666666
SLB,swpo,0.06666666666666667
SLB,xoil,0.13333333333333333
SLB,yams,0.03333333333333333
ZAF,barl,3.278330237132554e-4
ZAF,maiz,0.2895858376133756
ZAF,ocer,0.29543219320292863
ZAF,orts,0.01278548792481696
ZAF,pota,0.012621571412960332
ZAF,rice,0.0010381379084253087
ZAF,sorg,4.91749535569883e-4
ZAF,soyb,0.008031909080974757
ZAF,sugb,0.17801333187629767
ZAF,sugc,0.17801333187629767
ZAF,swpo,1.639165118566277e-4
ZAF,vege,0.00874221396568681
ZAF,whea,1.0927767457108513e-4
ZAF,xmil,4.91749535569883e-4
ZAF,xoil,0.01109168396896514
ZAF,xpul,0.0030597748879903834
ESP,barl,0.13665137709885639
ESP,cass,1.8679562483136505e-4
ESP,maiz,0.18673335962308793
ESP,ocer,0.5034557190593802
ESP,orts,0.0032793009692617422
ESP,pota,0.002635893817064818
ESP,sorg,0.005084992009298271
ESP,soyb,0.003362321246964571
ESP,swpo,4.151013885141446e-5
ESP,vege,0.018139930678068118
ESP,whea,0.11531516572922937
ESP,xfru,4.5661152736555904e-4
ESP,xmil,3.3208111081131566e-4
ESP,xoil,0.011041696934476247
ESP,xpul,0.013283244432452627
LKA,cass,0.054212454212454214
LKA,cnut,0.126007326007326
LKA,maiz,0.1326007326007326
LKA,ocer,0.27985347985347986
LKA,orts,0.06886446886446887
LKA,pota,0.00805860805860806
LKA,rice,0.003663003663003663
LKA,soyb,7.326007326007326e-4
LKA,sugb,0.01904761904761905
LKA,sugc,0.01904761904761905
LKA,swpo,0.005860805860805861
LKA,whea,0.13553113553113552
LKA,xoil,0.12673992673992673
LKA,xpul,0.01978021978021978
SDN,maiz,0.01778242677824268
SDN,ocer,0.372907949790795
SDN,sorg,0.19560669456066945
SDN,whea,0.1344142259414226
SDN,xmil,0.02510460251046025
SDN,xoil,0.25418410041841005
SUR,bana,0.04807692307692308
SUR,maiz,0.10576923076923077
SUR,ocer,0.21153846153846154
SUR,plnt,0.019230769230769232
SUR,rice,0.11538461538461539
SUR,sugb,0.20192307692307693
SUR,sugc,0.20192307692307693
SUR,xfru,0.07692307692307693
SUR,xoil,0.019230769230769232
SWE,barl,0.13917698226831715
SWE,maiz,0.006691201070592171
SWE,ocer,0.5123787219805955
SWE,orts,0.008364001338240215
SWE,pota,0.008364001338240215
SWE,rice,1.6728002676480428e-4
SWE,sugb,0.035797925727668115
SWE,whea,0.19722315155570425
SWE,xoil,0.05503512880562061
SWE,xpul,0.03680160588825694
CHE,barl,0.10173597093257973
CHE,cass,4.037141703673799e-4
CHE,maiz,0.14372224465078726
CHE,ocer,0.4929350020185709
CHE,orts,0.029874848607186113
CHE,pota,0.029471134436818733
CHE,rice,0.03794913201453371
CHE,soyb,4.037141703673799e-4
CHE,sugb,0.010496568429551878
CHE,sugc,0.0036334275333064193
CHE,whea,0.12394025030278563
CHE,xmil,8.074283407347598e-4
CHE,xoil,0.009285425918449738
CHE,xpul,0.015341138473960436
TJK,barl,0.020627417275461968
TJK,maiz,0.033949290932531156
TJK,ocer,0.24559518693596905
TJK,orts,0.0878813923506661
TJK,pota,0.0878813923506661
TJK,rice,4.297378599054577e-4
TJK,soyb,2.1486892995272884e-4
TJK,vege,0.21186076493339062
TJK,whea,0.1892995272883541
TJK,xfru,0.042973785990545764
TJK,xoil,0.058229480017189514
TJK,xpul,0.021057155135367427
THA,cass,0.05163628902643368
THA,maiz,0.129295899873474
THA,ocer,0.3041069657695859
THA,orts,0.05163628902643368
THA,rice,0.05567144273843313
THA,sorg,0.0011968676264405157
THA,sugb,0.1461888315152344
THA,sugc,0.1461888315152344
THA,whea,0.11342885476866259
THA,xmil,2.0517730738980268e-4
THA,xoil,4.4455083267790584e-4
TLS,maiz,0.3333333333333333
TLS,ocer,0.5
TLS,rice,0.16666666666666666
TGO,cass,0.07953216374269007
TGO,cnut,0.0011695906432748538
TGO,maiz,0.12514619883040937
TGO,ocer,0.25029239766081873
TGO,orts,0.1824561403508772
TGO,rice,0.06666666666666667
TGO,sorg,0.05964912280701754
TGO,xoil,0.0011695906432748538
TGO,xpul,0.13099415204678364
TGO,yams,0.10292397660818714
TTO,maiz,0.42857142857142855
TTO,ocer,0.4380952380952381
TTO,xoil,0.13333333333333333
TUN,barl,0.18390575079872204
TUN,maiz,0.24321086261980832
TUN,ocer,0.47983226837060705
TUN,vege,0.03554313099041533
TUN,whea,0.031150159744408944
TUN,xfru,0.013977635782747603
TUN,xoil,7.987220447284345e-4
TUN,xpul,0.0115814696485623
TUR,barl,0.15062716553409794
TUR,cass,0.006956568451021998
TUR,maiz,0.1315570358034971
TUR,ocer,0.35419408557384974
TUR,orts,0.006956568451021998
TUR,rice,2.6859337648733583e-5
TUR,soyb,1.0743735059493433e-4
TUR,sugb,0.05312776986919503
TUR,sugc,5.3718675297467166e-5
TUR,vege,0.21640568343584649
TUR,whea,0.05621659369879939
TUR,xmil,2.9545271413606943e-4
TUR,xoil,0.012785044720797185
TUR,xpul,0.010690016384195965
TKM,barl,0.00904392764857881
TKM,maiz,0.018518518518518517
TKM,ocer,0.38113695090439276
TKM,orts,0.06632213608957795
TKM,pota,0.06632213608957795
TKM,sugb,0.013781223083548665
TKM,vege,0.05770887166236004
TKM,whea,0.35357450473729546
TKM,xfru,0.018949181739879414
TKM,xoil,0.007751937984496124
TKM,xpul,0.0068906115417743325
UGA,barl,0.012571428571428572
UGA,cass,0.002285714285714286
UGA,maiz,0.4605714285714286
UGA,ocer,0.488
UGA,orts,0.002285714285714286
UGA,rice,0.006857142857142857
UGA,sorg,0.009142857142857144
UGA,xpul,0.018285714285714287
UKR,barl,0.04925316932345927
UKR,maiz,0.0828668256558303
UKR,ocer,0.18383331241370654
UKR,orts,0.17349064892682314
UKR,pota,0.17349064892682314
UKR,rice,1.7572486506840717e-4
UKR,sorg,4.5186393874733274e-4
UKR,soyb,0.002108698380820886
UKR,sugb,0.17572486506840718
UKR,vege,0.1016191791138446
UKR,whea,0.03567214760888666
UKR,xfru,0.007129408811346806
UKR,xmil,5.0207104305259195e-5
UKR,xoil,0.005121124639136438
UKR,xpul,0.009012175222794025
ARE,barl,0.14285714285714285
ARE,cnut,0.001047851903597625
ARE,maiz,0.2022354173943416
ARE,ocer,0.3852602165560601
ARE,orts,0.01921061823262312
ARE,pota,0.009779951100244499
ARE,rice,0.015717778553964373
ARE,sorg,0.001047851903597625
ARE,soyb,0.0017464198393293748
ARE,vege,6.985679357317499e-4
ARE,whea,0.011177086971707998
ARE,xfru,0.16346489696122948
ARE,xmil,0.004889975550122249
ARE,xoil,0.010129235068110374
ARE,xpul,0.027942717429269997
ARE,yams,0.0027942717429269995
GBR,barl,0.14710417078474006
