Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"GY","Synthetic Fertilizers","40","Chile","72363","Indirect emissions (N2O) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","1.3467","Fc","Calculated data",""
"GY","Synthetic Fertilizers","40","Chile","72373","Indirect emissions (CO2eq) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","417.4625","Fc","Calculated data",""
"GY","Synthetic Fertilizers","40","Chile","72303","Emissions (N2O) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","5.4902","Fc","Calculated data",""
"GY","Synthetic Fertilizers","40","Chile","72313","Emissions (CO2eq) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","1701.9627","Fc","Calculated data",""
"GY","Synthetic Fertilizers","351","China","5162","Agricultural Use in nutrients","3102","Nutrient nitrogen N (total)","2017","2017","kg of nutrients","29707894005.3","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GY","Synthetic Fertilizers","351","China","516202","Nitrogen fertilizer content applied that leaches","3102","Nutrient nitrogen N (total)","2017","2017","kg of nutrients","8912368201.59","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GY","Synthetic Fertilizers","351","China","516201","Nitrogen fertilizer content applied that volatilises","3102","Nutrient nitrogen N (total)","2017","2017","kg of nutrients","2970789400.53","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GY","Synthetic Fertilizers","351","China","72293","Implied emission factor for N2O (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","kg N2O-N/kg N","0.0133","Fc","Calculated data",""
"GY","Synthetic Fertilizers","351","China","72343","Direct emissions (N2O) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","466.8383","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GY","Synthetic Fertilizers","351","China","72353","Direct emissions (CO2eq) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","144719.8837","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GY","Synthetic Fertilizers","351","China","723632","Indirect emissions (N2O that leaches) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","105.0386","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GY","Synthetic Fertilizers","351","China","723631","Indirect emissions (N2O that volatilises) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","46.6838","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GY","Synthetic Fertilizers","351","China","72363","Indirect emissions (N2O) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","151.7225","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GY","Synthetic Fertilizers","351","China","72373","Indirect emissions (CO2eq) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","47033.9622","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GY","Synthetic Fertilizers","351","China","72303","Emissions (N2O) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","618.5608","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GY","Synthetic Fertilizers","351","China","72313","Emissions (CO2eq) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","191753.8458","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GY","Synthetic Fertilizers","96","China, Hong Kong SAR","5162","Agricultural Use in nutrients","3102","Nutrient nitrogen N (total)","2017","2017","kg of nutrients","8166245.3","Fb","Data obtained as a balance",""
"GY","Synthetic Fertilizers","96","China, Hong Kong SAR","516202","Nitrogen fertilizer content applied that leaches","3102","Nutrient nitrogen N (total)","2017","2017","kg of nutrients","2449873.59","Fc","Calculated data",""
"GY","Synthetic Fertilizers","96","China, Hong Kong SAR","516201","Nitrogen fertilizer content applied that volatilises","3102","Nutrient nitrogen N (total)","2017","2017","kg of nutrients","816624.53","Fc","Calculated data",""
"GY","Synthetic Fertilizers","96","China, Hong Kong SAR","72293","Implied emission factor for N2O (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","kg N2O-N/kg N","0.0133","Fc","Calculated data",""
"GY","Synthetic Fertilizers","96","China, Hong Kong SAR","72343","Direct emissions (N2O) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","0.1283","Fc","Calculated data",""
"GY","Synthetic Fertilizers","96","China, Hong Kong SAR","72353","Direct emissions (CO2eq) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","39.7813","Fc","Calculated data",""
"GY","Synthetic Fertilizers","96","China, Hong Kong SAR","723632","Indirect emissions (N2O that leaches) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","0.0289","Fc","Calculated data",""
"GY","Synthetic Fertilizers","96","China, Hong Kong SAR","723631","Indirect emissions (N2O that volatilises) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","0.0128","Fc","Calculated data",""
"GY","Synthetic Fertilizers","96","China, Hong Kong SAR","72363","Indirect emissions (N2O) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","0.0417","Fc","Calculated data",""
"GY","Synthetic Fertilizers","96","China, Hong Kong SAR","72373","Indirect emissions (CO2eq) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","12.9289","Fc","Calculated data",""
"GY","Synthetic Fertilizers","96","China, Hong Kong SAR","72303","Emissions (N2O) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","0.17","Fc","Calculated data",""
"GY","Synthetic Fertilizers","96","China, Hong Kong SAR","72313","Emissions (CO2eq) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","52.7102","Fc","Calculated data",""
"GY","Synthetic Fertilizers","128","China, Macao SAR","5162","Agricultural Use in nutrients","3102","Nutrient nitrogen N (total)","2017","2017","kg of nutrients","0","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)",""
"GY","Synthetic Fertilizers","128","China, Macao SAR","516202","Nitrogen fertilizer content applied that leaches","3102","Nutrient nitrogen N (total)","2017","2017","kg of nutrients","0","Fc","Calculated data",""
"GY","Synthetic Fertilizers","128","China, Macao SAR","516201","Nitrogen fertilizer content applied that volatilises","3102","Nutrient nitrogen N (total)","2017","2017","kg of nutrients","0","Fc","Calculated data",""
"GY","Synthetic Fertilizers","128","China, Macao SAR","72343","Direct emissions (N2O) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","0","Fc","Calculated data",""
"GY","Synthetic Fertilizers","128","China, Macao SAR","72353","Direct emissions (CO2eq) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","0","Fc","Calculated data",""
"GY","Synthetic Fertilizers","128","China, Macao SAR","723632","Indirect emissions (N2O that leaches) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","0","Fc","Calculated data",""
"GY","Synthetic Fertilizers","128","China, Macao SAR","723631","Indirect emissions (N2O that volatilises) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","0","Fc","Calculated data",""
"GY","Synthetic Fertilizers","128","China, Macao SAR","72363","Indirect emissions (N2O) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","0","Fc","Calculated data",""
"GY","Synthetic Fertilizers","128","China, Macao SAR","72373","Indirect emissions (CO2eq) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","0","Fc","Calculated data",""
"GY","Synthetic Fertilizers","128","China, Macao SAR","72303","Emissions (N2O) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","0","Fc","Calculated data",""
"GY","Synthetic Fertilizers","128","China, Macao SAR","72313","Emissions (CO2eq) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","0","Fc","Calculated data",""
"GY","Synthetic Fertilizers","41","China, mainland","5162","Agricultural Use in nutrients","3102","Nutrient nitrogen N (total)","2017","2017","kg of nutrients","29544991000","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)",""
"GY","Synthetic Fertilizers","41","China, mainland","516202","Nitrogen fertilizer content applied that leaches","3102","Nutrient nitrogen N (total)","2017","2017","kg of nutrients","8863497300","Fc","Calculated data",""
"GY","Synthetic Fertilizers","41","China, mainland","516201","Nitrogen fertilizer content applied that volatilises","3102","Nutrient nitrogen N (total)","2017","2017","kg of nutrients","2954499100","Fc","Calculated data",""
"GY","Synthetic Fertilizers","41","China, mainland","72293","Implied emission factor for N2O (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","kg N2O-N/kg N","0.0133","Fc","Calculated data",""
"GY","Synthetic Fertilizers","41","China, mainland","72343","Direct emissions (N2O) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","464.2784","Fc","Calculated data",""
"GY","Synthetic Fertilizers","41","China, mainland","72353","Direct emissions (CO2eq) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","143926.3133","Fc","Calculated data",""
"GY","Synthetic Fertilizers","41","China, mainland","723632","Indirect emissions (N2O that leaches) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","104.4626","Fc","Calculated data",""
"GY","Synthetic Fertilizers","41","China, mainland","723631","Indirect emissions (N2O that volatilises) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","46.4278","Fc","Calculated data",""
"GY","Synthetic Fertilizers","41","China, mainland","72363","Indirect emissions (N2O) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","150.8905","Fc","Calculated data",""
"GY","Synthetic Fertilizers","41","China, mainland","72373","Indirect emissions (CO2eq) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","46776.0518","Fc","Calculated data",""
"GY","Synthetic Fertilizers","41","China, mainland","72303","Emissions (N2O) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","615.1689","Fc","Calculated data",""
"GY","Synthetic Fertilizers","41","China, mainland","72313","Emissions (CO2eq) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","190702.3651","Fc","Calculated data",""
"GY","Synthetic Fertilizers","214","China, Taiwan Province of","5162","Agricultural Use in nutrients","3102","Nutrient nitrogen N (total)","2017","2017","kg of nutrients","154736760","Fm","Manual Estimation",""
"GY","Synthetic Fertilizers","214","China, Taiwan Province of","516202","Nitrogen fertilizer content applied that leaches","3102","Nutrient nitrogen N (total)","2017","2017","kg of nutrients","46421028","Fc","Calculated data",""
"GY","Synthetic Fertilizers","214","China, Taiwan Province of","516201","Nitrogen fertilizer content applied that volatilises","3102","Nutrient nitrogen N (total)","2017","2017","kg of nutrients","15473676","Fc","Calculated data",""
"GY","Synthetic Fertilizers","214","China, Taiwan Province of","72293","Implied emission factor for N2O (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","kg N2O-N/kg N","0.0133","Fc","Calculated data",""
"GY","Synthetic Fertilizers","214","China, Taiwan Province of","72343","Direct emissions (N2O) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","2.4316","Fc","Calculated data",""
"GY","Synthetic Fertilizers","214","China, Taiwan Province of","72353","Direct emissions (CO2eq) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","753.7891","Fc","Calculated data",""
"GY","Synthetic Fertilizers","214","China, Taiwan Province of","723632","Indirect emissions (N2O that leaches) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","0.5471","Fc","Calculated data",""
"GY","Synthetic Fertilizers","214","China, Taiwan Province of","723631","Indirect emissions (N2O that volatilises) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","0.2432","Fc","Calculated data",""
"GY","Synthetic Fertilizers","214","China, Taiwan Province of","72363","Indirect emissions (N2O) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","0.7903","Fc","Calculated data",""
"GY","Synthetic Fertilizers","214","China, Taiwan Province of","72373","Indirect emissions (CO2eq) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","244.9814","Fc","Calculated data",""
"GY","Synthetic Fertilizers","214","China, Taiwan Province of","72303","Emissions (N2O) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","3.2218","Fc","Calculated data",""
"GY","Synthetic Fertilizers","214","China, Taiwan Province of","72313","Emissions (CO2eq) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","998.7705","Fc","Calculated data",""
"GY","Synthetic Fertilizers","44","Colombia","5162","Agricultural Use in nutrients","3102","Nutrient nitrogen N (total)","2017","2017","kg of nutrients","612579856.1","Fb","Data obtained as a balance",""
"GY","Synthetic Fertilizers","44","Colombia","516202","Nitrogen fertilizer content applied that leaches","3102","Nutrient nitrogen N (total)","2017","2017","kg of nutrients","183773956.83","Fc","Calculated data",""
"GY","Synthetic Fertilizers","44","Colombia","516201","Nitrogen fertilizer content applied that volatilises","3102","Nutrient nitrogen N (total)","2017","2017","kg of nutrients","61257985.61","Fc","Calculated data",""
"GY","Synthetic Fertilizers","44","Colombia","72293","Implied emission factor for N2O (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","kg N2O-N/kg N","0.0133","Fc","Calculated data",""
"GY","Synthetic Fertilizers","44","Colombia","72343","Direct emissions (N2O) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","9.6263","Fc","Calculated data",""
"GY","Synthetic Fertilizers","44","Colombia","72353","Direct emissions (CO2eq) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","2984.139","Fc","Calculated data",""
"GY","Synthetic Fertilizers","44","Colombia","723632","Indirect emissions (N2O that leaches) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","2.1659","Fc","Calculated data",""
"GY","Synthetic Fertilizers","44","Colombia","723631","Indirect emissions (N2O that volatilises) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","0.9626","Fc","Calculated data",""
"GY","Synthetic Fertilizers","44","Colombia","72363","Indirect emissions (N2O) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","3.1285","Fc","Calculated data",""
"GY","Synthetic Fertilizers","44","Colombia","72373","Indirect emissions (CO2eq) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","969.8452","Fc","Calculated data",""
"GY","Synthetic Fertilizers","44","Colombia","72303","Emissions (N2O) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","12.7548","Fc","Calculated data",""
"GY","Synthetic Fertilizers","44","Colombia","72313","Emissions (CO2eq) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","3953.9842","Fc","Calculated data",""
"GY","Synthetic Fertilizers","46","Congo","5162","Agricultural Use in nutrients","3102","Nutrient nitrogen N (total)","2017","2017","kg of nutrients","332935.9","Fb","Data obtained as a balance",""
"GY","Synthetic Fertilizers","46","Congo","516202","Nitrogen fertilizer content applied that leaches","3102","Nutrient nitrogen N (total)","2017","2017","kg of nutrients","99880.77","Fc","Calculated data",""
"GY","Synthetic Fertilizers","46","Congo","516201","Nitrogen fertilizer content applied that volatilises","3102","Nutrient nitrogen N (total)","2017","2017","kg of nutrients","33293.59","Fc","Calculated data",""
"GY","Synthetic Fertilizers","46","Congo","72293","Implied emission factor for N2O (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","kg N2O-N/kg N","0.0133","Fc","Calculated data",""
"GY","Synthetic Fertilizers","46","Congo","72343","Direct emissions (N2O) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","0.0052","Fc","Calculated data",""
"GY","Synthetic Fertilizers","46","Congo","72353","Direct emissions (CO2eq) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","1.6219","Fc","Calculated data",""
"GY","Synthetic Fertilizers","46","Congo","723632","Indirect emissions (N2O that leaches) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","0.0012","Fc","Calculated data",""
"GY","Synthetic Fertilizers","46","Congo","723631","Indirect emissions (N2O that volatilises) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","0.0005","Fc","Calculated data",""
"GY","Synthetic Fertilizers","46","Congo","72363","Indirect emissions (N2O) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","0.0017","Fc","Calculated data",""
"GY","Synthetic Fertilizers","46","Congo","72373","Indirect emissions (CO2eq) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","0.5271","Fc","Calculated data",""
"GY","Synthetic Fertilizers","46","Congo","72303","Emissions (N2O) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","0.0069","Fc","Calculated data",""
"GY","Synthetic Fertilizers","46","Congo","72313","Emissions (CO2eq) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","2.149","Fc","Calculated data",""
"GY","Synthetic Fertilizers","47","Cook Islands","5162","Agricultural Use in nutrients","3102","Nutrient nitrogen N (total)","2017","2017","kg of nutrients","13618.4","Fb","Data obtained as a balance",""
"GY","Synthetic Fertilizers","47","Cook Islands","516202","Nitrogen fertilizer content applied that leaches","3102","Nutrient nitrogen N (total)","2017","2017","kg of nutrients","4085.52","Fc","Calculated data",""
"GY","Synthetic Fertilizers","47","Cook Islands","516201","Nitrogen fertilizer content applied that volatilises","3102","Nutrient nitrogen N (total)","2017","2017","kg of nutrients","1361.84","Fc","Calculated data",""
"GY","Synthetic Fertilizers","47","Cook Islands","72293","Implied emission factor for N2O (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","kg N2O-N/kg N","0.0132","Fc","Calculated data",""
"GY","Synthetic Fertilizers","47","Cook Islands","72343","Direct emissions (N2O) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","0.0002","Fc","Calculated data",""
"GY","Synthetic Fertilizers","47","Cook Islands","72353","Direct emissions (CO2eq) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","0.0663","Fc","Calculated data",""
"GY","Synthetic Fertilizers","47","Cook Islands","723632","Indirect emissions (N2O that leaches) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","0","Fc","Calculated data",""
"GY","Synthetic Fertilizers","47","Cook Islands","723631","Indirect emissions (N2O that volatilises) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","0","Fc","Calculated data",""
"GY","Synthetic Fertilizers","47","Cook Islands","72363","Indirect emissions (N2O) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","0.0001","Fc","Calculated data",""
"GY","Synthetic Fertilizers","47","Cook Islands","72373","Indirect emissions (CO2eq) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","0.0216","Fc","Calculated data",""
"GY","Synthetic Fertilizers","47","Cook Islands","72303","Emissions (N2O) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","0.0003","Fc","Calculated data",""
"GY","Synthetic Fertilizers","47","Cook Islands","72313","Emissions (CO2eq) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","0.0879","Fc","Calculated data",""
"GY","Synthetic Fertilizers","48","Costa Rica","5162","Agricultural Use in nutrients","3102","Nutrient nitrogen N (total)","2017","2017","kg of nutrients","90742339.7","Fb","Data obtained as a balance",""
"GY","Synthetic Fertilizers","48","Costa Rica","516202","Nitrogen fertilizer content applied that leaches","3102","Nutrient nitrogen N (total)","2017","2017","kg of nutrients","27222701.91","Fc","Calculated data",""
"GY","Synthetic Fertilizers","48","Costa Rica","516201","Nitrogen fertilizer content applied that volatilises","3102","Nutrient nitrogen N (total)","2017","2017","kg of nutrients","9074233.97","Fc","Calculated data",""
"GY","Synthetic Fertilizers","48","Costa Rica","72293","Implied emission factor for N2O (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","kg N2O-N/kg N","0.0133","Fc","Calculated data",""
"GY","Synthetic Fertilizers","48","Costa Rica","72343","Direct emissions (N2O) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","1.426","Fc","Calculated data",""
"GY","Synthetic Fertilizers","48","Costa Rica","72353","Direct emissions (CO2eq) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","442.0448","Fc","Calculated data",""
"GY","Synthetic Fertilizers","48","Costa Rica","723632","Indirect emissions (N2O that leaches) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","0.3208","Fc","Calculated data",""
"GY","Synthetic Fertilizers","48","Costa Rica","723631","Indirect emissions (N2O that volatilises) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","0.1426","Fc","Calculated data",""
"GY","Synthetic Fertilizers","48","Costa Rica","72363","Indirect emissions (N2O) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","0.4634","Fc","Calculated data",""
"GY","Synthetic Fertilizers","48","Costa Rica","72373","Indirect emissions (CO2eq) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","143.6646","Fc","Calculated data",""
"GY","Synthetic Fertilizers","48","Costa Rica","72303","Emissions (N2O) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","1.8894","Fc","Calculated data",""
"GY","Synthetic Fertilizers","48","Costa Rica","72313","Emissions (CO2eq) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","585.7094","Fc","Calculated data",""
"GY","Synthetic Fertilizers","107","Côte d'Ivoire","5162","Agricultural Use in nutrients","3102","Nutrient nitrogen N (total)","2017","2017","kg of nutrients","33026256.9","Fb","Data obtained as a balance",""
"GY","Synthetic Fertilizers","107","Côte d'Ivoire","516202","Nitrogen fertilizer content applied that leaches","3102","Nutrient nitrogen N (total)","2017","2017","kg of nutrients","9907877.07","Fc","Calculated data",""
"GY","Synthetic Fertilizers","107","Côte d'Ivoire","516201","Nitrogen fertilizer content applied that volatilises","3102","Nutrient nitrogen N (total)","2017","2017","kg of nutrients","3302625.69","Fc","Calculated data",""
"GY","Synthetic Fertilizers","107","Côte d'Ivoire","72293","Implied emission factor for N2O (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","kg N2O-N/kg N","0.0133","Fc","Calculated data",""
"GY","Synthetic Fertilizers","107","Côte d'Ivoire","72343","Direct emissions (N2O) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","0.519","Fc","Calculated data",""
"GY","Synthetic Fertilizers","107","Côte d'Ivoire","72353","Direct emissions (CO2eq) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","160.8851","Fc","Calculated data",""
"GY","Synthetic Fertilizers","107","Côte d'Ivoire","723632","Indirect emissions (N2O that leaches) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","0.1168","Fc","Calculated data",""
"GY","Synthetic Fertilizers","107","Côte d'Ivoire","723631","Indirect emissions (N2O that volatilises) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","0.0519","Fc","Calculated data",""
"GY","Synthetic Fertilizers","107","Côte d'Ivoire","72363","Indirect emissions (N2O) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","0.1687","Fc","Calculated data",""
"GY","Synthetic Fertilizers","107","Côte d'Ivoire","72373","Indirect emissions (CO2eq) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","52.2876","Fc","Calculated data",""
"GY","Synthetic Fertilizers","107","Côte d'Ivoire","72303","Emissions (N2O) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","0.6877","Fc","Calculated data",""
"GY","Synthetic Fertilizers","107","Côte d'Ivoire","72313","Emissions (CO2eq) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","213.1727","Fc","Calculated data",""
"GY","Synthetic Fertilizers","98","Croatia","5162","Agricultural Use in nutrients","3102","Nutrient nitrogen N (total)","2017","2017","kg of nutrients","98412000","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)",""
"GY","Synthetic Fertilizers","98","Croatia","516202","Nitrogen fertilizer content applied that leaches","3102","Nutrient nitrogen N (total)","2017","2017","kg of nutrients","29523600","Fc","Calculated data",""
"GY","Synthetic Fertilizers","98","Croatia","516201","Nitrogen fertilizer content applied that volatilises","3102","Nutrient nitrogen N (total)","2017","2017","kg of nutrients","9841200","Fc","Calculated data",""
"GY","Synthetic Fertilizers","98","Croatia","72293","Implied emission factor for N2O (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","kg N2O-N/kg N","0.0133","Fc","Calculated data",""
"GY","Synthetic Fertilizers","98","Croatia","72343","Direct emissions (N2O) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","1.5465","Fc","Calculated data",""
"GY","Synthetic Fertilizers","98","Croatia","72353","Direct emissions (CO2eq) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","479.407","Fc","Calculated data",""
"GY","Synthetic Fertilizers","98","Croatia","723632","Indirect emissions (N2O that leaches) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","0.348","Fc","Calculated data",""
"GY","Synthetic Fertilizers","98","Croatia","723631","Indirect emissions (N2O that volatilises) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","0.1546","Fc","Calculated data",""
"GY","Synthetic Fertilizers","98","Croatia","72363","Indirect emissions (N2O) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","0.5026","Fc","Calculated data",""
"GY","Synthetic Fertilizers","98","Croatia","72373","Indirect emissions (CO2eq) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","155.8073","Fc","Calculated data",""
"GY","Synthetic Fertilizers","98","Croatia","72303","Emissions (N2O) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","2.0491","Fc","Calculated data",""
"GY","Synthetic Fertilizers","98","Croatia","72313","Emissions (CO2eq) (Synthetic fertilizers)","3102","Nutrient nitrogen N (total)","2017","2017","gigagrams","635.2143","Fc","Calculated data",""
"GY","Synthetic Fertilizers","49","Cuba","5162","Agricultural Use in nutrients","3102","Nutrient nitrogen N (total)","2017","2017","kg of nutrients","67895854","Fb","Data obtained as a balance",""
"GY","Synthetic Fertilizers","49","Cuba","516202","Nitrogen fertilizer content applied that leaches","3102","Nutrient nitrogen N (total)","2017","2017","kg of nutrients","20368756.2","Fc","Calculated data",""
