iso3c,animal,system,product,leach_n_spread_rate
GRC,goats,mixed,milk,3.6331421538461536e-4
GRD,goats,mixed,milk,3.609024999999999e-4
GRL,goats,mixed,milk,6.811812e-4
GTM,goats,mixed,milk,3.972899999999999e-4
GUF,goats,mixed,milk,4.2065999999999995e-4
GUM,goats,mixed,milk,4.1666338981692684e-4
GUY,goats,mixed,milk,3.9236999999999996e-4
HKG,goats,mixed,milk,3.630959999999999e-4
HND,goats,mixed,milk,3.9113999999999994e-4
HRV,goats,mixed,milk,4.028976e-4
HTI,goats,mixed,milk,3.075e-4
HUN,goats,mixed,milk,6.83424e-4
IDN,goats,mixed,milk,5.2029e-4
IMN,goats,mixed,milk,5.9354399999999995e-5
IND,goats,mixed,milk,6.666599999999999e-4
IOT,goats,mixed,milk,3.34068e-4
IRL,goats,mixed,milk,5.188210538461539e-4
IRN,goats,mixed,milk,4.1451e-4
IRQ,goats,mixed,milk,3.1776e-4
ISL,goats,mixed,milk,7.825595e-4
ISR,goats,mixed,milk,3.6384e-4
ITA,goats,mixed,milk,1.14912e-4
JAM,goats,mixed,milk,5.4612e-4
JEY,goats,mixed,milk,5.935440000000001e-4
JOR,goats,mixed,milk,3.0336e-4
JPN,goats,mixed,milk,3.4193999999999994e-4
KAZ,goats,mixed,milk,2.9856e-4
KEN,goats,mixed,milk,4.366499999999999e-4
KGZ,goats,mixed,milk,2.8992000000000004e-4
KHM,goats,mixed,milk,3.779789999999999e-4
KIR,goats,mixed,milk,4.1666338981692684e-4
KNA,goats,mixed,milk,3.609024999999999e-4
KOR,goats,mixed,milk,3.3332999999999995e-4
KWT,goats,mixed,milk,3.3024e-4
LAO,goats,mixed,milk,4.2065999999999995e-4
LBN,goats,mixed,milk,3.5999999999999997e-4
LBR,goats,mixed,milk,2.9643e-4
LBY,goats,mixed,milk,2.256e-4
LCA,goats,mixed,milk,3.0503999999999997e-4
LIE,goats,mixed,milk,6.652044e-4
LKA,goats,mixed,milk,4.3296e-4
LSO,goats,mixed,milk,3.9851999999999997e-4
LTU,goats,mixed,milk,6.703200000000001e-4
LUX,goats,mixed,milk,4.41504e-4
LVA,goats,mixed,milk,9.494604e-4
MAC,goats,mixed,milk,3.630959999999999e-4
MAF,goats,mixed,milk,3.5889260869565213e-4
MAR,goats,mixed,milk,1.776e-4
MCO,goats,mixed,milk,8.557163999999999e-4
MDA,goats,mixed,milk,5.6574e-4
MDG,goats,mixed,milk,3.837599999999999e-4
MDV,goats,mixed,milk,3.8299125e-4
MEX,goats,mixed,milk,4.0589999999999995e-4
MHL,goats,mixed,milk,4.1666338981692684e-4
MKD,goats,mixed,milk,3.7467359999999994e-4
MLI,goats,mixed,milk,3.2348999999999995e-4
MLT,goats,mixed,milk,4.72752e-4
MMR,goats,mixed,milk,4.317299999999999e-4
MNE,goats,mixed,milk,3.3304319999999995e-4
MNG,goats,mixed,milk,4.9569e-4
MNP,goats,mixed,milk,4.1666338981692684e-4
MOZ,goats,mixed,milk,4.231199999999999e-4
MRT,goats,mixed,milk,3.7883999999999997e-4
MSR,goats,mixed,milk,3.609024999999999e-4
MTQ,goats,mixed,milk,3.6039e-4
MUS,goats,mixed,milk,3.34068e-4
MWI,goats,mixed,milk,3.0627e-4
MYS,goats,mixed,milk,5.178299999999999e-4
MYT,goats,mixed,milk,3.34068e-4
NAM,goats,mixed,milk,4.2065999999999995e-4
NCL,goats,mixed,milk,4.1666338981692684e-4
NER,goats,mixed,milk,3.2595e-4
NFK,goats,mixed,milk,4.1666338981692684e-4
NGA,goats,mixed,milk,2.5584e-4
NIC,goats,mixed,milk,3.8867999999999997e-4
NIU,goats,mixed,milk,4.1666338981692684e-4
NLD,goats,mixed,milk,5.810616e-4
NOR,goats,mixed,milk,6.9552e-4
NPL,goats,mixed,milk,3.2840999999999995e-4
NRU,goats,mixed,milk,4.1666338981692684e-4
NZL,goats,mixed,milk,4.1666338981692684e-4
OMN,goats,mixed,milk,3.7920000000000006e-4
PAK,goats,mixed,milk,3.3332999999999995e-4
PAN,goats,mixed,milk,3.8129999999999994e-4
PCN,goats,mixed,milk,4.1666338981692684e-4
PER,goats,mixed,milk,4.2926999999999993e-4
PHL,goats,mixed,milk,3.3332999999999995e-4
PLW,goats,mixed,milk,4.1666338981692684e-4
PNG,goats,mixed,milk,4.1666338981692684e-4
POL,goats,mixed,milk,0.0012156480000000002
PRI,goats,mixed,milk,4.0466999999999993e-4
PRK,goats,mixed,milk,3.3578999999999993e-4
PRT,goats,mixed,milk,2.67624e-4
PRY,goats,mixed,milk,4.157399999999999e-4
PSE,goats,mixed,milk,7.008e-4
PYF,goats,mixed,milk,4.1666338981692684e-4
QAT,goats,mixed,milk,3.552e-4
REU,goats,mixed,milk,3.34068e-4
ROU,goats,mixed,milk,8.588159999999999e-5
RUS,goats,mixed,milk,0.0010042704000000002
RWA,goats,mixed,milk,2.7797999999999994e-4
SAU,goats,mixed,milk,3.2063999999999997e-4
SDN,goats,mixed,milk,2.0477333333333332e-4
SEN,goats,mixed,milk,2.4968999999999995e-4
SGP,goats,mixed,milk,2.9151e-4
SHN,goats,mixed,milk,1.4882999999999997e-4
SJM,goats,mixed,milk,5.935440000000001e-4
SLB,goats,mixed,milk,4.1666338981692684e-4
SLE,goats,mixed,milk,3.0503999999999997e-4
SLV,goats,mixed,milk,3.321e-4
SMR,goats,mixed,milk,3.7467359999999994e-4
SOM,goats,mixed,milk,2.7552e-4
SPM,goats,mixed,milk,6.811812e-4
SRB,goats,mixed,milk,3.3304319999999995e-4
SSD,goats,mixed,milk,3.34068e-4
STP,goats,mixed,milk,1.1684999999999998e-4
SUR,goats,mixed,milk,3.9974999999999993e-4
SVK,goats,mixed,milk,6.337800000000001e-4
SVN,goats,mixed,milk,6.912864000000001e-4
SWE,goats,mixed,milk,5.935440000000001e-4
SWZ,goats,mixed,milk,4.4402999999999993e-4
SXM,goats,mixed,milk,3.5889260869565213e-4
SYC,goats,mixed,milk,3.34068e-4
SYR,goats,mixed,milk,2.7744e-4
TCA,goats,mixed,milk,3.609024999999999e-4
TCD,goats,mixed,milk,3.9483e-4
TGO,goats,mixed,milk,2.7306e-4
THA,goats,mixed,milk,2.0909999999999996e-4
TJK,goats,mixed,milk,3.1488e-4
TKL,goats,mixed,milk,4.1666338981692684e-4
TKM,goats,mixed,milk,2.8704e-4
TLS,goats,mixed,milk,4.415699999999999e-4
TON,goats,mixed,milk,4.1666338981692684e-4
TTO,goats,mixed,milk,3.609024999999999e-4
TUN,goats,mixed,milk,2.064e-4
TUR,goats,mixed,milk,3.3312e-4
TUV,goats,mixed,milk,4.1666338981692684e-4
TWN,goats,mixed,milk,3.630959999999999e-4
TZA,goats,mixed,milk,3.776099999999999e-4
UGA,goats,mixed,milk,2.9643e-4
UKR,goats,mixed,milk,7.893648e-4
URY,goats,mixed,milk,4.3296e-4
USA,goats,mixed,milk,7.8246e-4
UZB,goats,mixed,milk,0.00027647999999999995
VCT,goats,mixed,milk,2.0048999999999997e-4
VEN,goats,mixed,milk,4.3541999999999995e-4
VGB,goats,mixed,milk,3.609024999999999e-4
VIR,goats,mixed,milk,3.609024999999999e-4
VNM,goats,mixed,milk,3.8991e-4
VUT,goats,mixed,milk,4.1666338981692684e-4
WLF,goats,mixed,milk,4.1666338981692684e-4
WSM,goats,mixed,milk,4.1666338981692684e-4
XKO,goats,mixed,milk,3.6331421538461536e-4
XMI,goats,mixed,milk,1.610644e-4
YEM,goats,mixed,milk,2.9376e-4
ZAF,goats,mixed,milk,4.673999999999999e-4
ZMB,goats,mixed,milk,3.8006999999999993e-4
ZWE,goats,mixed,milk,4.673999999999999e-4
