iso3c,animal,system,product,leach_n_spread_rate
EST,cows,mixed,meat,0.007207729200000002
ETH,cows,mixed,meat,0.0034342874999999996
FIN,cows,mixed,meat,0.011656842899999999
FJI,cows,mixed,meat,0.004326441573586691
FLK,cows,mixed,meat,0.004244009861538462
FRA,cows,mixed,meat,0.0058936827599999995
FRO,cows,mixed,meat,0.006978271906666667
FSM,cows,mixed,meat,0.004326441573586691
GAB,cows,mixed,meat,0.0035610749999999995
GBR,cows,mixed,meat,0.0068350128
GEO,cows,mixed,meat,0.0046437299999999996
GGY,cows,mixed,meat,0.006978271906666667
GHA,cows,mixed,meat,0.0035908425
GIB,cows,mixed,meat,0.0055314092064285714
GIN,cows,mixed,meat,0.0035709975000000004
GLP,cows,mixed,meat,0.0032925207000000004
GMB,cows,mixed,meat,0.0034199549999999997
GNB,cows,mixed,meat,0.003230325
GNQ,cows,mixed,meat,0.0026823825
GRC,cows,mixed,meat,0.0053444586
GRD,cows,mixed,meat,0.003350055275
GRL,cows,mixed,meat,0.0050145881249999994
GTM,cows,mixed,meat,0.0034796517000000005
GUF,cows,mixed,meat,0.0035003346000000005
GUM,cows,mixed,meat,0.004326441573586691
GUY,cows,mixed,meat,0.0041592327
HKG,cows,mixed,meat,0.002824605
HND,cows,mixed,meat,0.0039917997000000005
HRV,cows,mixed,meat,0.006530950440000001
HTI,cows,mixed,meat,0.0032521398000000005
HUN,cows,mixed,meat,0.00780117105516
IDN,cows,mixed,meat,0.00337806
IMN,cows,mixed,meat,0.006978271906666667
IND,cows,mixed,meat,0.006080507999999999
IOT,cows,mixed,meat,0.0033732365624999996
IRL,cows,mixed,meat,0.0034299743556006333
IRN,cows,mixed,meat,0.003000564
IRQ,cows,mixed,meat,0.00340452
ISL,cows,mixed,meat,0.007050722466666668
ISR,cows,mixed,meat,0.0081419625
ITA,cows,mixed,meat,0.00841258392
JAM,cows,mixed,meat,0.0031664535000000002
JEY,cows,mixed,meat,0.006978271906666667
JOR,cows,mixed,meat,0.004134375
JPN,cows,mixed,meat,0.006125490000000001
KAZ,cows,mixed,meat,0.0054110406
KEN,cows,mixed,meat,0.00391167
KGZ,cows,mixed,meat,0.005272169700000001
KHM,cows,mixed,meat,0.0032865525
KIR,cows,mixed,meat,0.004326441573586691
KNA,cows,mixed,meat,0.003350055275
KOR,cows,mixed,meat,0.00511119
KWT,cows,mixed,meat,0.00380583
LAO,cows,mixed,meat,0.0037617299999999996
LBN,cows,mixed,meat,0.004024125
LBR,cows,mixed,meat,0.0033218325
LBY,cows,mixed,meat,0.003071565
LCA,cows,mixed,meat,0.0034599537000000002
LIE,cows,mixed,meat,0.00785937453
LKA,cows,mixed,meat,0.0025101719999999998
LSO,cows,mixed,meat,0.0026404875
LTU,cows,mixed,meat,0.007998650549999998
LUX,cows,mixed,meat,0.00504673464
LVA,cows,mixed,meat,0.00506570256
MAC,cows,mixed,meat,0.00418306875
MAF,cows,mixed,meat,0.003339410504347826
MAR,cows,mixed,meat,0.0026217450000000004
MCO,cows,mixed,meat,0.008325719298750001
MDA,cows,mixed,meat,0.0067499496
MDG,cows,mixed,meat,0.0037617299999999996
MDV,cows,mixed,meat,0.0028970392499999996
MEX,cows,mixed,meat,0.0041237763
MHL,cows,mixed,meat,0.004326441573586691
MKD,cows,mixed,meat,0.00626645712
MLI,cows,mixed,meat,0.00364266
MLT,cows,mixed,meat,0.0053380182
MMR,cows,mixed,meat,0.0032733225
MNE,cows,mixed,meat,0.006215593020000001
MNG,cows,mixed,meat,0.00338247
MNP,cows,mixed,meat,0.004326441573586691
MOZ,cows,mixed,meat,0.0040384575
MRT,cows,mixed,meat,0.0035246925
MSR,cows,mixed,meat,0.003350055275
MTQ,cows,mixed,meat,0.0034461651
MUS,cows,mixed,meat,0.0033732365624999996
MWI,cows,mixed,meat,0.0033075
MYS,cows,mixed,meat,0.00272538
MYT,cows,mixed,meat,0.0015005024999999999
NAM,cows,mixed,meat,0.0029183175
NCL,cows,mixed,meat,0.004326441573586691
NER,cows,mixed,meat,0.0034144425
NFK,cows,mixed,meat,0.004326441573586691
NGA,cows,mixed,meat,0.0031322025000000003
NIC,cows,mixed,meat,0.0044330349000000005
NIU,cows,mixed,meat,0.004326441573586691
NLD,cows,mixed,meat,0.0089322672
NOR,cows,mixed,meat,0.005905118699999999
NPL,cows,mixed,meat,0.0026451179999999997
NRU,cows,mixed,meat,0.004326441573586691
NZL,cows,mixed,meat,0.004326441573586691
OMN,cows,mixed,meat,0.0033394724999999998
PAK,cows,mixed,meat,0.0030817079999999994
PAN,cows,mixed,meat,0.0035111685000000004
PCN,cows,mixed,meat,0.004326441573586691
PER,cows,mixed,meat,0.003655448999999999
PHL,cows,mixed,meat,0.002731995
PLW,cows,mixed,meat,0.004326441573586691
PNG,cows,mixed,meat,0.004326441573586691
POL,cows,mixed,meat,0.006827374591587764
PRI,cows,mixed,meat,0.0034097238
PRK,cows,mixed,meat,0.00325017
PRT,cows,mixed,meat,0.0016327379699999998
PRY,cows,mixed,meat,0.004158247800000001
PSE,cows,mixed,meat,0.0067936049999999994
PYF,cows,mixed,meat,0.004326441573586691
QAT,cows,mixed,meat,0.0034585425000000004
REU,cows,mixed,meat,0.0033732365624999996
ROU,cows,mixed,meat,0.0055496448
RUS,cows,mixed,meat,0.005000580519000001
RWA,cows,mixed,meat,0.0031344075000000002
SAU,cows,mixed,meat,0.0046426275000000005
SDN,cows,mixed,meat,0.00260833125
SEN,cows,mixed,meat,0.003552255
SGP,cows,mixed,meat,0.003199455
SHN,cows,mixed,meat,0.0016515450000000001
SJM,cows,mixed,meat,0.007943147333333334
SLB,cows,mixed,meat,0.004326441573586691
SLE,cows,mixed,meat,0.0035897400000000006
SLV,cows,mixed,meat,0.0035367759
SMR,cows,mixed,meat,0.007524070449999999
SOM,cows,mixed,meat,0.0034442099999999996
SPM,cows,mixed,meat,0.0050145881249999994
SRB,cows,mixed,meat,0.00624611148
SSD,cows,mixed,meat,0.0033732365624999996
STP,cows,mixed,meat,0.0029502900000000004
SUR,cows,mixed,meat,0.0036135981000000005
SVK,cows,mixed,meat,0.00804155388
SVN,cows,mixed,meat,0.00707592294
SWE,cows,mixed,meat,0.008609871000000002
SWZ,cows,mixed,meat,0.0034221599999999996
SXM,cows,mixed,meat,0.003339410504347826
SYC,cows,mixed,meat,0.0033732365624999996
SYR,cows,mixed,meat,0.0034254675
TCA,cows,mixed,meat,0.003350055275
TCD,cows,mixed,meat,0.003715425
TGO,cows,mixed,meat,0.0034287750000000002
THA,cows,mixed,meat,0.0027110475
TJK,cows,mixed,meat,0.0050663256
TKL,cows,mixed,meat,0.004326441573586691
TKM,cows,mixed,meat,0.0050978424
TLS,cows,mixed,meat,0.0035335124999999997
TON,cows,mixed,meat,0.004326441573586691
TTO,cows,mixed,meat,0.003350055275
TUN,cows,mixed,meat,0.002846655
TUR,cows,mixed,meat,0.0037937024999999997
TUV,cows,mixed,meat,0.004326441573586691
TWN,cows,mixed,meat,0.00418306875
TZA,cows,mixed,meat,0.004131067499999999
UGA,cows,mixed,meat,0.0041068125
UKR,cows,mixed,meat,0.0055212193806
URY,cows,mixed,meat,0.0041897646000000005
USA,cows,mixed,meat,0.005813273249999999
UZB,cows,mixed,meat,0.005257396200000001
VCT,cows,mixed,meat,0.0028847721000000003
VEN,cows,mixed,meat,0.0044192463000000005
VGB,cows,mixed,meat,0.003350055275
VIR,cows,mixed,meat,0.003350055275
VNM,cows,mixed,meat,0.003208275
VUT,cows,mixed,meat,0.004326441573586691
WLF,cows,mixed,meat,0.004326441573586691
WSM,cows,mixed,meat,0.004326441573586691
XKO,cows,mixed,meat,0.0055314092064285714
XMI,cows,mixed,meat,0.0013451424
YEM,cows,mixed,meat,0.0034772849999999997
ZAF,cows,mixed,meat,0.004610655
ZMB,cows,mixed,meat,0.0035919449999999996
ZWE,cows,mixed,meat,0.0036437624999999998
