iso3c,animal,system,product,leach_n_spread_rate
VEN,pigs,industrial,meat,0.0020659871999999997
VGB,pigs,industrial,meat,0.0018956256
VIR,pigs,industrial,meat,0.0018807695999999998
VNM,pigs,industrial,meat,0.0021543521999999996
VUT,pigs,industrial,meat,0.0043543467
WLF,pigs,industrial,meat,0.003306398785714286
WSM,pigs,industrial,meat,0.0038211912
XKO,pigs,industrial,meat,0.003578989413928572
XMI,pigs,industrial,meat,0.0022724501624999996
YEM,pigs,industrial,meat,0.0026976361874999997
ZAF,pigs,industrial,meat,0.0015644249999999997
ZMB,pigs,industrial,meat,0.0015865109999999994
ZWE,pigs,industrial,meat,0.0017926469999999996
