iso3c,animal,system,product,leach_n_spread_rate
SUR,goats,mixed,meat,3.9974999999999993e-4
SVK,goats,mixed,meat,6.337800000000001e-4
SVN,goats,mixed,meat,6.912864000000001e-4
SWE,goats,mixed,meat,5.935440000000001e-4
SWZ,goats,mixed,meat,4.4402999999999993e-4
SXM,goats,mixed,meat,3.5889260869565213e-4
SYC,goats,mixed,meat,3.34068e-4
SYR,goats,mixed,meat,2.7744e-4
TCA,goats,mixed,meat,3.609024999999999e-4
TCD,goats,mixed,meat,3.9483e-4
TGO,goats,mixed,meat,2.7306e-4
THA,goats,mixed,meat,2.0909999999999996e-4
TJK,goats,mixed,meat,3.1488e-4
TKL,goats,mixed,meat,4.1666338981692684e-4
TKM,goats,mixed,meat,2.8704e-4
TLS,goats,mixed,meat,4.415699999999999e-4
TON,goats,mixed,meat,4.1666338981692684e-4
TTO,goats,mixed,meat,3.609024999999999e-4
TUN,goats,mixed,meat,2.064e-4
TUR,goats,mixed,meat,3.3312e-4
TUV,goats,mixed,meat,4.1666338981692684e-4
TWN,goats,mixed,meat,3.630959999999999e-4
TZA,goats,mixed,meat,3.776099999999999e-4
UGA,goats,mixed,meat,2.9643e-4
UKR,goats,mixed,meat,7.893648e-4
URY,goats,mixed,meat,4.3296e-4
USA,goats,mixed,meat,7.8246e-4
UZB,goats,mixed,meat,0.00027647999999999995
VCT,goats,mixed,meat,2.0048999999999997e-4
VEN,goats,mixed,meat,4.3541999999999995e-4
VGB,goats,mixed,meat,3.609024999999999e-4
VIR,goats,mixed,meat,3.609024999999999e-4
VNM,goats,mixed,meat,3.8991e-4
VUT,goats,mixed,meat,4.1666338981692684e-4
WLF,goats,mixed,meat,4.1666338981692684e-4
WSM,goats,mixed,meat,4.1666338981692684e-4
XKO,goats,mixed,meat,3.6331421538461536e-4
XMI,goats,mixed,meat,1.610644e-4
YEM,goats,mixed,meat,2.9376e-4
ZAF,goats,mixed,meat,4.673999999999999e-4
ZMB,goats,mixed,meat,3.8006999999999993e-4
ZWE,goats,mixed,meat,4.673999999999999e-4
