"iso3c","category1_production","category2_production","tonnes"
"DEU","chickens_meat","chickens_eggs&meat",1009565
"DEU","cows_meat","cows_meat",1237837.01
"DEU","cows_milk","large_ruminant_milk",32598198
"DEU","goats_meat","small_ruminant_meat",435.91
"DEU","goats_milk","small_ruminant_milk",28284
"DEU","pigs_meat","pigs_meat",5798725.83
"DEU","sheep_meat","small_ruminant_meat",32514.9
"GHA","chickens_eggs","chickens_eggs&meat",46500
"GHA","chickens_meat","chickens_eggs&meat",58224
"GHA","cows_meat","cows_meat",26717.91
"GHA","cows_milk","large_ruminant_milk",45213
"GHA","goats_meat","small_ruminant_meat",28126.53
"GHA","pigs_meat","pigs_meat",29023.4
"GHA","sheep_meat","small_ruminant_meat",25032.09
"GRC","buffaloes_milk","large_ruminant_milk",2891
"GRC","chickens_eggs","chickens_eggs&meat",87394
"GRC","chickens_meat","chickens_eggs&meat",243730
"GRC","cows_meat","cows_meat",45701.64
"GRC","cows_milk","large_ruminant_milk",662436
"GRC","goats_meat","small_ruminant_meat",23858.82
"GRC","goats_milk","small_ruminant_milk",404140
"GRC","pigs_meat","pigs_meat",86271.73
"GRC","sheep_meat","small_ruminant_meat",58869.65
"GRC","sheep_milk","small_ruminant_milk",851685
"GRL","sheep_meat","small_ruminant_meat",359.37
"GRD","chickens_eggs","chickens_eggs&meat",1403
"GRD","chickens_meat","chickens_eggs&meat",531
"GRD","cows_meat","cows_meat",170.68
"GRD","cows_milk","large_ruminant_milk",558
"GRD","goats_meat","small_ruminant_meat",35.9
"GRD","pigs_meat","pigs_meat",259.14
"GRD","sheep_meat","small_ruminant_meat",126.2
"GLP","chickens_eggs","chickens_eggs&meat",1620
"GLP","chickens_meat","chickens_eggs&meat",1424
"GLP","cows_meat","cows_meat",3336.47
"GLP","cows_milk","large_ruminant_milk",160
"GLP","goats_meat","small_ruminant_meat",150.39
"GLP","pigs_meat","pigs_meat",1772.4
"GLP","sheep_meat","small_ruminant_meat",70.17
"GUM","chickens_eggs","chickens_eggs&meat",730
"GUM","chickens_meat","chickens_eggs&meat",174
"GUM","cows_meat","cows_meat",10.18
"GUM","goats_meat","small_ruminant_meat",6
"GUM","pigs_meat","pigs_meat",177.27
"GTM","chickens_eggs","chickens_eggs&meat",273400
"GTM","chickens_meat","chickens_eggs&meat",224006
"GTM","cows_meat","cows_meat",191620
"GTM","cows_milk","large_ruminant_milk",543231
"GTM","goats_meat","small_ruminant_meat",291.5
"GTM","goats_milk","small_ruminant_milk",2568
"GTM","pigs_meat","pigs_meat",69200.2
"GTM","sheep_meat","small_ruminant_meat",2419.1
"GIN","chickens_eggs","chickens_eggs&meat",25502
"GIN","chickens_meat","chickens_eggs&meat",14991
"GIN","cows_meat","cows_meat",97255.81
"GIN","cows_milk","large_ruminant_milk",202533
"GIN","goats_meat","small_ruminant_meat",17202.41
"GIN","goats_milk","small_ruminant_milk",35890
"GIN","pigs_meat","pigs_meat",1880.56
"GIN","sheep_meat","small_ruminant_meat",9594
"GIN","sheep_milk","small_ruminant_milk",14696
"GNB","chickens_eggs","chickens_eggs&meat",1432
"GNB","chickens_meat","chickens_eggs&meat",2572
"GNB","cows_meat","cows_meat",8666.55
"GNB","cows_milk","large_ruminant_milk",152180
"GNB","goats_meat","small_ruminant_meat",1661.99
"GNB","goats_milk","small_ruminant_milk",15076
"GNB","pigs_meat","pigs_meat",16277.95
"GNB","sheep_meat","small_ruminant_meat",1630.69
"GNB","sheep_milk","small_ruminant_milk",7284
"GUY","chickens_eggs","chickens_eggs&meat",1443
"GUY","chickens_meat","chickens_eggs&meat",30668
"GUY","cows_meat","cows_meat",2287.72
"GUY","cows_milk","large_ruminant_milk",55400
"GUY","goats_meat","small_ruminant_meat",343.07
"GUY","pigs_meat","pigs_meat",486.63
"GUY","sheep_meat","small_ruminant_meat",690.78
"HTI","chickens_eggs","chickens_eggs&meat",4500
"HTI","chickens_meat","chickens_eggs&meat",8349
"HTI","cows_meat","cows_meat",56534.54
"HTI","cows_milk","large_ruminant_milk",49270
"HTI","goats_meat","small_ruminant_meat",6434.68
"HTI","goats_milk","small_ruminant_milk",57259
"HTI","pigs_meat","pigs_meat",35971.96
"HTI","sheep_meat","small_ruminant_meat",1136.63
"HND","chickens_eggs","chickens_eggs&meat",51600
"HND","chickens_meat","chickens_eggs&meat",192593
"HND","cows_meat","cows_meat",72985.78
"HND","cows_milk","large_ruminant_milk",686540
"HND","goats_meat","small_ruminant_meat",193.28
"HND","pigs_meat","pigs_meat",11467.59
"HND","sheep_meat","small_ruminant_meat",118.86
"HUN","chickens_eggs","chickens_eggs&meat",135598
"HUN","chickens_meat","chickens_eggs&meat",341107
"HUN","cows_meat","cows_meat",30039.47
"HUN","cows_milk","large_ruminant_milk",1967496
"HUN","goats_meat","small_ruminant_meat",275.59
"HUN","goats_milk","small_ruminant_milk",3683
"HUN","pigs_meat","pigs_meat",487017.87
"HUN","sheep_meat","small_ruminant_meat",1818.15
"HUN","sheep_milk","small_ruminant_milk",1810
"ISL","chickens_eggs","chickens_eggs&meat",4200
"ISL","chickens_meat","chickens_eggs&meat",9697
"ISL","cows_meat","cows_meat",5321.48
"ISL","cows_milk","large_ruminant_milk",155649
"ISL","pigs_meat","pigs_meat",6677.17
"ISL","sheep_meat","small_ruminant_meat",12101.24
"IND","buffaloes_milk","large_ruminant_milk",86261680
"IND","chickens_eggs","chickens_eggs&meat",4847500
"IND","chickens_meat","chickens_eggs&meat",3499485
"IND","cows_meat","cows_meat",1071010.6
"IND","cows_milk","large_ruminant_milk",83633570
"IND","goats_meat","small_ruminant_meat",581454.23
"IND","goats_milk","small_ruminant_milk",6165500
"IND","pigs_meat","pigs_meat",337125.82
"IND","sheep_meat","small_ruminant_meat",261760.87
"IND","sheep_milk","small_ruminant_milk",202122
"IDN","buffaloes_milk","large_ruminant_milk",99173
"IDN","chickens_eggs","chickens_eggs&meat",1527135
"IDN","chickens_meat","chickens_eggs&meat",2258239
"IDN","cows_meat","cows_meat",613647.58
"IDN","cows_milk","large_ruminant_milk",920093
"IDN","goats_meat","small_ruminant_meat",82091.97
"IDN","goats_milk","small_ruminant_milk",361415
"IDN","pigs_meat","pigs_meat",379102.01
"IDN","sheep_meat","small_ruminant_meat",63099.02
"IDN","sheep_milk","small_ruminant_milk",159338
"IRN","buffaloes_milk","large_ruminant_milk",145765
"IRN","chickens_eggs","chickens_eggs&meat",673689
"IRN","chickens_meat","chickens_eggs&meat",2139619
"IRN","cows_meat","cows_meat",531713.81
"IRN","cows_milk","large_ruminant_milk",6811482
"IRN","goats_meat","small_ruminant_meat",108750.99
"IRN","goats_milk","small_ruminant_milk",311625
"IRN","pigs_meat","pigs_meat",0
"IRN","sheep_meat","small_ruminant_meat",347692.8
"IRN","sheep_milk","small_ruminant_milk",449718
"IRQ","buffaloes_milk","large_ruminant_milk",33348
"IRQ","chickens_eggs","chickens_eggs&meat",36500
"IRQ","chickens_meat","chickens_eggs&meat",96000
"IRQ","cows_meat","cows_meat",62059.55
"IRQ","cows_milk","large_ruminant_milk",272491
"IRQ","goats_meat","small_ruminant_meat",12304.24
"IRQ","goats_milk","small_ruminant_milk",15921
"IRQ","sheep_meat","small_ruminant_meat",53799.71
"IRQ","sheep_milk","small_ruminant_milk",57297
"IRL","chickens_eggs","chickens_eggs&meat",54050
"IRL","chickens_meat","chickens_eggs&meat",91053
"IRL","cows_meat","cows_meat",700057.69
"IRL","cows_milk","large_ruminant_milk",7478160
"IRL","pigs_meat","pigs_meat",315382.4
"IRL","sheep_meat","small_ruminant_meat",77701.8
"ISR","chickens_eggs","chickens_eggs&meat",149459
"ISR","chickens_meat","chickens_eggs&meat",538066
"ISR","cows_meat","cows_meat",163478.26
"ISR","cows_milk","large_ruminant_milk",1513467
"ISR","goats_meat","small_ruminant_meat",4787.17
"ISR","goats_milk","small_ruminant_milk",23179
"ISR","pigs_meat","pigs_meat",16159.88
"ISR","sheep_meat","small_ruminant_meat",11451.54
"ISR","sheep_milk","small_ruminant_milk",19745
"ITA","buffaloes_milk","large_ruminant_milk",208960
"ITA","chickens_eggs","chickens_eggs&meat",727700
"ITA","chickens_meat","chickens_eggs&meat",1006677
"ITA","cows_meat","cows_meat",816503.29
"ITA","cows_milk","large_ruminant_milk",11380094
"ITA","goats_meat","small_ruminant_meat",1909.47
"ITA","goats_milk","small_ruminant_milk",29194
"ITA","pigs_meat","pigs_meat",1561650.77
"ITA","sheep_meat","small_ruminant_meat",35388.56
"ITA","sheep_milk","small_ruminant_milk",410380
"JAM","chickens_eggs","chickens_eggs&meat",10128
"JAM","chickens_meat","chickens_eggs&meat",128290
"JAM","cows_meat","cows_meat",7833.15
"JAM","cows_milk","large_ruminant_milk",13200
"JAM","goats_meat","small_ruminant_meat",1101.96
"JAM","goats_milk","small_ruminant_milk",189132
"JAM","pigs_meat","pigs_meat",10323.33
"JAM","sheep_meat","small_ruminant_meat",12
"JPN","chickens_eggs","chickens_eggs&meat",2601173
"JPN","chickens_meat","chickens_eggs&meat",2214899
"JPN","cows_meat","cows_meat",516858.5
"JPN","cows_milk","large_ruminant_milk",7276523
"JPN","goats_meat","small_ruminant_meat",50.68
"JPN","goats_milk","small_ruminant_milk",1643
"JPN","pigs_meat","pigs_meat",1408750.67
"JPN","sheep_meat","small_ruminant_meat",213.79
"JPN","sheep_milk","small_ruminant_milk",940
"JOR","chickens_eggs","chickens_eggs&meat",49600
"JOR","chickens_meat","chickens_eggs&meat",192484
"JOR","cows_meat","cows_meat",34318.49
"JOR","cows_milk","large_ruminant_milk",291954
"JOR","goats_meat","small_ruminant_meat",7687.26
"JOR","goats_milk","small_ruminant_milk",14554
"JOR","sheep_meat","small_ruminant_meat",21579.95
"JOR","sheep_milk","small_ruminant_milk",94712
"KAZ","chickens_eggs","chickens_eggs&meat",284843
"KAZ","chickens_meat","chickens_eggs&meat",170729
"KAZ","cows_meat","cows_meat",520121.48
"KAZ","cows_milk","large_ruminant_milk",5460451
"KAZ","goats_meat","small_ruminant_meat",22697.48
"KAZ","goats_milk","small_ruminant_milk",1414
"KAZ","pigs_meat","pigs_meat",100815.98
"KAZ","sheep_meat","small_ruminant_meat",170119.97
"KAZ","sheep_milk","small_ruminant_milk",34201
"KEN","chickens_eggs","chickens_eggs&meat",79389
"KEN","chickens_meat","chickens_eggs&meat",30378
"KEN","cows_meat","cows_meat",702043.91
"KEN","cows_milk","large_ruminant_milk",3560000
"KEN","goats_meat","small_ruminant_meat",40842.32
"KEN","goats_milk","small_ruminant_milk",256000
"KEN","pigs_meat","pigs_meat",13885.94
"KEN","sheep_meat","small_ruminant_meat",21467.25
"KEN","sheep_milk","small_ruminant_milk",66600
"KIR","chickens_eggs","chickens_eggs&meat",250
"KIR","chickens_meat","chickens_eggs&meat",857
"KIR","pigs_meat","pigs_meat",1034.9
"KWT","chickens_eggs","chickens_eggs&meat",88000
"KWT","chickens_meat","chickens_eggs&meat",55755
"KWT","cows_meat","cows_meat",2522.54
"KWT","cows_milk","large_ruminant_milk",65557
"KWT","goats_meat","small_ruminant_meat",1479.14
"KWT","goats_milk","small_ruminant_milk",5869
"KWT","sheep_meat","small_ruminant_meat",48204.59
"KWT","sheep_milk","small_ruminant_milk",307
"KGZ","chickens_eggs","chickens_eggs&meat",28598
"KGZ","chickens_meat","chickens_eggs&meat",7639
"KGZ","cows_meat","cows_meat",119260.8
"KGZ","cows_milk","large_ruminant_milk",1527043
"KGZ","goats_meat","small_ruminant_meat",9754.33
"KGZ","goats_milk","small_ruminant_milk",900
"KGZ","pigs_meat","pigs_meat",17279.93
"KGZ","sheep_meat","small_ruminant_meat",77580.49
"KGZ","sheep_milk","small_ruminant_milk",37687
"LAO","chickens_eggs","chickens_eggs&meat",15000
"LAO","chickens_meat","chickens_eggs&meat",25903
"LAO","cows_meat","cows_meat",41265.21
"LAO","cows_milk","large_ruminant_milk",60260
"LAO","goats_meat","small_ruminant_meat",2323.24
"LAO","pigs_meat","pigs_meat",79890.26
"LVA","chickens_eggs","chickens_eggs&meat",48100
"LVA","chickens_meat","chickens_eggs&meat",33393
"LVA","cows_meat","cows_meat",21173.57
"LVA","cows_milk","large_ruminant_milk",997992
"LVA","goats_milk","small_ruminant_milk",2100
"LVA","pigs_meat","pigs_meat",42298.17
"LVA","sheep_meat","small_ruminant_meat",903.92
"LBN","chickens_eggs","chickens_eggs&meat",19298
"LBN","chickens_meat","chickens_eggs&meat",125263
"LBN","cows_meat","cows_meat",46523.68
"LBN","cows_milk","large_ruminant_milk",195329
"LBN","goats_meat","small_ruminant_meat",3444.87
"LBN","goats_milk","small_ruminant_milk",18500
"LBN","pigs_meat","pigs_meat",655.81
"LBN","sheep_meat","small_ruminant_meat",7876.26
"LBN","sheep_milk","small_ruminant_milk",13500
"LSO","chickens_eggs","chickens_eggs&meat",1400
"LSO","chickens_meat","chickens_eggs&meat",1920
"LSO","cows_meat","cows_meat",12301.02
"LSO","cows_milk","large_ruminant_milk",170000
"LSO","goats_meat","small_ruminant_meat",3062.3
"LSO","pigs_meat","pigs_meat",4379.81
"LSO","sheep_meat","small_ruminant_meat",5681.86
"LBR","chickens_eggs","chickens_eggs&meat",6200
"LBR","chickens_meat","chickens_eggs&meat",13853
"LBR","cows_meat","cows_meat",1476.17
"LBR","cows_milk","large_ruminant_milk",9261
"LBR","goats_meat","small_ruminant_meat",1454.88
"LBR","pigs_meat","pigs_meat",10917.9
"LBR","sheep_meat","small_ruminant_meat",1121.01
"LBY","chickens_eggs","chickens_eggs&meat",72950
"LBY","chickens_meat","chickens_eggs&meat",127593
"LBY","cows_meat","cows_meat",10733.04
"LBY","cows_milk","large_ruminant_milk",143028
"LBY","goats_meat","small_ruminant_meat",15031.63
"LBY","goats_milk","small_ruminant_milk",18400
"LBY","sheep_meat","small_ruminant_meat",38180.06
"LBY","sheep_milk","small_ruminant_milk",71300
"LIE","chickens_eggs","chickens_eggs&meat",248
"LIE","cows_milk","large_ruminant_milk",13172
"LTU","chickens_eggs","chickens_eggs&meat",41670
"LTU","chickens_meat","chickens_eggs&meat",126607
"LTU","cows_meat","cows_meat",49270.86
"LTU","cows_milk","large_ruminant_milk",1566653
"LTU","goats_meat","small_ruminant_meat",93.06
"LTU","goats_milk","small_ruminant_milk",4061
"LTU","pigs_meat","pigs_meat",75708.13
"LTU","sheep_meat","small_ruminant_meat",1409.53
"LUX","chickens_eggs","chickens_eggs&meat",2063
"LUX","chickens_meat","chickens_eggs&meat",270
"LUX","cows_meat","cows_meat",10500.16
"LUX","cows_milk","large_ruminant_milk",387176
"LUX","goats_meat","small_ruminant_meat",3.58
"LUX","goats_milk","small_ruminant_milk",3176
"LUX","pigs_meat","pigs_meat",13779.6
"LUX","sheep_meat","small_ruminant_meat",52.77
"MDG","chickens_eggs","chickens_eggs&meat",17700
"MDG","chickens_meat","chickens_eggs&meat",46589
"MDG","cows_meat","cows_meat",210560.38
"MDG","cows_milk","large_ruminant_milk",544430
"MDG","goats_meat","small_ruminant_meat",12426.42
"MDG","pigs_meat","pigs_meat",66000.5
"MDG","sheep_meat","small_ruminant_meat",3933.65
"MWI","chickens_eggs","chickens_eggs&meat",23067
"MWI","chickens_meat","chickens_eggs&meat",130114
"MWI","cows_meat","cows_meat",51224.32
"MWI","cows_milk","large_ruminant_milk",62892
"MWI","goats_meat","small_ruminant_meat",55792.59
"MWI","goats_milk","small_ruminant_milk",116352
"MWI","pigs_meat","pigs_meat",195046.26
"MWI","sheep_meat","small_ruminant_meat",1529.74
"MWI","sheep_milk","small_ruminant_milk",6253
"MYS","buffaloes_milk","large_ruminant_milk",8260
"MYS","chickens_eggs","chickens_eggs&meat",857584
"MYS","chickens_meat","chickens_eggs&meat",1648491
"MYS","cows_meat","cows_meat",45930.03
"MYS","cows_milk","large_ruminant_milk",43365
"MYS","goats_meat","small_ruminant_meat",3342.33
"MYS","pigs_meat","pigs_meat",199887.13
"MYS","sheep_meat","small_ruminant_meat",1587.54
"MLI","chickens_eggs","chickens_eggs&meat",23000
"MLI","chickens_meat","chickens_eggs&meat",48000
"MLI","cows_meat","cows_meat",212940
"MLI","cows_milk","large_ruminant_milk",594924
"MLI","goats_meat","small_ruminant_meat",116170.83
"MLI","goats_milk","small_ruminant_milk",400487
"MLI","pigs_meat","pigs_meat",2532.95
"MLI","sheep_meat","small_ruminant_meat",70160.21
"MLI","sheep_milk","small_ruminant_milk",364330
"MLT","chickens_eggs","chickens_eggs&meat",5608
"MLT","chickens_meat","chickens_eggs&meat",3676
"MLT","cows_meat","cows_meat",1228.7
"MLT","cows_milk","large_ruminant_milk",41091
"MLT","goats_meat","small_ruminant_meat",40.01
"MLT","goats_milk","small_ruminant_milk",1021
"MLT","pigs_meat","pigs_meat",5141.95
"MLT","sheep_meat","small_ruminant_meat",123.34
"MLT","sheep_milk","small_ruminant_milk",1661
"MTQ","chickens_eggs","chickens_eggs&meat",2299
"MTQ","chickens_meat","chickens_eggs&meat",1285
"MTQ","cows_meat","cows_meat",1089.47
"MTQ","cows_milk","large_ruminant_milk",513
"MTQ","goats_meat","small_ruminant_meat",24.47
"MTQ","pigs_meat","pigs_meat",1031.65
"MTQ","sheep_meat","small_ruminant_meat",73.92
"MRT","chickens_eggs","chickens_eggs&meat",5600
"MRT","chickens_meat","chickens_eggs&meat",4692
"MRT","cows_meat","cows_meat",36123.81
"MRT","cows_milk","large_ruminant_milk",575000
"MRT","goats_meat","small_ruminant_meat",21331.69
"MRT","goats_milk","small_ruminant_milk",1e+05
"MRT","pigs_meat","pigs_meat",0
"MRT","sheep_meat","small_ruminant_meat",40246.84
"MRT","sheep_milk","small_ruminant_milk",73000
"MUS","chickens_eggs","chickens_eggs&meat",12400
"MUS","chickens_meat","chickens_eggs&meat",47500
"MUS","cows_meat","cows_meat",1885.89
"MUS","cows_milk","large_ruminant_milk",3600
"MUS","goats_meat","small_ruminant_meat",83.99
"MUS","pigs_meat","pigs_meat",653.88
"MUS","sheep_meat","small_ruminant_meat",11.62
"MEX","chickens_eggs","chickens_eggs&meat",2771198
"MEX","chickens_meat","chickens_eggs&meat",3211687
"MEX","cows_meat","cows_meat",2226641.16
"MEX","cows_milk","large_ruminant_milk",11767556
"MEX","goats_meat","small_ruminant_meat",46406.5
"MEX","goats_milk","small_ruminant_milk",162323
"MEX","pigs_meat","pigs_meat",1576673.43
"MEX","sheep_meat","small_ruminant_meat",72284.37
"MEX","sheep_milk","small_ruminant_milk",57701
"FSM","chickens_eggs","chickens_eggs&meat",250
"FSM","chickens_meat","chickens_eggs&meat",159
"FSM","cows_meat","cows_meat",339.21
"FSM","goats_meat","small_ruminant_meat",19.03
"FSM","pigs_meat","pigs_meat",1079.18
"MNG","chickens_eggs","chickens_eggs&meat",5410
"MNG","chickens_meat","chickens_eggs&meat",220
"MNG","cows_meat","cows_meat",119169.6
"MNG","cows_milk","large_ruminant_milk",539926
"MNG","goats_meat","small_ruminant_meat",106526.23
"MNG","goats_milk","small_ruminant_milk",75207
"MNG","pigs_meat","pigs_meat",592
"MNG","sheep_meat","small_ruminant_meat",156812.19
"MNG","sheep_milk","small_ruminant_milk",46300
"MNE","chickens_eggs","chickens_eggs&meat",5726
"MNE","chickens_meat","chickens_eggs&meat",3650
"MNE","cows_meat","cows_meat",4485.59
"MNE","cows_milk","large_ruminant_milk",169351
"MNE","goats_meat","small_ruminant_meat",156.23
"MNE","pigs_meat","pigs_meat",4174.45
"MNE","sheep_meat","small_ruminant_meat",1239.9
"MNE","sheep_milk","small_ruminant_milk",8253
"MSR","chickens_eggs","chickens_eggs&meat",73
"MSR","chickens_meat","chickens_eggs&meat",84
"MSR","cows_meat","cows_meat",874.38
"MSR","cows_milk","large_ruminant_milk",3979
"MSR","goats_meat","small_ruminant_meat",32.22
"MSR","pigs_meat","pigs_meat",69.73
"MSR","sheep_meat","small_ruminant_meat",29.79
"MAR","chickens_eggs","chickens_eggs&meat",390600
"MAR","chickens_meat","chickens_eggs&meat",690000
"MAR","cows_meat","cows_meat",309888.68
"MAR","cows_milk","large_ruminant_milk",2450000
"MAR","goats_meat","small_ruminant_meat",35838.71
"MAR","goats_milk","small_ruminant_milk",41938
"MAR","pigs_meat","pigs_meat",682.47
"MAR","sheep_meat","small_ruminant_meat",205056.38
"MAR","sheep_milk","small_ruminant_milk",33828
"MOZ","chickens_eggs","chickens_eggs&meat",53000
"MOZ","chickens_meat","chickens_eggs&meat",88952
"MOZ","cows_meat","cows_meat",17957.44
"MOZ","cows_milk","large_ruminant_milk",793705
"MOZ","goats_meat","small_ruminant_meat",26912.24
"MOZ","goats_milk","small_ruminant_milk",19991
"MOZ","pigs_meat","pigs_meat",128960
"MOZ","sheep_meat","small_ruminant_meat",835.22
"MMR","buffaloes_milk","large_ruminant_milk",192134
"MMR","chickens_eggs","chickens_eggs&meat",561000
"MMR","chickens_meat","chickens_eggs&meat",1500000
"MMR","cows_meat","cows_meat",505615.48
"MMR","cows_milk","large_ruminant_milk",2200000
