"iso3c","system","origin","cum_pressure_prop_rescaled","total_cum_prop","cum_pressure_prop_final","percent_final"
"CHN","intermediate","land",0.0268755970724454,0.564271343124825,0.0476288533874741,4.8
"CHN","intermediate","marine",3.80625715756603e-05,0.564271343124825,6.74543764084795e-05,0
"CHN","mixed","land",0.0401133981217017,0.564271343124825,0.0710888451282348,7.1
"CIV","aquaculture","land",3.07631919099327e-06,0.0128541260713395,0.00023932542546416,0
"CIV","aquaculture","marine",2.16390427291369e-06,0.0128541260713395,0.000168343165525542,0
"CIV","backyard","land",0.00225567116430628,0.0128541260713395,0.175482265522173,17.5
"CIV","backyard","marine",4.80362333317688e-09,0.0128541260713395,3.73702833356162e-07,0
"CIV","crop","land",0.00430500281030923,0.0128541260713395,0.334912135326569,33.5
"CIV","feedlot","land",4.12045215597251e-07,0.0128541260713395,3.20554826761796e-05,0
"CIV","fisheries","freshwater",1.52071206715132e-05,0.0128541260713395,0.0011830536426292,0.1
"CIV","fisheries","marine",0.000940847096121667,0.0128541260713395,0.0731941705643801,7.3
"CIV","grassland","land",0.000413595980735408,0.0128541260713395,0.0321761260501087,3.2
"CIV","industrial","land",0.00231501160911451,0.0128541260713395,0.180098716650698,18
"CIV","industrial","marine",9.62776001757328e-07,0.0128541260713395,7.49001524035154e-05,0
"CIV","intermediate","land",0.00206717762000703,0.0128541260713395,0.160818215764677,16.1
"CIV","intermediate","marine",9.0090875861515e-08,0.0128541260713395,7.00871263915704e-06,0
"CIV","mixed","land",0.000534902730893387,0.0128541260713395,0.0416133098372238,4.2
"CMR","aquaculture","land",2.03992324478119e-06,0.0146439484880269,0.000139301449089982,0
"CMR","aquaculture","marine",1.88869063722923e-05,0.0146439484880269,0.00128974138277901,0.1
"CMR","backyard","land",0.00234950442661864,0.0146439484880269,0.160442002957032,16
"CMR","backyard","marine",4.05501972652288e-08,0.0146439484880269,2.76907538280289e-06,0
"CMR","crop","land",0.00387980269618194,0.0146439484880269,0.264942388957059,26.5
"CMR","feedlot","land",1.40980601268154e-07,0.0146439484880269,9.62722597552308e-06,0
"CMR","fisheries","freshwater",2.87718263097475e-05,0.0146439484880269,0.00196475877617788,0.2
"CMR","fisheries","marine",0.00112463051479358,0.0146439484880269,0.0767983113101697,7.7
"CMR","grassland","land",0.00017630852914274,0.0146439484880269,0.0120396851495956,1.2
"CMR","industrial","land",0.00252143452974628,0.0146439484880269,0.172182695931213,17.2
"CMR","industrial","marine",8.33321159433371e-06,0.0146439484880269,0.000569054965001214,0.1
"CMR","intermediate","land",0.00213266770599732,0.0146439484880269,0.145634745146845,14.6
"CMR","intermediate","marine",7.65879069719537e-07,0.0146439484880269,5.23000385002537e-05,0
"CMR","mixed","land",0.00240062080815696,0.0146439484880269,0.163932617635179,16.4
"COD","aquaculture","land",1.19371121440881e-06,0.008499888037756,0.00014043846331933,0
"COD","aquaculture","marine",1.30560660383104e-06,0.008499888037756,0.000153602800181793,0
"COD","backyard","land",0.00129622370032755,0.008499888037756,0.152498914640969,15.2
"COD","backyard","marine",5.27554575258816e-09,0.008499888037756,6.20660616840422e-07,0
"COD","crop","land",0.00391810877678347,0.008499888037756,0.460960045518183,46.1
"COD","feedlot","land",7.82428085081663e-08,0.008499888037756,9.20515754567782e-06,0
"COD","fisheries","freshwater",0.00015574030668136,0.008499888037756,0.0183226303675497,1.8
"COD","fisheries","marine",6.54709448332642e-05,0.008499888037756,0.0077025655564457,0.8
"COD","grassland","land",0.000115905231570137,0.008499888037756,0.0136360892114452,1.4
"COD","industrial","land",0.00127546064442396,0.008499888037756,0.150056170005822,15
"COD","industrial","marine",7.74507884421525e-07,0.008499888037756,9.11197748701167e-05,0
"COD","intermediate","land",0.00107990765616557,0.008499888037756,0.127049633050305,12.7
"COD","intermediate","marine",1.00879706899195e-07,0.008499888037756,1.1868357142011e-05,0
"COD","mixed","land",0.000589612553206866,0.008499888037756,0.069367096435605,6.9
"COG","aquaculture","land",6.51240028003698e-08,0.000874973347325939,7.44296989152863e-05,0
"COG","aquaculture","marine",2.21773587999802e-06,0.000874973347325939,0.00253463249683637,0.3
"COG","backyard","land",6.95064608217457e-05,0.000874973347325939,0.0794383749335552,7.9
"COG","backyard","marine",4.83068599740175e-09,0.000874973347325939,5.52095216633183e-06,0
"COG","crop","land",0.000239358376945425,0.000874973347325939,0.273560763510047,27.4
"COG","feedlot","land",1.36713611526098e-07,0.000874973347325939,0.000156248886830572,0
"COG","fisheries","freshwater",2.62742812319948e-05,0.000874973347325939,0.0300286646585216,3
"COG","fisheries","marine",0.000243576834454569,0.000874973347325939,0.278382004662175,27.8
"COG","grassland","land",8.96623101103278e-05,0.000874973347325939,0.102474332943227,10.2
"COG","industrial","land",8.12229207539942e-05,0.000874973347325939,0.0928290227379208,9.3
"COG","industrial","marine",1.13975779847324e-06,0.000874973347325939,0.00130262001917718,0.1
"COG","intermediate","land",5.57463637969405e-05,0.000874973347325939,0.063712070735995,6.4
"COG","intermediate","marine",8.96022359070671e-08,0.000874973347325939,0.000102405674619583,0
"COG","mixed","land",6.59720349962395e-05,0.000874973347325939,0.0753989080900131,7.5
"COK","aquaculture","land",0,2.16802327305295e-05,0,0
"COK","aquaculture","marine",4.44372541726986e-08,2.16802327305295e-05,0.00204966684283436,0.2
"COK","backyard","land",2.64058339102779e-06,2.16802327305295e-05,0.121796819427561,12.2
"COK","backyard","marine",1.36581331568763e-10,2.16802327305295e-05,6.29980929016659e-06,0
"COK","crop","land",0,2.16802327305295e-05,0,0
"COK","feedlot","land",0,2.16802327305295e-05,0,0
"COK","fisheries","freshwater",0,2.16802327305295e-05,0,0
"COK","fisheries","marine",1.58673653011699e-05,2.16802327305295e-05,0.731881686806154,73.2
"COK","grassland","land",0,2.16802327305295e-05,0,0
"COK","industrial","land",1.53554086860257e-06,2.16802327305295e-05,0.0708267705281715,7.1
"COK","industrial","marine",9.1287593527145e-08,2.16802327305295e-05,0.00421063715790266,0.4
"COK","intermediate","land",1.49825115010403e-06,2.16802327305295e-05,0.0691067835260936,6.9
"COK","intermediate","marine",2.63059059376946e-09,2.16802327305295e-05,0.000121335901992654,0
"COK","mixed","land",0,2.16802327305295e-05,0,0
"COL","aquaculture","land",1.122777750875e-06,0.0239310680994214,4.69171599951339e-05,0
"COL","aquaculture","marine",2.95555681209416e-05,0.0239310680994214,0.00123502920965137,0.1
"COL","backyard","land",0.00137222179595339,0.0239310680994214,0.0573405996862533,5.7
"COL","backyard","marine",7.1817631307546e-09,0.0239310680994214,3.00102072373787e-07,0
"COL","crop","land",0.00454372968583524,0.0239310680994214,0.189867400274754,19
"COL","feedlot","land",2.75345662295427e-07,0.0239310680994214,1.15057824060132e-05,0
"COL","fisheries","freshwater",0.000128242435356869,0.0239310680994214,0.00535882622639686,0.5
"COL","fisheries","marine",8.94274578864222e-05,0.0239310680994214,0.00373687699666795,0.4
"COL","grassland","land",0.00978040658294045,0.0239310680994214,0.408690767261529,40.9
"COL","industrial","land",0.00206065009628615,0.0239310680994214,0.0861077360912264,8.6
"COL","industrial","marine",1.39315472065972e-06,0.0239310680994214,5.82153172132504e-05,0
"COL","intermediate","land",0.00115452957004204,0.0239310680994214,0.048243963255027,4.8
"COL","intermediate","marine",1.27227940647347e-07,0.0239310680994214,5.31643385572177e-06,0
"COL","mixed","land",0.00476937921916234,0.0239310680994214,0.199296546202952,19.9
"COM","aquaculture","land",0,0.000101393624369163,0,0
"COM","aquaculture","marine",1.06831457154047e-08,0.000101393624369163,0.000105363091435696,0
"COM","backyard","land",1.02126169581494e-06,0.000101393624369163,0.0100722476602339,1
"COM","backyard","marine",2.38743792364543e-11,0.000101393624369163,2.35462331926614e-07,0
"COM","crop","land",0,0.000101393624369163,0,0
"COM","feedlot","land",0,0.000101393624369163,0,0
"COM","fisheries","freshwater",9.41613977445638e-08,0.000101393624369163,0.000928671781193385,0.1
"COM","fisheries","marine",7.24120816183353e-05,0.000101393624369163,0.714167996941215,71.4
"COM","grassland","land",5.60447629060475e-07,0.000101393624369163,0.00552744447737607,0.6
"COM","industrial","land",4.49097719979821e-07,0.000101393624369163,0.00442925009115666,0.4
"COM","industrial","marine",4.77223044573934e-09,0.000101393624369163,4.70663759721633e-05,0
"COM","intermediate","land",0,0.000101393624369163,0,0
"COM","intermediate","marine",4.41267349055513e-10,0.000101393624369163,4.35202264245832e-06,0
"COM","mixed","land",2.68406537903387e-05,0.000101393624369163,0.264717372096443,26.5
"CPV","aquaculture","land",4.53945718260402e-09,0.000161542877847581,2.81006333617944e-05,0
"CPV","aquaculture","marine",4.31017887374772e-07,0.000161542877847581,0.00266813302522347,0.3
"CPV","backyard","land",1.98148384641894e-05,0.000161542877847581,0.122659932323882,12.3
"CPV","backyard","marine",6.97376686766314e-10,0.000161542877847581,4.31697575317621e-06,0
"CPV","crop","land",3.38283793599895e-05,0.000161542877847581,0.209408051971857,20.9
"CPV","feedlot","land",4.59545723864073e-09,0.000161542877847581,2.84472908980651e-05,0
"CPV","fisheries","freshwater",0,0.000161542877847581,0,0
"CPV","fisheries","marine",4.69787019166145e-05,0.000161542877847581,0.290812585132598,29.1
"CPV","grassland","land",1.07980411333943e-06,0.000161542877847581,0.00668431891103395,0.7
"CPV","industrial","land",2.36352979138629e-05,0.000161542877847581,0.146309749020092,14.6
"CPV","industrial","marine",2.97171689915514e-07,0.000161542877847581,0.00183958397841533,0.2
"CPV","intermediate","land",1.72840364875444e-05,0.000161542877847581,0.106993491250368,10.7
"CPV","intermediate","marine",1.14475691092074e-08,0.000161542877847581,7.0863966655394e-05,0
"CPV","mixed","land",1.81723501545335e-05,0.000161542877847581,0.112492425519864,11.2
"CRI","aquaculture","land",6.28898998797702e-08,0.0025009229792657,2.51466760076855e-05,0
"CRI","aquaculture","marine",3.11999906794879e-05,0.0025009229792657,0.0124753904611043,1.2
"CRI","backyard","land",0.000138794160562829,0.0025009229792657,0.0554971751283522,5.5
"CRI","backyard","marine",3.33235863184665e-09,0.0025009229792657,1.33245152268746e-06,0
"CRI","crop","land",0.00107737957609154,0.0025009229792657,0.430792785313152,43.1
"CRI","feedlot","land",2.36621688278616e-08,0.0025009229792657,9.46137447016025e-06,0
"CRI","fisheries","freshwater",3.9340535026465e-06,0.0025009229792657,0.0015730406474979,0.2
"CRI","fisheries","marine",5.99149133604213e-05,0.0025009229792657,0.0239571205739462,2.4
"CRI","grassland","land",0.000275368818745141,0.0025009229792657,0.110106876952281,11
"CRI","industrial","land",0.000205130160429172,0.0025009229792657,0.0820217824098688,8.2
"CRI","industrial","marine",7.51853940571866e-07,0.0025009229792657,0.000300630585909774,0
"CRI","intermediate","land",0.000130540071094699,0.0025009229792657,0.052196757827795,5.2
"CRI","intermediate","marine",6.89609668588556e-08,0.0025009229792657,2.75742065751674e-05,0
"CRI","mixed","land",0.000577750535464997,0.0025009229792657,0.231014925391517,23.1
"CUB","aquaculture","land",1.05000118805504e-07,0.00570480757854893,1.84055495929998e-05,0
"CUB","aquaculture","marine",4.23687135799723e-05,0.00570480757854893,0.00742684358702755,0.7
"CUB","backyard","land",0.00026549169004732,0.00570480757854893,0.0465382375113956,4.7
"CUB","backyard","marine",9.85465729660885e-10,0.00570480757854893,1.72743027015741e-07,0
"CUB","crop","land",0.00264697290804657,0.00570480757854893,0.463989866722174,46.4
"CUB","feedlot","land",4.74277559248311e-09,0.00570480757854893,8.31364691478248e-07,0
"CUB","fisheries","freshwater",3.72716598203685e-06,0.00570480757854893,0.000653337720986707,0.1
"CUB","fisheries","marine",7.28242577155334e-05,0.00570480757854893,0.0127654187652823,1.3
"CUB","grassland","land",0.000575064540421385,0.00570480757854893,0.100803494684681,10.1
"CUB","industrial","land",0.000478959188965502,0.00570480757854893,0.0839571155329536,8.4
"CUB","industrial","marine",3.47846208652453e-07,0.00570480757854893,6.09742228572993e-05,0
"CUB","intermediate","land",0.000242109515174114,0.00570480757854893,0.0424395585373445,4.2
"CUB","intermediate","marine",1.99104107498542e-08,0.00570480757854893,3.49011083646727e-06,0
"CUB","mixed","land",0.00137681111363697,0.00570480757854893,0.24134225294715,24.1
"CUW","aquaculture","land",0,1.12672334402192e-05,0,0
"CUW","aquaculture","marine",1.40332478292136e-07,1.12672334402192e-05,0.0124549188615556,1.2
"CUW","backyard","land",8.26166126837363e-08,1.12672334402192e-05,0.00733246658304159,0.7
"CUW","backyard","marine",2.96670124437651e-10,1.12672334402192e-05,2.63303432924949e-05,0
"CUW","crop","land",0,1.12672334402192e-05,0,0
"CUW","feedlot","land",0,1.12672334402192e-05,0,0
"CUW","fisheries","freshwater",1.03060928568746e-08,1.12672334402192e-05,0.000914695955449566,0.1
"CUW","fisheries","marine",9.69168696388252e-06,1.12672334402192e-05,0.860165631191001,86
"CUW","grassland","land",0,1.12672334402192e-05,0,0
"CUW","industrial","land",2.04869257243862e-07,1.12672334402192e-05,0.0181827471961809,1.8
"CUW","industrial","marine",6.09657613239567e-08,1.12672334402192e-05,0.00541089005099822,0.5
"CUW","intermediate","land",6.85032864298858e-08,1.12672334402192e-05,0.00607986750193336,0.6
"CUW","intermediate","marine",5.60398904875244e-09,1.12672334402192e-05,0.000497370457307522,0
"CUW","mixed","land",1.00205232833306e-06,1.12672334402192e-05,0.08893508185924,8.9
"CXR","aquaculture","land",3.74303909581133e-11,7.71196692253543e-05,4.85354661581037e-07,0
"CXR","aquaculture","marine",4.57129640332191e-07,7.71196692253543e-05,0.00592753632016231,0.6
"CXR","backyard","land",1.30318564831975e-05,7.71196692253543e-05,0.16898226631544,16.9
"CXR","backyard","marine",6.96912243687857e-09,7.71196692253543e-05,9.0367639110508e-05,0
"CXR","crop","land",4.54188538531167e-05,7.71196692253543e-05,0.588939946311187,58.9
"CXR","feedlot","land",1.07436339293096e-12,7.71196692253543e-05,1.39311203448179e-08,0
"CXR","fisheries","freshwater",4.96045452070707e-09,7.71196692253543e-05,6.43215222592817e-05,0
"CXR","fisheries","marine",1.02758634209678e-05,7.71196692253543e-05,0.133245688475923,13.3
"CXR","grassland","land",1.98097487720357e-08,7.71196692253543e-05,0.000256870250754692,0
"CXR","industrial","land",3.72649958114368e-06,7.71196692253543e-05,0.0483210005770945,4.8
"CXR","industrial","marine",1.6303192832593e-07,7.71196692253543e-05,0.00211401228718354,0.2
"CXR","intermediate","land",3.61171788197028e-06,7.71196692253543e-05,0.0468326422850226,4.7
"CXR","intermediate","marine",2.72520819942757e-08,7.71196692253543e-05,0.00035337394815117,0
"CXR","mixed","land",3.75686523822017e-07,7.71196692253543e-05,0.00487147478192897,0.5
"CYM","aquaculture","land",3.97725993585191e-13,6.30543629864992e-07,6.3076680938058e-07,0
"CYM","aquaculture","marine",1.3861598517888e-10,6.30543629864992e-07,0.00021983567609518,0
"CYM","backyard","land",1.22850196987457e-08,6.30543629864992e-07,0.0194832191094788,1.9
"CYM","backyard","marine",3.76510070777849e-13,6.30543629864992e-07,5.97119775610873e-07,0
"CYM","crop","land",6.62424921985929e-08,6.30543629864992e-07,0.105056159575788,10.5
"CYM","feedlot","land",0,6.30543629864992e-07,0,0
"CYM","fisheries","freshwater",1.13050414729279e-08,6.30543629864992e-07,0.0179290392250073,1.8
"CYM","fisheries","marine",4.78698440909033e-07,6.30543629864992e-07,0.759183692033378,75.9
"CYM","grassland","land",0,6.30543629864992e-07,0,0
"CYM","industrial","land",5.38370507934125e-08,6.30543629864992e-07,0.0853819596987123,8.5
"CYM","industrial","marine",8.67407219121508e-11,6.30543629864992e-07,0.000137564980127899,0
"CYM","intermediate","land",7.94168523745932e-09,6.30543629864992e-07,0.0125949813166136,1.3
"CYM","intermediate","marine",7.76861166576891e-12,6.30543629864992e-07,1.23204982142668e-05,0
"CYM","mixed","land",0,6.30543629864992e-07,0,0
"CYP","aquaculture","land",1.40089890957542e-06,0.00040968219894642,0.00341947712929219,0.3
"CYP","aquaculture","marine",8.54821768281292e-06,0.00040968219894642,0.0208654847703815,2.1
"CYP","backyard","land",6.44946375257167e-06,0.00040968219894642,0.0157426018732514,1.6
"CYP","backyard","marine",1.20578751976543e-09,0.00040968219894642,2.94322653721923e-06,0
"CYP","crop","land",0.000180943031844721,0.00040968219894642,0.441666814692102,44.2
"CYP","feedlot","land",1.46991859029045e-07,0.00040968219894642,0.000358794840017614,0
"CYP","fisheries","freshwater",2.06554309482109e-07,0.00040968219894642,0.000504181802414907,0.1
"CYP","fisheries","marine",4.12463551115738e-05,0.00040968219894642,0.100678904813651,10.1
"CYP","grassland","land",4.3659219246158e-06,0.00040968219894642,0.0106568504461352,1.1
"CYP","industrial","land",7.10016251918582e-05,0.00040968219894642,0.173309031670043,17.3
"CYP","industrial","marine",4.73982089649805e-07,0.00040968219894642,0.00115695065801918,0.1
"CYP","intermediate","land",5.71814052870647e-06,0.00040968219894642,0.0139575030191983,1.4
"CYP","intermediate","marine",2.21322613646664e-08,0.00040968219894642,5.40229998315376e-05,0
"CYP","mixed","land",8.91576776929392e-05,0.00040968219894642,0.217626438059125,21.8
"CZE","aquaculture","land",2.77250971864495e-06,0.00560828704751359,0.000494359453279792,0
"CZE","aquaculture","marine",0,0.00560828704751359,0,0
"CZE","backyard","land",2.18803780268795e-05,0.00560828704751359,0.00390143689891552,0.4
"CZE","backyard","marine",0,0.00560828704751359,0,0
"CZE","crop","land",0.002966896707142,0.00560828704751359,0.529020123614635,52.9
"CZE","feedlot","land",9.4253903581397e-06,0.00560828704751359,0.00168061839172772,0.2
"CZE","fisheries","freshwater",3.5951214110484e-06,0.00560828704751359,0.00064103734002743,0.1
"CZE","fisheries","marine",0,0.00560828704751359,0,0
"CZE","grassland","land",0.000411244552341136,0.00560828704751359,0.0733280142148679,7.3
"CZE","industrial","land",0.0010962246905593,0.00560828704751359,0.195465153846808,19.5
"CZE","industrial","marine",0,0.00560828704751359,0,0
"CZE","intermediate","land",1.33921017211226e-05,0.00560828704751359,0.00238791303078183,0.2
"CZE","intermediate","marine",0,0.00560828704751359,0,0
"CZE","mixed","land",0.00108285559623532,0.00560828704751359,0.193081343208957,19.3
"DEU","aquaculture","land",4.71190455938967e-05,0.0313053020101929,0.00150514585607751,0.2
"DEU","aquaculture","marine",0.000107304260431403,0.0313053020101929,0.00342767050758574,0.3
"DEU","backyard","land",0.000104922101845479,0.0313053020101929,0.0033515760944046,0.3
"DEU","backyard","marine",7.22411407450273e-08,0.0313053020101929,2.30763276845264e-06,0
"DEU","crop","land",0.00957127424967876,0.0313053020101929,0.305739719315354,30.6
"DEU","feedlot","land",7.87484809028086e-05,0.0313053020101929,0.00251549979863374,0.3
"DEU","fisheries","freshwater",2.16858604481906e-05,0.0313053020101929,0.000692721649550924,0.1
"DEU","fisheries","marine",0.00146077680336466,0.0313053020101929,0.0466622811333696,4.7
"DEU","grassland","land",0.00258782904936109,0.0313053020101929,0.0826642416201096,8.3
"DEU","industrial","land",0.0064698441742349,0.0313053020101929,0.206669278326347,20.7
"DEU","industrial","marine",5.37208519430095e-05,0.0313053020101929,0.00171603046428104,0.2
"DEU","intermediate","land",0.000101314225341983,0.0313053020101929,0.00323632799673982,0.3
"DEU","intermediate","marine",1.49944808502362e-06,0.0313053020101929,4.7897576089041e-05,0
"DEU","mixed","land",0.0106991912178209,0.0313053020101929,0.341769302028689,34.2
"DJI","aquaculture","land",2.88022342211116e-09,0.000194111815184344,1.48379603754458e-05,0
"DJI","aquaculture","marine",4.52924464169973e-07,0.000194111815184344,0.0023333173394924,0.2
"DJI","backyard","land",5.91727468889362e-07,0.000194111815184344,0.00304838460413866,0.3
"DJI","backyard","marine",7.74543836387897e-10,0.000194111815184344,3.99019418602793e-06,0
"DJI","crop","land",7.43694482251908e-06,0.000194111815184344,0.0383126849617905,3.8
"DJI","feedlot","land",4.91569558528979e-13,0.000194111815184344,2.53240410977635e-09,0
"DJI","fisheries","freshwater",2.52854670410763e-07,0.000194111815184344,0.00130262380046589,0.1
"DJI","fisheries","marine",5.66543191530149e-05,0.000194111815184344,0.291864351993265,29.2
"DJI","grassland","land",8.88596186160504e-05,0.000194111815184344,0.457775424600827,45.8
"DJI","industrial","land",2.29284331579479e-07,0.000194111815184344,0.00118119719483192,0.1
"DJI","industrial","marine",1.15228875815604e-07,0.000194111815184344,0.000593621133809778,0.1
"DJI","intermediate","land",2.44321002749728e-08,0.000194111815184344,0.000125866116144296,0
"DJI","intermediate","marine",9.28241089825018e-09,0.000194111815184344,4.78199170382023e-05,0
"DJI","mixed","land",3.94815430118931e-05,0.000194111815184344,0.203395877651231,20.3
"DMA","aquaculture","land",2.74964793702337e-11,4.16337173045214e-05,6.60437768962983e-07,0
"DMA","aquaculture","marine",2.39812376332388e-08,4.16337173045214e-05,0.000576005199291546,0.1
"DMA","backyard","land",1.00901483895818e-06,4.16337173045214e-05,0.0242355212141627,2.4
"DMA","backyard","marine",9.98187045445634e-11,4.16337173045214e-05,2.39754485083471e-06,0
"DMA","crop","land",2.24055369403415e-05,4.16337173045214e-05,0.53815845403524,53.8
"DMA","feedlot","land",0,4.16337173045214e-05,0,0
"DMA","fisheries","freshwater",3.73306647903828e-08,4.16337173045214e-05,0.000896645008115302,0.1
"DMA","fisheries","marine",6.36632749629266e-06,4.16337173045214e-05,0.152912780997369,15.3
"DMA","grassland","land",1.95602600265854e-07,4.16337173045214e-05,0.00469817765334665,0.5
"DMA","industrial","land",1.66847311330641e-06,4.16337173045214e-05,0.0400750454518078,4
"DMA","industrial","marine",4.14084344673546e-08,4.16337173045214e-05,0.000994588932918985,0.1
"DMA","intermediate","land",9.29320307985893e-07,4.16337173045214e-05,0.02232133876465,2.2
"DMA","intermediate","marine",1.21195190091306e-09,4.16337173045214e-05,2.91098652577306e-05,0
"DMA","mixed","land",8.95538240339515e-06,4.16337173045214e-05,0.21509927489522,21.5
"DNK","aquaculture","land",1.74992944788406e-05,0.00684787963771961,0.00255543254330153,0.3
"DNK","aquaculture","marine",0.000171148830215592,0.00684787963771961,0.0249929670598863,2.5
"DNK","backyard","land",5.81056745491444e-06,0.00684787963771961,0.000848520675350159,0.1
"DNK","backyard","marine",1.09214805399491e-07,0.00684787963771961,1.59487040043625e-05,0
"DNK","crop","land",0.0014485575472884,0.00684787963771961,0.211533733640619,21.2
"DNK","feedlot","land",8.0636451799678e-06,0.00684787963771961,0.00117753897652516,0.1
"DNK","fisheries","freshwater",1.39361694632688e-06,0.00684787963771961,0.000203510724495,0
"DNK","fisheries","marine",0.00211749021885585,0.00684787963771961,0.309218375742508,30.9
"DNK","grassland","land",0.000190638234037527,0.00684787963771961,0.0278390164726976,2.8
"DNK","industrial","land",0.00129734144322986,0.00684787963771961,0.189451554621933,18.9
"DNK","industrial","marine",8.26681711168926e-05,0.00684787963771961,0.012072082964417,1.2
"DNK","intermediate","land",3.67081381282717e-06,0.00684787963771961,0.000536051158464808,0.1
"DNK","intermediate","marine",2.34447170971082e-06,0.00684787963771961,0.000342364619961624,0
"DNK","mixed","land",0.0015011435685875,0.00684787963771961,0.219212902095836,21.9
"DOM","aquaculture","land",1.77526815096162e-08,0.00740412283841873,2.39767517328327e-06,0
"DOM","aquaculture","marine",1.24983334676712e-07,0.00740412283841873,1.68802351614421e-05,0
"DOM","backyard","land",0.00141181605741286,0.00740412283841873,0.190679718343838,19.1
"DOM","backyard","marine",2.06261867755525e-09,0.00740412283841873,2.78577047216542e-07,0
"DOM","crop","land",0.00153331310123462,0.00740412283841873,0.207089095453484,20.7
"DOM","feedlot","land",5.15171135698399e-09,0.00740412283841873,6.95789557981486e-07,0
"DOM","fisheries","freshwater",1.46588187152792e-06,0.00740412283841873,0.000197981841133389,0
"DOM","fisheries","marine",0.000166661690015651,0.00740412283841873,0.0225093091582533,2.3
"DOM","grassland","land",0.000430134317927267,0.00740412283841873,0.0580938927289771,5.8
"DOM","industrial","land",0.00149397391121174,0.00740412283841873,0.201775948861865,20.2
"DOM","industrial","marine",7.78254229211641e-08,0.00740412283841873,1.05110928896724e-05,0
"DOM","intermediate","land",0.00131412123105552,0.00740412283841873,0.177485066054925,17.7
"DOM","intermediate","marine",2.2181675909835e-08,0.00740412283841873,2.99585466015476e-06,0
"DOM","mixed","land",0.00105238669024449,0.00740412283841873,0.142135228333035,14.2
"DZA","aquaculture","land",1.67577139683743e-06,0.0151024587254281,0.000110960170612214,0
"DZA","aquaculture","marine",8.26375663944091e-06,0.0151024587254281,0.000547179554646102,0.1
"DZA","backyard","land",0.00118428012929487,0.0151024587254281,0.0784163791357291,7.8
"DZA","backyard","marine",1.53951285783043e-08,0.0151024587254281,1.01937895399664e-06,0
"DZA","crop","land",0.00795247550060172,0.0151024587254281,0.52656826581569,52.7
"DZA","feedlot","land",1.33309894162021e-07,0.0151024587254281,8.82703251077697e-06,0
"DZA","fisheries","freshwater",1.4440208806873e-05,0.0151024587254281,0.00095614952964976,0.1
"DZA","fisheries","marine",0.000252156402229471,0.0151024587254281,0.0166963808220785,1.7
"DZA","grassland","land",0.00132690064421983,0.0151024587254281,0.0878599086641248,8.8
"DZA","industrial","land",0.00140710538849673,0.0151024587254281,0.0931706163929171,9.3
"DZA","industrial","marine",4.22456748738722e-06,0.0151024587254281,0.00027972713345505,0
"DZA","intermediate","land",0.00110423701357791,0.0151024587254281,0.0731163735424551,7.3
"DZA","intermediate","marine",2.72144351330071e-07,0.0151024587254281,1.80198705573589e-05,0
"DZA","mixed","land",0.00184627849330299,0.0151024587254281,0.122250192956621,12.2
"ECU","aquaculture","land",2.12247054884333e-05,0.0154709374252774,0.0013719081724004,0.1
"ECU","aquaculture","marine",0.00344425063582404,0.0154709374252774,0.222627145411151,22.3
"ECU","backyard","land",0.0013719950379105,0.0154709374252774,0.0886820882404225,8.9
"ECU","backyard","marine",6.34359188979509e-07,0.0154709374252774,4.10032806378658e-05,0
"ECU","crop","land",0.00341334299327633,0.0154709374252774,0.220629358095612,22.1
"ECU","feedlot","land",5.4119950736618e-08,0.0154709374252774,3.49816880832272e-06,0
"ECU","fisheries","freshwater",1.90841891609335e-05,0.0154709374252774,0.00123355092431261,0.1
"ECU","fisheries","marine",0.000924230490490805,0.0154709374252774,0.059739785966734,6
"ECU","grassland","land",0.00076129556697916,0.0154709374252774,0.0492081084715208,4.9
"ECU","industrial","land",0.00255515795193361,0.0154709374252774,0.165158573245784,16.5
"ECU","industrial","marine",0.000117880288860228,0.0154709374252774,0.00761946646281612,0.8
"ECU","intermediate","land",0.00135089972672683,0.0154709374252774,0.0873185437696646,8.7
"ECU","intermediate","marine",1.13410744630719e-05,0.0154709374252774,0.000733056708285962,0.1
"ECU","mixed","land",0.00147954628502373,0.0154709374252774,0.0956339130818507,9.6
"EGY","aquaculture","land",0.000221058177245086,0.0573189823170672,0.00385663122946383,0.4
"EGY","aquaculture","marine",0.000268307022032302,0.0573189823170672,0.00468094532014068,0.5
"EGY","backyard","land",0.0029093224024459,0.0573189823170672,0.0507567002210999,5.1
"EGY","backyard","marine",1.07618341220457e-08,0.0573189823170672,1.87753405364305e-07,0
"EGY","crop","land",0.0411958981177577,0.0573189823170672,0.718713006624532,71.9
"EGY","feedlot","land",2.44961020406651e-05,0.0573189823170672,0.000427364566683368,0
"EGY","fisheries","freshwater",1.15421661436185e-05,0.0573189823170672,0.000201367255262341,0
"EGY","fisheries","marine",0.000395209135442587,0.0573189823170672,0.00689490844859104,0.7
"EGY","grassland","land",0.00019399825531793,0.0573189823170672,0.00338453767802095,0.3
"EGY","industrial","land",0.00458848269450027,0.0573189823170672,0.0800517125220141,8
"EGY","industrial","marine",4.22221663398294e-06,0.0573189823170672,7.3661751540305e-05,0
"EGY","intermediate","land",0.00245047828699874,0.0573189823170672,0.0427516014405771,4.3
"EGY","intermediate","marine",2.00359927935066e-07,0.0573189823170672,3.49552486516159e-06,0
"EGY","mixed","land",0.00505575661874633,0.0573189823170672,0.0882038796638044,8.8
