Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value
QC,Crops,136,Mauritania,5510,Production,27,"Rice, paddy",2017,2017,tonnes,247452
QC,Crops,137,Mauritius,5510,Production,27,"Rice, paddy",2017,2017,tonnes,160
QC,Crops,138,Mexico,5510,Production,27,"Rice, paddy",2017,2017,tonnes,265567
QC,Crops,145,Micronesia (Federated States of),5510,Production,27,"Rice, paddy",2017,2017,tonnes,185
QC,Crops,143,Morocco,5510,Production,27,"Rice, paddy",2017,2017,tonnes,57698
QC,Crops,144,Mozambique,5510,Production,27,"Rice, paddy",2017,2017,tonnes,110000
QC,Crops,28,Myanmar,5510,Production,27,"Rice, paddy",2017,2017,tonnes,25624866
QC,Crops,149,Nepal,5510,Production,27,"Rice, paddy",2017,2017,tonnes,5230327
QC,Crops,157,Nicaragua,5510,Production,27,"Rice, paddy",2017,2017,tonnes,422612
QC,Crops,158,Niger,5510,Production,27,"Rice, paddy",2017,2017,tonnes,112632
QC,Crops,159,Nigeria,5510,Production,27,"Rice, paddy",2017,2017,tonnes,6607703
QC,Crops,154,North Macedonia,5510,Production,27,"Rice, paddy",2017,2017,tonnes,17080
QC,Crops,165,Pakistan,5510,Production,27,"Rice, paddy",2017,2017,tonnes,11174816
QC,Crops,166,Panama,5510,Production,27,"Rice, paddy",2017,2017,tonnes,316403
QC,Crops,168,Papua New Guinea,5510,Production,27,"Rice, paddy",2017,2017,tonnes,847
QC,Crops,169,Paraguay,5510,Production,27,"Rice, paddy",2017,2017,tonnes,924000
QC,Crops,170,Peru,5510,Production,27,"Rice, paddy",2017,2017,tonnes,3115544
QC,Crops,171,Philippines,5510,Production,27,"Rice, paddy",2017,2017,tonnes,19276347
QC,Crops,174,Portugal,5510,Production,27,"Rice, paddy",2017,2017,tonnes,179777
QC,Crops,177,Puerto Rico,5510,Production,27,"Rice, paddy",2017,2017,tonnes,152
QC,Crops,117,Republic of Korea,5510,Production,27,"Rice, paddy",2017,2017,tonnes,5284348
QC,Crops,182,Réunion,5510,Production,27,"Rice, paddy",2017,2017,tonnes,316
QC,Crops,183,Romania,5510,Production,27,"Rice, paddy",2017,2017,tonnes,43311
QC,Crops,185,Russian Federation,5510,Production,27,"Rice, paddy",2017,2017,tonnes,986620
QC,Crops,184,Rwanda,5510,Production,27,"Rice, paddy",2017,2017,tonnes,108958
QC,Crops,191,Saint Vincent and the Grenadines,5510,Production,27,"Rice, paddy",2017,2017,tonnes,
QC,Crops,194,Saudi Arabia,5510,Production,27,"Rice, paddy",2017,2017,tonnes,0
QC,Crops,195,Senegal,5510,Production,27,"Rice, paddy",2017,2017,tonnes,710794
QC,Crops,197,Sierra Leone,5510,Production,27,"Rice, paddy",2017,2017,tonnes,897087
QC,Crops,25,Solomon Islands,5510,Production,27,"Rice, paddy",2017,2017,tonnes,2732
QC,Crops,201,Somalia,5510,Production,27,"Rice, paddy",2017,2017,tonnes,1475
QC,Crops,202,South Africa,5510,Production,27,"Rice, paddy",2017,2017,tonnes,3031
QC,Crops,203,Spain,5510,Production,27,"Rice, paddy",2017,2017,tonnes,835178
QC,Crops,38,Sri Lanka,5510,Production,27,"Rice, paddy",2017,2017,tonnes,2383153
QC,Crops,276,Sudan,5510,Production,27,"Rice, paddy",2017,2017,tonnes,32000
QC,Crops,207,Suriname,5510,Production,27,"Rice, paddy",2017,2017,tonnes,289431
QC,Crops,212,Syrian Arab Republic,5510,Production,27,"Rice, paddy",2017,2017,tonnes,0
QC,Crops,208,Tajikistan,5510,Production,27,"Rice, paddy",2017,2017,tonnes,97763
QC,Crops,216,Thailand,5510,Production,27,"Rice, paddy",2017,2017,tonnes,32687757
QC,Crops,176,Timor-Leste,5510,Production,27,"Rice, paddy",2017,2017,tonnes,87699
QC,Crops,217,Togo,5510,Production,27,"Rice, paddy",2017,2017,tonnes,140519
QC,Crops,220,Trinidad and Tobago,5510,Production,27,"Rice, paddy",2017,2017,tonnes,1620
QC,Crops,223,Turkey,5510,Production,27,"Rice, paddy",2017,2017,tonnes,900000
QC,Crops,213,Turkmenistan,5510,Production,27,"Rice, paddy",2017,2017,tonnes,130000
QC,Crops,226,Uganda,5510,Production,27,"Rice, paddy",2017,2017,tonnes,262631
QC,Crops,230,Ukraine,5510,Production,27,"Rice, paddy",2017,2017,tonnes,63940
QC,Crops,215,United Republic of Tanzania,5510,Production,27,"Rice, paddy",2017,2017,tonnes,2867557
QC,Crops,231,United States of America,5510,Production,27,"Rice, paddy",2017,2017,tonnes,8084290
QC,Crops,234,Uruguay,5510,Production,27,"Rice, paddy",2017,2017,tonnes,1409582
QC,Crops,235,Uzbekistan,5510,Production,27,"Rice, paddy",2017,2017,tonnes,395422
QC,Crops,236,Venezuela (Bolivarian Republic of),5510,Production,27,"Rice, paddy",2017,2017,tonnes,405000
QC,Crops,237,Viet Nam,5510,Production,27,"Rice, paddy",2017,2017,tonnes,42763682
QC,Crops,251,Zambia,5510,Production,27,"Rice, paddy",2017,2017,tonnes,38423
QC,Crops,181,Zimbabwe,5510,Production,27,"Rice, paddy",2017,2017,tonnes,745
