Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value
RP,Pesticides Use,16,Bangladesh,5157,Agricultural Use,1311,Insecticides – Organo-phosphates,2017,2017,tonnes,994
RP,Pesticides Use,16,Bangladesh,5157,Agricultural Use,1312,Insecticides – Carbamates,2017,2017,tonnes,442
RP,Pesticides Use,16,Bangladesh,5157,Agricultural Use,1313,Insecticides – Pyrethroids,2017,2017,tonnes,113
RP,Pesticides Use,16,Bangladesh,5157,Agricultural Use,1314,Insecticides – Botanical products and biologicals,2017,2017,tonnes,41
RP,Pesticides Use,16,Bangladesh,5157,Agricultural Use,1315,Insecticides – Other,2017,2017,tonnes,594
RP,Pesticides Use,16,Bangladesh,5157,Agricultural Use,1320,Herbicides,2017,2017,tonnes,1195
RP,Pesticides Use,16,Bangladesh,5157,Agricultural Use,1321,Herbicides – Phenoxy hormone products,2017,2017,tonnes,107
RP,Pesticides Use,16,Bangladesh,5157,Agricultural Use,1322,Herbicides – Triazines,2017,2017,tonnes,20
RP,Pesticides Use,16,Bangladesh,5157,Agricultural Use,1323,Herbicides – Amides,2017,2017,tonnes,490
RP,Pesticides Use,16,Bangladesh,5157,Agricultural Use,1325,Herbicides – Dinitroanilines,2017,2017,tonnes,53
RP,Pesticides Use,16,Bangladesh,5157,Agricultural Use,1328,Herbicides – Sulfonyl ureas,2017,2017,tonnes,36
RP,Pesticides Use,16,Bangladesh,5157,Agricultural Use,1329,Herbicides – Bipiridils,2017,2017,tonnes,182
RP,Pesticides Use,16,Bangladesh,5157,Agricultural Use,1327,Herbicides – Other,2017,2017,tonnes,308
RP,Pesticides Use,16,Bangladesh,5157,Agricultural Use,1331,Fungicides and Bactericides,2017,2017,tonnes,11758
RP,Pesticides Use,16,Bangladesh,5157,Agricultural Use,1332,Fung & Bact – Inorganics,2017,2017,tonnes,8362
RP,Pesticides Use,16,Bangladesh,5157,Agricultural Use,1333,Fung & Bact – Dithiocarbamates,2017,2017,tonnes,2337
RP,Pesticides Use,16,Bangladesh,5157,Agricultural Use,1334,Fung & Bact – Benzimidazoles,2017,2017,tonnes,244
RP,Pesticides Use,16,Bangladesh,5157,Agricultural Use,1335,"Fung & Bact – Triazoles, diazoles",2017,2017,tonnes,222
RP,Pesticides Use,16,Bangladesh,5157,Agricultural Use,1337,Fung & Bact – Other,2017,2017,tonnes,594
RP,Pesticides Use,16,Bangladesh,5157,Agricultural Use,1352,Fungicides – Seed treatments,2017,2017,tonnes,0
RP,Pesticides Use,16,Bangladesh,5157,Agricultural Use,1353,Insecticides – Seed Treatments,2017,2017,tonnes,0
RP,Pesticides Use,16,Bangladesh,5157,Agricultural Use,1345,Rodenticides,2017,2017,tonnes,7
RP,Pesticides Use,14,Barbados,5157,Agricultural Use,1357,Pesticides (total),2017,2017,tonnes,168
RP,Pesticides Use,14,Barbados,5157,Agricultural Use,1309,Insecticides,2017,2017,tonnes,50
RP,Pesticides Use,14,Barbados,5157,Agricultural Use,1320,Herbicides,2017,2017,tonnes,115
RP,Pesticides Use,14,Barbados,5157,Agricultural Use,1331,Fungicides and Bactericides,2017,2017,tonnes,3
RP,Pesticides Use,14,Barbados,5157,Agricultural Use,1341,Plant Growth Regulators,2017,2017,tonnes,0
RP,Pesticides Use,14,Barbados,5157,Agricultural Use,1345,Rodenticides,2017,2017,tonnes,0
RP,Pesticides Use,57,Belarus,5157,Agricultural Use,1357,Pesticides (total),2017,2017,tonnes,3557
RP,Pesticides Use,57,Belarus,5157,Agricultural Use,1309,Insecticides,2017,2017,tonnes,69
RP,Pesticides Use,57,Belarus,5157,Agricultural Use,1320,Herbicides,2017,2017,tonnes,2350
RP,Pesticides Use,57,Belarus,5157,Agricultural Use,1331,Fungicides and Bactericides,2017,2017,tonnes,916
RP,Pesticides Use,57,Belarus,5157,Agricultural Use,1355,Other Pesticides nes,2017,2017,tonnes,221
RP,Pesticides Use,255,Belgium,5157,Agricultural Use,1357,Pesticides (total),2017,2017,tonnes,6492
RP,Pesticides Use,255,Belgium,5157,Agricultural Use,1309,Insecticides,2017,2017,tonnes,552
RP,Pesticides Use,255,Belgium,5157,Agricultural Use,1310,Insecticides – Chlorinated Hydrocarbons,2017,2017,tonnes,0
RP,Pesticides Use,255,Belgium,5157,Agricultural Use,1311,Insecticides – Organo-phosphates,2017,2017,tonnes,38
RP,Pesticides Use,255,Belgium,5157,Agricultural Use,1312,Insecticides – Carbamates,2017,2017,tonnes,23
RP,Pesticides Use,255,Belgium,5157,Agricultural Use,1313,Insecticides – Pyrethroids,2017,2017,tonnes,12
RP,Pesticides Use,255,Belgium,5157,Agricultural Use,1314,Insecticides – Botanical products and biologicals,2017,2017,tonnes,2
RP,Pesticides Use,255,Belgium,5157,Agricultural Use,1315,Insecticides – Other,2017,2017,tonnes,477
RP,Pesticides Use,255,Belgium,5157,Agricultural Use,1316,Mineral Oils,2017,2017,tonnes,0
RP,Pesticides Use,255,Belgium,5157,Agricultural Use,1320,Herbicides,2017,2017,tonnes,2334
RP,Pesticides Use,255,Belgium,5157,Agricultural Use,1321,Herbicides – Phenoxy hormone products,2017,2017,tonnes,116
RP,Pesticides Use,255,Belgium,5157,Agricultural Use,1322,Herbicides – Triazines,2017,2017,tonnes,228
RP,Pesticides Use,255,Belgium,5157,Agricultural Use,1323,Herbicides – Amides,2017,2017,tonnes,302
RP,Pesticides Use,255,Belgium,5157,Agricultural Use,1324,Herbicides – Carbamates,2017,2017,tonnes,130
RP,Pesticides Use,255,Belgium,5157,Agricultural Use,1325,Herbicides – Dinitroanilines,2017,2017,tonnes,57
RP,Pesticides Use,255,Belgium,5157,Agricultural Use,1326,Herbicides – Urea derivates,2017,2017,tonnes,90
RP,Pesticides Use,255,Belgium,5157,Agricultural Use,1328,Herbicides – Sulfonyl ureas,2017,2017,tonnes,12
RP,Pesticides Use,255,Belgium,5157,Agricultural Use,1329,Herbicides – Bipiridils,2017,2017,tonnes,68
RP,Pesticides Use,255,Belgium,5157,Agricultural Use,1330,Herbicides – Uracil,2017,2017,tonnes,6
RP,Pesticides Use,255,Belgium,5157,Agricultural Use,1327,Herbicides – Other,2017,2017,tonnes,1326
RP,Pesticides Use,255,Belgium,5157,Agricultural Use,1331,Fungicides and Bactericides,2017,2017,tonnes,2496
RP,Pesticides Use,255,Belgium,5157,Agricultural Use,1332,Fung & Bact – Inorganics,2017,2017,tonnes,264
RP,Pesticides Use,255,Belgium,5157,Agricultural Use,1333,Fung & Bact – Dithiocarbamates,2017,2017,tonnes,1158
RP,Pesticides Use,255,Belgium,5157,Agricultural Use,1334,Fung & Bact – Benzimidazoles,2017,2017,tonnes,37
RP,Pesticides Use,255,Belgium,5157,Agricultural Use,1335,"Fung & Bact – Triazoles, diazoles",2017,2017,tonnes,175
RP,Pesticides Use,255,Belgium,5157,Agricultural Use,1336,"Fung & Bact – Diazines, morpholines",2017,2017,tonnes,42
RP,Pesticides Use,255,Belgium,5157,Agricultural Use,1337,Fung & Bact – Other,2017,2017,tonnes,819
RP,Pesticides Use,255,Belgium,5157,Agricultural Use,1341,Plant Growth Regulators,2017,2017,tonnes,353
RP,Pesticides Use,255,Belgium,5157,Agricultural Use,1345,Rodenticides,2017,2017,tonnes,0
RP,Pesticides Use,255,Belgium,5157,Agricultural Use,1355,Other Pesticides nes,2017,2017,tonnes,757
RP,Pesticides Use,23,Belize,5157,Agricultural Use,1357,Pesticides (total),2017,2017,tonnes,1177
RP,Pesticides Use,23,Belize,5157,Agricultural Use,1309,Insecticides,2017,2017,tonnes,52
RP,Pesticides Use,23,Belize,5157,Agricultural Use,1311,Insecticides – Organo-phosphates,2017,2017,tonnes,35
RP,Pesticides Use,23,Belize,5157,Agricultural Use,1312,Insecticides – Carbamates,2017,2017,tonnes,2
RP,Pesticides Use,23,Belize,5157,Agricultural Use,1313,Insecticides – Pyrethroids,2017,2017,tonnes,10
RP,Pesticides Use,23,Belize,5157,Agricultural Use,1314,Insecticides – Botanical products and biologicals,2017,2017,tonnes,0
RP,Pesticides Use,23,Belize,5157,Agricultural Use,1315,Insecticides – Other,2017,2017,tonnes,6
RP,Pesticides Use,23,Belize,5157,Agricultural Use,1316,Mineral Oils,2017,2017,tonnes,500
RP,Pesticides Use,23,Belize,5157,Agricultural Use,1320,Herbicides,2017,2017,tonnes,453
RP,Pesticides Use,23,Belize,5157,Agricultural Use,1321,Herbicides – Phenoxy hormone products,2017,2017,tonnes,130
RP,Pesticides Use,23,Belize,5157,Agricultural Use,1322,Herbicides – Triazines,2017,2017,tonnes,47
RP,Pesticides Use,23,Belize,5157,Agricultural Use,1323,Herbicides – Amides,2017,2017,tonnes,2
RP,Pesticides Use,23,Belize,5157,Agricultural Use,1324,Herbicides – Carbamates,2017,2017,tonnes,2
RP,Pesticides Use,23,Belize,5157,Agricultural Use,1325,Herbicides – Dinitroanilines,2017,2017,tonnes,2
RP,Pesticides Use,23,Belize,5157,Agricultural Use,1326,Herbicides – Urea derivates,2017,2017,tonnes,29
RP,Pesticides Use,23,Belize,5157,Agricultural Use,1328,Herbicides – Sulfonyl ureas,2017,2017,tonnes,1
RP,Pesticides Use,23,Belize,5157,Agricultural Use,1329,Herbicides – Bipiridils,2017,2017,tonnes,34
RP,Pesticides Use,23,Belize,5157,Agricultural Use,1330,Herbicides – Uracil,2017,2017,tonnes,0
RP,Pesticides Use,23,Belize,5157,Agricultural Use,1327,Herbicides – Other,2017,2017,tonnes,205
RP,Pesticides Use,23,Belize,5157,Agricultural Use,1331,Fungicides and Bactericides,2017,2017,tonnes,169
RP,Pesticides Use,23,Belize,5157,Agricultural Use,1332,Fung & Bact – Inorganics,2017,2017,tonnes,1
RP,Pesticides Use,23,Belize,5157,Agricultural Use,1333,Fung & Bact – Dithiocarbamates,2017,2017,tonnes,3
RP,Pesticides Use,23,Belize,5157,Agricultural Use,1334,Fung & Bact – Benzimidazoles,2017,2017,tonnes,0
RP,Pesticides Use,23,Belize,5157,Agricultural Use,1335,"Fung & Bact – Triazoles, diazoles",2017,2017,tonnes,3
RP,Pesticides Use,23,Belize,5157,Agricultural Use,1336,"Fung & Bact – Diazines, morpholines",2017,2017,tonnes,2
RP,Pesticides Use,23,Belize,5157,Agricultural Use,1337,Fung & Bact – Other,2017,2017,tonnes,160
RP,Pesticides Use,23,Belize,5157,Agricultural Use,1352,Fungicides – Seed treatments,2017,2017,tonnes,0
RP,Pesticides Use,23,Belize,5157,Agricultural Use,1318,Seed Treat Fung – Benzimidazoles,2017,2017,tonnes,0
RP,Pesticides Use,23,Belize,5157,Agricultural Use,1339,Seed Treat Fung – Other,2017,2017,tonnes,0
RP,Pesticides Use,23,Belize,5157,Agricultural Use,1353,Insecticides – Seed Treatments,2017,2017,tonnes,1
RP,Pesticides Use,23,Belize,5157,Agricultural Use,1342,Seed Treat Insect – Carbamates,2017,2017,tonnes,1
RP,Pesticides Use,23,Belize,5157,Agricultural Use,1344,Seed Treat Insect – Other,2017,2017,tonnes,1
RP,Pesticides Use,23,Belize,5157,Agricultural Use,1341,Plant Growth Regulators,2017,2017,tonnes,1
RP,Pesticides Use,23,Belize,5157,Agricultural Use,1345,Rodenticides,2017,2017,tonnes,0
RP,Pesticides Use,23,Belize,5157,Agricultural Use,1346,Rodenticides – Anti-coagulants,2017,2017,tonnes,0
RP,Pesticides Use,17,Bermuda,5157,Agricultural Use,1357,Pesticides (total),2017,2017,tonnes,78
RP,Pesticides Use,17,Bermuda,5157,Agricultural Use,1309,Insecticides,2017,2017,tonnes,35
RP,Pesticides Use,17,Bermuda,5157,Agricultural Use,1320,Herbicides,2017,2017,tonnes,18
RP,Pesticides Use,17,Bermuda,5157,Agricultural Use,1331,Fungicides and Bactericides,2017,2017,tonnes,25
RP,Pesticides Use,18,Bhutan,5157,Agricultural Use,1357,Pesticides (total),2017,2017,tonnes,3
RP,Pesticides Use,18,Bhutan,5157,Agricultural Use,1309,Insecticides,2017,2017,tonnes,0
RP,Pesticides Use,18,Bhutan,5157,Agricultural Use,1310,Insecticides – Chlorinated Hydrocarbons,2017,2017,tonnes,0
RP,Pesticides Use,18,Bhutan,5157,Agricultural Use,1311,Insecticides – Organo-phosphates,2017,2017,tonnes,0
RP,Pesticides Use,18,Bhutan,5157,Agricultural Use,1312,Insecticides – Carbamates,2017,2017,tonnes,0
RP,Pesticides Use,18,Bhutan,5157,Agricultural Use,1313,Insecticides – Pyrethroids,2017,2017,tonnes,0
RP,Pesticides Use,18,Bhutan,5157,Agricultural Use,1314,Insecticides – Botanical products and biologicals,2017,2017,tonnes,0
RP,Pesticides Use,18,Bhutan,5157,Agricultural Use,1320,Herbicides,2017,2017,tonnes,0
RP,Pesticides Use,18,Bhutan,5157,Agricultural Use,1321,Herbicides – Phenoxy hormone products,2017,2017,tonnes,24
RP,Pesticides Use,18,Bhutan,5157,Agricultural Use,1331,Fungicides and Bactericides,2017,2017,tonnes,3
RP,Pesticides Use,18,Bhutan,5157,Agricultural Use,1352,Fungicides – Seed treatments,2017,2017,tonnes,0
RP,Pesticides Use,18,Bhutan,5157,Agricultural Use,1345,Rodenticides,2017,2017,tonnes,0
RP,Pesticides Use,18,Bhutan,5157,Agricultural Use,1355,Other Pesticides nes,2017,2017,tonnes,0
RP,Pesticides Use,19,Bolivia (Plurinational State of),5157,Agricultural Use,1357,Pesticides (total),2017,2017,tonnes,14758
RP,Pesticides Use,19,Bolivia (Plurinational State of),5157,Agricultural Use,1309,Insecticides,2017,2017,tonnes,2619
RP,Pesticides Use,19,Bolivia (Plurinational State of),5157,Agricultural Use,1320,Herbicides,2017,2017,tonnes,8568
RP,Pesticides Use,19,Bolivia (Plurinational State of),5157,Agricultural Use,1331,Fungicides and Bactericides,2017,2017,tonnes,3364
RP,Pesticides Use,19,Bolivia (Plurinational State of),5157,Agricultural Use,1341,Plant Growth Regulators,2017,2017,tonnes,0
RP,Pesticides Use,19,Bolivia (Plurinational State of),5157,Agricultural Use,1345,Rodenticides,2017,2017,tonnes,120
RP,Pesticides Use,19,Bolivia (Plurinational State of),5157,Agricultural Use,1355,Other Pesticides nes,2017,2017,tonnes,87
RP,Pesticides Use,20,Botswana,5157,Agricultural Use,1357,Pesticides (total),2017,2017,tonnes,17
RP,Pesticides Use,20,Botswana,5157,Agricultural Use,1309,Insecticides,2017,2017,tonnes,13
RP,Pesticides Use,20,Botswana,5157,Agricultural Use,1320,Herbicides,2017,2017,tonnes,3
