iso3c,nutrient,prod_system,split_rest_names,allocated_pesticide
LAO,N,H,temf,0.014853569049808484
LAO,N,I,temf,0
LBN,N,H,temf,3312.1925543296884
LBN,N,I,temf,0
LSO,N,H,temf,231.82194953728558
LSO,N,I,temf,0
LBR,N,H,temf,0.007800579760273179
LBR,N,I,temf,0
LBY,N,H,temf,270.171297973858
LBY,N,I,temf,1628.8219835387886
LIE,N,H,temf,0
LIE,N,I,temf,0
MKD,N,H,temf,338.57353654786994
MKD,N,I,temf,0
MDG,N,H,temf,41.08407873234843
MDG,N,I,temf,0
MWI,N,H,temf,1771.7228142634883
MWI,N,I,temf,0
MDV,N,H,temf,0
MDV,N,I,temf,0
MLI,N,H,temf,0.007843163898997443
MLI,N,I,temf,0
MHL,N,H,temf,0
MHL,N,I,temf,0
MTQ,N,H,temf,0
MTQ,N,I,temf,0
MRT,N,H,temf,4.970285083325557
MRT,N,I,temf,0
MUS,N,H,temf,179.03128923709855
MUS,N,I,temf,0
MYT,N,H,temf,0
MYT,N,I,temf,0
FSM,N,H,temf,0.25267377514907935
FSM,N,I,temf,0
MDA,N,H,temf,8150.028432904246
MDA,N,I,temf,6502.518456860801
MCO,N,H,temf,0
MCO,N,I,temf,0
MNG,N,H,temf,0
MNG,N,I,temf,37.50593264468042
MNE,N,H,temf,528.7813520894979
MNE,N,I,temf,0
MSR,N,H,temf,0.9779411101899667
MSR,N,I,temf,0
MOZ,N,H,temf,341.494513150834
MOZ,N,I,temf,0
MMR,N,H,temf,5.309311776804331
MMR,N,I,temf,0
"NAM",N,H,temf,669.3465926279973
"NAM",N,I,temf,0
NRU,N,H,temf,0
NRU,N,I,temf,0
NPL,N,H,temf,0
NPL,N,I,temf,0
NCL,N,H,temf,23.6368843746046
NCL,N,I,temf,0
NIC,N,H,temf,176.95106952492458
NIC,N,I,temf,0
NER,N,H,temf,47.4994492163345
NER,N,I,temf,0
NGA,N,H,temf,2758.7178349347155
NGA,N,I,temf,0
NIU,N,H,temf,29.58255403764901
NIU,N,I,temf,0
NFK,N,H,temf,0
NFK,N,I,temf,0
PRK,N,H,temf,4415.244104805253
PRK,N,I,temf,0
MNP,N,H,temf,0
MNP,N,I,temf,0
NOR,N,H,temf,14.838030825372888
NOR,N,I,temf,51.673355489401516
OMN,N,H,temf,0.6751574064861365
OMN,N,I,temf,0
PLW,N,H,temf,0
PLW,N,I,temf,0
PSE,N,H,temf,0
PSE,N,I,temf,0
PAN,N,H,temf,306.8386343779074
PAN,N,I,temf,0
PNG,N,H,temf,261.97154311214183
PNG,N,I,temf,0
PRY,N,H,temf,378.9301809900312
PRY,N,I,temf,0
PER,N,H,temf,0
PER,N,I,temf,8521.184391719173
PCN,N,H,temf,0
PCN,N,I,temf,0
XMI,N,H,temf,0
XMI,N,I,temf,0
PRI,N,H,temf,16.967646131812614
PRI,N,I,temf,0
QAT,N,H,temf,5.9236051027505425
QAT,N,I,temf,0
COG,N,H,temf,1.0298614332763014
COG,N,I,temf,0
REU,N,H,temf,0
REU,N,I,temf,0
RWA,N,H,temf,964.3504726634872
RWA,N,I,temf,0
BLM,N,H,temf,0
BLM,N,I,temf,0
MAF,N,H,temf,0
MAF,N,I,temf,0
SHN,N,H,temf,0
SHN,N,I,temf,0
KNA,N,H,temf,0
KNA,N,I,temf,0
LCA,N,H,temf,930.0247694154257
LCA,N,I,temf,0
SPM,N,H,temf,0
SPM,N,I,temf,0
VCT,N,H,temf,4.075978003983122
VCT,N,I,temf,0
WSM,N,H,temf,0
WSM,N,I,temf,0
SMR,N,H,temf,0
SMR,N,I,temf,0
STP,N,H,temf,6.058368936960617
STP,N,I,temf,0
SAU,N,H,temf,1071.3477029808646
SAU,N,I,temf,0
SEN,N,H,temf,51.574246966453934
SEN,N,I,temf,0
SRB,N,H,temf,44816.75130048318
SRB,N,I,temf,3.1752342217793186
SYC,N,H,temf,484.5
SYC,N,I,temf,0
SLE,N,H,temf,477.02568722836054
SLE,N,I,temf,0
SGP,N,H,temf,0.15431885858927455
SGP,N,I,temf,0
SXM,N,H,temf,0
SXM,N,I,temf,0
SLB,N,H,temf,49.5560295551733
SLB,N,I,temf,0
SOM,N,H,temf,0
SOM,N,I,temf,1622.3321618940877
KOR,N,H,temf,8565.941179491643
KOR,N,I,temf,23526.246946677187
SSD,N,H,temf,3.5438514346298597
SSD,N,I,temf,0
LKA,N,H,temf,43.68208193994989
LKA,N,I,temf,0
SDN,N,H,temf,0.24597601880637657
SDN,N,I,temf,0
SUR,N,H,temf,0.7369443582076541
SUR,N,I,temf,0
SWZ,N,H,temf,14.049897017315203
SWZ,N,I,temf,0
CHE,N,H,temf,1700.8714180628242
CHE,N,I,temf,1999.3715249940572
SYR,N,H,temf,791.4879589799108
SYR,N,I,temf,0
TWN,N,H,temf,9931.802351387723
TWN,N,I,temf,0
TJK,N,H,temf,233.7835452703845
TJK,N,I,temf,0
TZA,N,H,temf,0.1951372549975747
TZA,N,I,temf,0
TLS,N,H,temf,0
TLS,N,I,temf,0
TGO,N,H,temf,249.6636448106188
TGO,N,I,temf,0
TKL,N,H,temf,0
TKL,N,I,temf,0
TON,N,H,temf,95.57437458815133
TON,N,I,temf,0
TTO,N,H,temf,11226.078058541534
TTO,N,I,temf,0
TUN,N,H,temf,510.57364399899296
TUN,N,I,temf,0
TKM,N,H,temf,838.7543053293306
TKM,N,I,temf,0
TCA,N,H,temf,0
TCA,N,I,temf,0
TUV,N,H,temf,0
TUV,N,I,temf,0
UGA,N,H,temf,18.30986014295325
UGA,N,I,temf,4.3060096275978275
ARE,N,H,temf,14.1907034934664
ARE,N,I,temf,0
URY,N,H,temf,2133.3003615709986
URY,N,I,temf,5169.206004227996
VUT,N,H,temf,346.7907219039109
VUT,N,I,temf,0
VEN,N,H,temf,227.95061391916033
VEN,N,I,temf,0
VIR,N,H,temf,0
VIR,N,I,temf,0
WLF,N,H,temf,0.05704818461056936
WLF,N,I,temf,0
ESH,N,H,temf,0
ESH,N,I,temf,0
YEM,N,H,temf,13.994890338004126
YEM,N,I,temf,0
ZMB,N,H,temf,228.11789282087557
ZMB,N,I,temf,0
ZWE,N,H,temf,140.62000516187564
ZWE,N,I,temf,0
AFG,N,H,trof,0
AFG,N,I,trof,24.289305468052902
ALB,N,H,trof,5.193539120133486
ALB,N,I,trof,0
DZA,N,H,trof,0.2592734158707615
DZA,N,I,trof,54435.70343481589
ASM,N,H,trof,0
ASM,N,I,trof,0
AND,N,H,trof,0.51056583875005
AND,N,I,trof,0
AGO,N,H,trof,20.152076567656763
AGO,N,I,trof,99.18617765549202
AIA,N,H,trof,0
AIA,N,I,trof,0
ATG,N,H,trof,0
ATG,N,I,trof,0
ARM,N,H,trof,0
ARM,N,I,trof,0.33993249556581007
ABW,N,H,trof,0
ABW,N,I,trof,0
AZE,N,H,trof,0
AZE,N,I,trof,0.3137017556576554
BHS,N,H,trof,0
BHS,N,I,trof,0
BHR,N,H,trof,19.781601056643424
BHR,N,I,trof,22.365730937116503
BRB,N,H,trof,0
BRB,N,I,trof,0
BLZ,N,H,trof,0
BLZ,N,I,trof,0
BEN,N,H,trof,265.2550227557051
BEN,N,I,trof,0
BMU,N,H,trof,0
BMU,N,I,trof,0
BTN,N,H,trof,0
BTN,N,I,trof,0
BOL,N,H,trof,9296.117244592355
BOL,N,I,trof,2170.1422470961547
BES,N,H,trof,0
BES,N,I,trof,0
BIH,N,H,trof,175.10120727929228
BIH,N,I,trof,0
BWA,N,H,trof,0
BWA,N,I,trof,16.93451505848489
IOT,N,H,trof,0
IOT,N,I,trof,0
VGB,N,H,trof,0
VGB,N,I,trof,0
BRN,N,H,trof,0
BRN,N,I,trof,0
BFA,N,H,trof,0
BFA,N,I,trof,0
BDI,N,H,trof,0.10751148915546252
BDI,N,I,trof,0
KHM,N,H,trof,83.53122522812524
KHM,N,I,trof,212.46104199322363
CMR,N,H,trof,210.12923672866836
CMR,N,I,trof,0
CPV,N,H,trof,0
CPV,N,I,trof,0
CYM,N,H,trof,0
CYM,N,I,trof,0
CAF,N,H,trof,0
CAF,N,I,trof,0
TCD,N,H,trof,0
TCD,N,I,trof,0
CXR,N,H,trof,0
CXR,N,I,trof,0
CCK,N,H,trof,0
CCK,N,I,trof,0
COL,N,H,trof,12019.973675131752
COL,N,I,trof,3670.444936877874
COM,N,H,trof,0
COM,N,I,trof,0
COK,N,H,trof,0
COK,N,I,trof,0
CRI,N,H,trof,0
CRI,N,I,trof,213.12549726032069
CIV,N,H,trof,81.74591637965236
CIV,N,I,trof,0
CUB,N,H,trof,1544.2961695432114
CUB,N,I,trof,1991.2835812393073
CUW,N,H,trof,0
CUW,N,I,trof,0
COD,N,H,trof,1.115086052355373
COD,N,I,trof,3.9416995763237437
DJI,N,H,trof,0
DJI,N,I,trof,0
DOM,N,H,trof,2729.554901433666
DOM,N,I,trof,0
DMA,N,H,trof,0
DMA,N,I,trof,0
ECU,N,H,trof,23544.041077350703
ECU,N,I,trof,14279.969365206558
SLV,N,H,trof,468.903532931338
SLV,N,I,trof,80.9577022839303
GNQ,N,H,trof,0
GNQ,N,I,trof,0
ERI,N,H,trof,0.010952356657895004
ERI,N,I,trof,0.0438094259787687
ETH,N,H,trof,411.7518927426406
ETH,N,I,trof,431.69125117644876
FLK,N,H,trof,0
FLK,N,I,trof,0
FJI,N,H,trof,0
FJI,N,I,trof,0
GUF,N,H,trof,0
GUF,N,I,trof,0
PYF,N,H,trof,0
PYF,N,I,trof,0
GAB,N,H,trof,7.491117937562401
GAB,N,I,trof,0
GMB,N,H,trof,0
GMB,N,I,trof,0
GEO,N,H,trof,0
GEO,N,I,trof,2356.4732181047375
GHA,N,H,trof,58.78439695572859
GHA,N,I,trof,0
GRL,N,H,trof,0
GRL,N,I,trof,0
GRD,N,H,trof,0
GRD,N,I,trof,0
GLP,N,H,trof,0
GLP,N,I,trof,0
GUM,N,H,trof,0
GUM,N,I,trof,0
GTM,N,H,trof,4626.990575242514
GTM,N,I,trof,6979.854243125025
GNB,N,H,trof,7.033401586664557
GNB,N,I,trof,0
GIN,N,H,trof,0.38925032965672834
GIN,N,I,trof,0
GUY,N,H,trof,59.13167457833907
GUY,N,I,trof,0.035741707421878745
HTI,N,H,trof,34.63640066489574
HTI,N,I,trof,20.86068037602507
HND,N,H,trof,989.9723966595344
HND,N,I,trof,1498.877164475632
ISL,N,H,trof,0
ISL,N,I,trof,0
IRQ,N,H,trof,0
IRQ,N,I,trof,202.27646153025776
IMN,N,H,trof,0
IMN,N,I,trof,0
ISR,N,H,trof,5895.463501277027
ISR,N,I,trof,13307.09258277341
JAM,N,H,trof,0
JAM,N,I,trof,0
JEY,N,H,trof,0
JEY,N,I,trof,0
JOR,N,H,trof,379.0194851248819
JOR,N,I,trof,3056.9286720764417
KAZ,N,H,trof,0
KAZ,N,I,trof,0
KEN,N,H,trof,0
KEN,N,I,trof,708.664895732189
KIR,N,H,trof,0
KIR,N,I,trof,0
XKO,N,H,trof,186.80074884697365
XKO,N,I,trof,0
KWT,N,H,trof,0
KWT,N,I,trof,0
KGZ,N,H,trof,0
KGZ,N,I,trof,0
LAO,N,H,trof,0.004732754878692587
LAO,N,I,trof,3.07412450623607
LBN,N,H,trof,297.1717866034629
LBN,N,I,trof,5771.4418692253375
LSO,N,H,trof,0
LSO,N,I,trof,0
LBR,N,H,trof,66.96017569741205
LBR,N,I,trof,0
LBY,N,H,trof,0
LBY,N,I,trof,1536.7973510813792
LIE,N,H,trof,0
LIE,N,I,trof,0
MKD,N,H,trof,0.16904250116309394
MKD,N,I,trof,0
MDG,N,H,trof,216.3094324530342
MDG,N,I,trof,0
MWI,N,H,trof,0.6374156016206246
MWI,N,I,trof,0.020898872822433322
MDV,N,H,trof,0
MDV,N,I,trof,0
MLI,N,H,trof,0
MLI,N,I,trof,0
MHL,N,H,trof,0
MHL,N,I,trof,0
MTQ,N,H,trof,0
MTQ,N,I,trof,0
MRT,N,H,trof,0
MRT,N,I,trof,0
MUS,N,H,trof,132.5865594676701
MUS,N,I,trof,0
MYT,N,H,trof,0
MYT,N,I,trof,0
FSM,N,H,trof,0
FSM,N,I,trof,0
MDA,N,H,trof,0
MDA,N,I,trof,0
MCO,N,H,trof,0
MCO,N,I,trof,0
MNG,N,H,trof,0
MNG,N,I,trof,0
MNE,N,H,trof,109.50789774206908
MNE,N,I,trof,0
MSR,N,H,trof,0
MSR,N,I,trof,0
MOZ,N,H,trof,166.9579581011234
MOZ,N,I,trof,95.18400699942912
MMR,N,H,trof,1.3237111923749882
MMR,N,I,trof,0.6510055212507263
"NAM",N,H,trof,0
"NAM",N,I,trof,36.4031321555632
NRU,N,H,trof,0
NRU,N,I,trof,0
NPL,N,H,trof,0
NPL,N,I,trof,0
NCL,N,H,trof,0
NCL,N,I,trof,0
NIC,N,H,trof,379.25002763116515
NIC,N,I,trof,0
NER,N,H,trof,10.951834952881219
NER,N,I,trof,0
NGA,N,H,trof,0.5272394880523933
NGA,N,I,trof,0
NIU,N,H,trof,0
NIU,N,I,trof,0
NFK,N,H,trof,0
NFK,N,I,trof,0
PRK,N,H,trof,0
PRK,N,I,trof,0.7536227290771927
MNP,N,H,trof,0
MNP,N,I,trof,0
NOR,N,H,trof,0
NOR,N,I,trof,0
OMN,N,H,trof,329.6373016259421
OMN,N,I,trof,1402.5011582352727
PLW,N,H,trof,0
PLW,N,I,trof,0
PSE,N,H,trof,0
PSE,N,I,trof,0
PAN,N,H,trof,1429.4811718206777
PAN,N,I,trof,0
PNG,N,H,trof,3.2323114665185715
PNG,N,I,trof,0
PRY,N,H,trof,0
PRY,N,I,trof,0
PER,N,H,trof,719.7606804296781
PER,N,I,trof,7652.016991247097
PCN,N,H,trof,0
PCN,N,I,trof,0
XMI,N,H,trof,0
XMI,N,I,trof,0
PRI,N,H,trof,0
PRI,N,I,trof,0
QAT,N,H,trof,0.5728825083709425
QAT,N,I,trof,0
COG,N,H,trof,1.4058740650195152
COG,N,I,trof,0
REU,N,H,trof,0
REU,N,I,trof,0
RWA,N,H,trof,1517.0996256141277
RWA,N,I,trof,0
BLM,N,H,trof,0
BLM,N,I,trof,0
MAF,N,H,trof,0
MAF,N,I,trof,0
SHN,N,H,trof,0
SHN,N,I,trof,0
KNA,N,H,trof,0
KNA,N,I,trof,0
LCA,N,H,trof,0
LCA,N,I,trof,0
SPM,N,H,trof,0
SPM,N,I,trof,0
VCT,N,H,trof,0
VCT,N,I,trof,0
WSM,N,H,trof,0
WSM,N,I,trof,0
SMR,N,H,trof,0
SMR,N,I,trof,0
STP,N,H,trof,0
STP,N,I,trof,0
SAU,N,H,trof,3362.6913240003837
SAU,N,I,trof,999.932317321838
SEN,N,H,trof,0
SEN,N,I,trof,0
SRB,N,H,trof,1873.5718667292936
SRB,N,I,trof,0
SYC,N,H,trof,0
SYC,N,I,trof,0
SLE,N,H,trof,0.10754202113186452
SLE,N,I,trof,0
SGP,N,H,trof,0
SGP,N,I,trof,0
SXM,N,H,trof,0
SXM,N,I,trof,0
SLB,N,H,trof,0
SLB,N,I,trof,0
SOM,N,H,trof,0
SOM,N,I,trof,429.06824106233296
KOR,N,H,trof,0
KOR,N,I,trof,5859.531682018287
SSD,N,H,trof,0
SSD,N,I,trof,0
LKA,N,H,trof,508.8069643048268
LKA,N,I,trof,0
SDN,N,H,trof,0.009646118708679716
SDN,N,I,trof,0
SUR,N,H,trof,149.73197366318738
SUR,N,I,trof,0
SWZ,N,H,trof,0
SWZ,N,I,trof,162.51260198848263
CHE,N,H,trof,2.7662980502409478
CHE,N,I,trof,5.201586225108256
SYR,N,H,trof,0
SYR,N,I,trof,584.8450324951082
TWN,N,H,trof,76704.3036530063
TWN,N,I,trof,0
TJK,N,H,trof,0
TJK,N,I,trof,0
TZA,N,H,trof,0.309515889729465
TZA,N,I,trof,0
TLS,N,H,trof,0.25105277069341114
TLS,N,I,trof,0
TGO,N,H,trof,179.59968202386997
TGO,N,I,trof,0
TKL,N,H,trof,0
TKL,N,I,trof,0
TON,N,H,trof,0
TON,N,I,trof,0
TTO,N,H,trof,0
TTO,N,I,trof,0
TUN,N,H,trof,0
TUN,N,I,trof,498.59759657902777
TKM,N,H,trof,0
TKM,N,I,trof,0
TCA,N,H,trof,0
TCA,N,I,trof,0
TUV,N,H,trof,0
TUV,N,I,trof,0
UGA,N,H,trof,0
UGA,N,I,trof,0
ARE,N,H,trof,2980.03334655487
ARE,N,I,trof,3684.290111681591
URY,N,H,trof,0
URY,N,I,trof,6834.932269771158
VUT,N,H,trof,0
VUT,N,I,trof,0
VEN,N,H,trof,1106.1896789929494
VEN,N,I,trof,4016.6214746266455
VIR,N,H,trof,0
VIR,N,I,trof,0
WLF,N,H,trof,0
WLF,N,I,trof,0
ESH,N,H,trof,0
ESH,N,I,trof,0
YEM,N,H,trof,0.3855736629092927
YEM,N,I,trof,45.08123090450991
ZMB,N,H,trof,168.91220131986594
ZMB,N,I,trof,995.3930516013306
ZWE,N,H,trof,0.8735148379791664
ZWE,N,I,trof,0
AFG,N,H,bana,0.04754617849346024
AFG,N,I,bana,0
ALB,N,H,bana,0
ALB,N,I,bana,0
DZA,N,H,bana,0
DZA,N,I,bana,0
ASM,N,H,bana,0
ASM,N,I,bana,0
AND,N,H,bana,0.013091431637772096
AND,N,I,bana,0
AGO,N,H,bana,34.77944026532403
AGO,N,I,bana,285.0463436123293
AIA,N,H,bana,0
AIA,N,I,bana,0
ATG,N,H,bana,0
ATG,N,I,bana,0
ARM,N,H,bana,0
ARM,N,I,bana,0
ABW,N,H,bana,0
ABW,N,I,bana,0
AZE,N,H,bana,0
AZE,N,I,bana,0
BHS,N,H,bana,0
BHS,N,I,bana,0
BHR,N,H,bana,0.9712165993724308
BHR,N,I,bana,1.595570127540424
BRB,N,H,bana,0
BRB,N,I,bana,0
BLZ,N,H,bana,3381.815302071584
BLZ,N,I,bana,0
BEN,N,H,bana,77.98547186678512
BEN,N,I,bana,0
BMU,N,H,bana,0
BMU,N,I,bana,134.3368841935107
BTN,N,H,bana,0
BTN,N,I,bana,0
BOL,N,H,bana,3238.7952696911157
BOL,N,I,bana,0
BES,N,H,bana,0
BES,N,I,bana,0
BIH,N,H,bana,0
BIH,N,I,bana,0
BWA,N,H,bana,0
BWA,N,I,bana,0
IOT,N,H,bana,0
IOT,N,I,bana,0
VGB,N,H,bana,0
VGB,N,I,bana,0.34313723164560234
BRN,N,H,bana,0
BRN,N,I,bana,0
BFA,N,H,bana,0
BFA,N,I,bana,0
BDI,N,H,bana,2.682441358805238
BDI,N,I,bana,0
KHM,N,H,bana,41.70733129677773
KHM,N,I,bana,0
CMR,N,H,bana,662.7260981505842
CMR,N,I,bana,309.16115184875116
CPV,N,H,bana,0
CPV,N,I,bana,0
CYM,N,H,bana,0
CYM,N,I,bana,0
CAF,N,H,bana,0
CAF,N,I,bana,0
TCD,N,H,bana,0
TCD,N,I,bana,0
CXR,N,H,bana,0
CXR,N,I,bana,0
CCK,N,H,bana,0
CCK,N,I,bana,0
COL,N,H,bana,6235.716366603067
COL,N,I,bana,3723.52511935254
COM,N,H,bana,0
COM,N,I,bana,0
COK,N,H,bana,0
COK,N,I,bana,0
CRI,N,H,bana,0
CRI,N,I,bana,0
CIV,N,H,bana,0.007679968256514007
CIV,N,I,bana,23.25394227585365
CUB,N,H,bana,529.1194623065672
CUB,N,I,bana,0
CUW,N,H,bana,0
CUW,N,I,bana,0
COD,N,H,bana,4.054072586086701
COD,N,I,bana,26.485454334204462
DJI,N,H,bana,0
DJI,N,I,bana,0
DOM,N,H,bana,1770.4579041048398
DOM,N,I,bana,0
DMA,N,H,bana,0
DMA,N,I,bana,0
ECU,N,H,bana,19655.665554642284
ECU,N,I,bana,207983.5973182561
SLV,N,H,bana,0
SLV,N,I,bana,0
GNQ,N,H,bana,0
GNQ,N,I,bana,0
ERI,N,H,bana,0
ERI,N,I,bana,0.07447602625290302
ETH,N,H,bana,824.1834619523231
ETH,N,I,bana,1100.1901776652667
FLK,N,H,bana,0
FLK,N,I,bana,0
FJI,N,H,bana,0
FJI,N,I,bana,0
GUF,N,H,bana,0
GUF,N,I,bana,0
PYF,N,H,bana,0
PYF,N,I,bana,0
GAB,N,H,bana,47.370888479475255
GAB,N,I,bana,0
GMB,N,H,bana,0
GMB,N,I,bana,0
GEO,N,H,bana,0
GEO,N,I,bana,0
GHA,N,H,bana,10.29963805035133
GHA,N,I,bana,0
GRL,N,H,bana,0
GRL,N,I,bana,0
GRD,N,H,bana,0
GRD,N,I,bana,0
GLP,N,H,bana,0
GLP,N,I,bana,0
GUM,N,H,bana,0
GUM,N,I,bana,0
GTM,N,H,bana,0
GTM,N,I,bana,27012.818761663995
GNB,N,H,bana,1.2945857876611122
GNB,N,I,bana,0
GIN,N,H,bana,0.054134148621637526
GIN,N,I,bana,188.31982243450426
GUY,N,H,bana,10.397858010741336
GUY,N,I,bana,0.011913902178074627
HTI,N,H,bana,21.891148388607835
HTI,N,I,bana,0
HND,N,H,bana,351.8961776303801
HND,N,I,bana,3106.522979335829
ISL,N,H,bana,0
ISL,N,I,bana,0
IRQ,N,H,bana,0.0011423756868461313
IRQ,N,I,bana,0
IMN,N,H,bana,0
IMN,N,I,bana,0
ISR,N,H,bana,528.0604073636484
ISR,N,I,bana,108.9930915607798
JAM,N,H,bana,0
JAM,N,I,bana,395.32925497600866
JEY,N,H,bana,0
JEY,N,I,bana,0
JOR,N,H,bana,0
JOR,N,I,bana,684.3901430977963
KAZ,N,H,bana,0
KAZ,N,I,bana,0
KEN,N,H,bana,7.604711871816191
KEN,N,I,bana,150.78533484290224
KIR,N,H,bana,0
KIR,N,I,bana,0
XKO,N,H,bana,0
XKO,N,I,bana,0
KWT,N,H,bana,0
KWT,N,I,bana,0
KGZ,N,H,bana,0
KGZ,N,I,bana,0
LAO,N,H,bana,0.0016564641837068037
LAO,N,I,bana,0.002111536808087659
LBN,N,H,bana,44.497312709416825
LBN,N,I,bana,1300.633020356206
LSO,N,H,bana,0
LSO,N,I,bana,0
LBR,N,H,bana,176.85474183045258
LBR,N,I,bana,0
LBY,N,H,bana,0
LBY,N,I,bana,0
LIE,N,H,bana,0
LIE,N,I,bana,0
MKD,N,H,bana,0
MKD,N,I,bana,0
MDG,N,H,bana,94.26539465474475
MDG,N,I,bana,0
MWI,N,H,bana,1.0031459203901971
MWI,N,I,bana,0
MDV,N,H,bana,0
MDV,N,I,bana,0
MLI,N,H,bana,0
MLI,N,I,bana,0.002853848872555316
MHL,N,H,bana,0
MHL,N,I,bana,0
MTQ,N,H,bana,0
MTQ,N,I,bana,0
MRT,N,H,bana,0
MRT,N,I,bana,0
MUS,N,H,bana,148.36024289376104
MUS,N,I,bana,0
MYT,N,H,bana,0
MYT,N,I,bana,0
FSM,N,H,bana,0
FSM,N,I,bana,0
MDA,N,H,bana,0
MDA,N,I,bana,0
MCO,N,H,bana,0
MCO,N,I,bana,0
MNG,N,H,bana,0
MNG,N,I,bana,0
MNE,N,H,bana,0
MNE,N,I,bana,0
MSR,N,H,bana,0
MSR,N,I,bana,0
MOZ,N,H,bana,263.09691649851607
MOZ,N,I,bana,0
MMR,N,H,bana,3.3345949279072116
MMR,N,I,bana,0
"NAM",N,H,bana,0
"NAM",N,I,bana,0
NRU,N,H,bana,0
NRU,N,I,bana,0
NPL,N,H,bana,0
NPL,N,I,bana,0
NCL,N,H,bana,0
NCL,N,I,bana,0
NIC,N,H,bana,0.18741508168277693
NIC,N,I,bana,229.20864030520417
NER,N,H,bana,0
NER,N,I,bana,0
NGA,N,H,bana,1.087954481934422
NGA,N,I,bana,0
NIU,N,H,bana,0
NIU,N,I,bana,0
NFK,N,H,bana,0
NFK,N,I,bana,0
PRK,N,H,bana,0
PRK,N,I,bana,0
MNP,N,H,bana,0
MNP,N,I,bana,0
NOR,N,H,bana,0
NOR,N,I,bana,0
OMN,N,H,bana,20.83580045841532
OMN,N,I,bana,143.74211858030313
PLW,N,H,bana,0
PLW,N,I,bana,0
PSE,N,H,bana,0
PSE,N,I,bana,0
PAN,N,H,bana,683.601888494635
PAN,N,I,bana,299.9411379424915
PNG,N,H,bana,170.50173431821784
PNG,N,I,bana,0
PRY,N,H,bana,0
PRY,N,I,bana,0
PER,N,H,bana,35.70784889017362
PER,N,I,bana,402.7121638967656
PCN,N,H,bana,0
PCN,N,I,bana,0
XMI,N,H,bana,0
XMI,N,I,bana,0
PRI,N,H,bana,0
PRI,N,I,bana,0
QAT,N,H,bana,0
QAT,N,I,bana,0
COG,N,H,bana,1.9166775861247642
COG,N,I,bana,0
REU,N,H,bana,0
REU,N,I,bana,0
RWA,N,H,bana,14245.640329899225
RWA,N,I,bana,0
BLM,N,H,bana,0
BLM,N,I,bana,0
MAF,N,H,bana,0
MAF,N,I,bana,0
SHN,N,H,bana,0
SHN,N,I,bana,0
KNA,N,H,bana,0
KNA,N,I,bana,0
LCA,N,H,bana,0
LCA,N,I,bana,0
SPM,N,H,bana,0
SPM,N,I,bana,0
VCT,N,H,bana,0
VCT,N,I,bana,0
WSM,N,H,bana,0
WSM,N,I,bana,0
SMR,N,H,bana,0
SMR,N,I,bana,0
STP,N,H,bana,0
STP,N,I,bana,0
SAU,N,H,bana,0
SAU,N,I,bana,0
SEN,N,H,bana,0
SEN,N,I,bana,0
SRB,N,H,bana,0
SRB,N,I,bana,0
SYC,N,H,bana,0
SYC,N,I,bana,0
SLE,N,H,bana,0.2918997729517964
SLE,N,I,bana,0.030726292733084377
SGP,N,H,bana,0
SGP,N,I,bana,0
SXM,N,H,bana,0
SXM,N,I,bana,0
SLB,N,H,bana,0
SLB,N,I,bana,0
SOM,N,H,bana,0
SOM,N,I,bana,202.856602222882
KOR,N,H,bana,0
KOR,N,I,bana,0
SSD,N,H,bana,0
SSD,N,I,bana,0
LKA,N,H,bana,0
LKA,N,I,bana,0
SDN,N,H,bana,0
SDN,N,I,bana,0
SUR,N,H,bana,153.0576702653313
SUR,N,I,bana,0
SWZ,N,H,bana,0
SWZ,N,I,bana,9.168213196875032
CHE,N,H,bana,0
CHE,N,I,bana,0
SYR,N,H,bana,0
SYR,N,I,bana,0
TWN,N,H,bana,2714.008442525227
TWN,N,I,bana,0
TJK,N,H,bana,0
TJK,N,I,bana,0
TZA,N,H,bana,2.4151970018125684
TZA,N,I,bana,0
TLS,N,H,bana,0.02274040058133646
TLS,N,I,bana,0
TGO,N,H,bana,101.37354673542522
TGO,N,I,bana,0
TKL,N,H,bana,0
TKL,N,I,bana,0
TON,N,H,bana,0
TON,N,I,bana,0
TTO,N,H,bana,0
TTO,N,I,bana,0
TUN,N,H,bana,0
TUN,N,I,bana,0
TKM,N,H,bana,0
TKM,N,I,bana,0
TCA,N,H,bana,0
TCA,N,I,bana,0
TUV,N,H,bana,0
TUV,N,I,bana,0
UGA,N,H,bana,0
UGA,N,I,bana,0
ARE,N,H,bana,0.9515527514752197
ARE,N,I,bana,0.12926754356028952
URY,N,H,bana,0
URY,N,I,bana,0
VUT,N,H,bana,0
VUT,N,I,bana,0
VEN,N,H,bana,140.21243337511896
VEN,N,I,bana,2551.1162074248723
VIR,N,H,bana,0
VIR,N,I,bana,0
WLF,N,H,bana,0
WLF,N,I,bana,0
ESH,N,H,bana,0
ESH,N,I,bana,0
YEM,N,H,bana,0
YEM,N,I,bana,30.308838282306358
ZMB,N,H,bana,0.10475175053079956
ZMB,N,I,bana,40.0361202571235
ZWE,N,H,bana,1.397623740766666
ZWE,N,I,bana,0
AFG,N,H,plnt,0
AFG,N,I,plnt,0
ALB,N,H,plnt,0
ALB,N,I,plnt,0
DZA,N,H,plnt,0
DZA,N,I,plnt,0
ASM,N,H,plnt,0
ASM,N,I,plnt,0
AND,N,H,plnt,0
AND,N,I,plnt,0
AGO,N,H,plnt,0
