iso3c,country,animal,system_1,system_2,product,tonnes_per_head,gapfilled,gf_int,gf_int_prod
TTO,Trinidad & Tobago,goats,non-dairy,All systems,meat,0.004337048018707056,rate gf with global mean,0,0.006732853074592355
TTO,Trinidad & Tobago,sheep,dairy,All systems,milk,0.022573503367670982,rate gf with global mean,0,0.01776753168294103
TTO,Trinidad & Tobago,sheep,dairy,All systems,meat,0.0033317425066137544,rate gf with global mean,0,0.007394704992069966
TTO,Trinidad & Tobago,sheep,non-dairy,All systems,milk,0,rate gf with global mean,0,0.01776753168294103
TTO,Trinidad & Tobago,sheep,non-dairy,All systems,meat,0.0060631695734751365,rate gf with global mean,0,0.007394704992069966
TUN,Tunisia,buffalo,dairy,All systems,milk,0.05744750998860241,rate gf with global mean,0,0.03222343089015859
TUN,Tunisia,buffalo,dairy,All systems,meat,0.004425067881649755,rate gf with global mean,0,0.0076625564537693355
TUN,Tunisia,buffalo,non-dairy,All systems,milk,0,rate gf with global mean,0,0.03222343089015859
TUN,Tunisia,buffalo,non-dairy,All systems,meat,0.00923563727158656,rate gf with global mean,0,0.0076625564537693355
TUN,Tunisia,cows,dairy,All systems,milk,0.5323288133839378,NA,0.5537563774204249,0.5323288133839378
TUN,Tunisia,cows,dairy,All systems,meat,0.02142756403648716,NA,0.5537563774204249,0.02142756403648716
TUN,Tunisia,cows,non-dairy,All systems,milk,0,NA,0.5537563774204249,0.5323288133839378
TUN,Tunisia,cows,non-dairy,All systems,meat,0,NA,0.5537563774204249,0.02142756403648716
TUN,Tunisia,goats,dairy,All systems,milk,0.010959614124785818,NA,0.01964264729164926,0.010959614124785818
TUN,Tunisia,goats,dairy,All systems,meat,0.004341519419846829,NA,0.01964264729164926,0.008683033166863441
TUN,Tunisia,goats,non-dairy,All systems,milk,0,NA,0.01964264729164926,0.010959614124785818
TUN,Tunisia,goats,non-dairy,All systems,meat,0.004341513747016613,NA,0.01964264729164926,0.008683033166863441
TUN,Tunisia,sheep,dairy,All systems,milk,0.03151395199888651,NA,0.04387032693016404,0.03151395199888651
TUN,Tunisia,sheep,dairy,All systems,meat,0.006178185611191595,NA,0.04387032693016404,0.012356374931277534
TUN,Tunisia,sheep,non-dairy,All systems,milk,0,NA,0.04387032693016404,0.03151395199888651
TUN,Tunisia,sheep,non-dairy,All systems,meat,0.006178189320085938,NA,0.04387032693016404,0.012356374931277534
TUR,Turkey,buffalo,dairy,All systems,milk,0.19264227948541443,NA,0.20807869662891457,0.19264227948541443
TUR,Turkey,buffalo,dairy,All systems,meat,0.015436417143500147,NA,0.20807869662891457,0.015436417143500147
TUR,Turkey,buffalo,non-dairy,All systems,milk,0,NA,0.20807869662891457,0.19264227948541443
TUR,Turkey,buffalo,non-dairy,All systems,meat,0,NA,0.20807869662891457,0.015436417143500147
TUR,Turkey,cows,dairy,All systems,milk,1.0129524259038283,NA,1.0438833348915224,1.0129524259038283
TUR,Turkey,cows,dairy,All systems,meat,0.03093090898769423,NA,1.0438833348915224,0.03093090898769423
TUR,Turkey,cows,non-dairy,All systems,milk,0,NA,1.0438833348915224,1.0129524259038283
TUR,Turkey,cows,non-dairy,All systems,meat,0,NA,1.0438833348915224,0.03093090898769423
TUR,Turkey,goats,dairy,All systems,milk,0.03806950893011555,NA,0.04455933046198459,0.03806950893011555
TUR,Turkey,goats,dairy,All systems,meat,0.006489821531869041,NA,0.04455933046198459,0.006489821531869041
TUR,Turkey,goats,non-dairy,All systems,milk,0,NA,0.04455933046198459,0.03806950893011555
TUR,Turkey,goats,non-dairy,All systems,meat,0,NA,0.04455933046198459,0.006489821531869041
TUR,Turkey,sheep,dairy,All systems,milk,0.03669156837918712,NA,0.048190454559739124,0.03669156837918712
TUR,Turkey,sheep,dairy,All systems,meat,0.005749442461879047,NA,0.048190454559739124,0.011498886180552002
TUR,Turkey,sheep,non-dairy,All systems,milk,0,NA,0.048190454559739124,0.03669156837918712
TUR,Turkey,sheep,non-dairy,All systems,meat,0.005749443718672955,NA,0.048190454559739124,0.011498886180552002
TKM,Turkmenistan,buffalo,dairy,All systems,milk,0,NA,0.034987621953994026,0
TKM,Turkmenistan,buffalo,dairy,All systems,meat,0,NA,0.034987621953994026,0.034987621953994026
TKM,Turkmenistan,buffalo,non-dairy,All systems,milk,0,NA,0.034987621953994026,0
TKM,Turkmenistan,buffalo,non-dairy,All systems,meat,0.034987621953994026,NA,0.034987621953994026,0.034987621953994026
TKM,Turkmenistan,cows,dairy,All systems,milk,0.8174523301348334,NA,0.8802186327663399,0.8174523301348334
TKM,Turkmenistan,cows,dairy,All systems,meat,0.06276630263150645,NA,0.8802186327663399,0.06276630263150645
TKM,Turkmenistan,cows,non-dairy,All systems,milk,0,NA,0.8802186327663399,0.8174523301348334
TKM,Turkmenistan,cows,non-dairy,All systems,meat,0,NA,0.8802186327663399,0.06276630263150645
TKM,Turkmenistan,goats,dairy,All systems,milk,0,NA,0.006302771030926853,0
TKM,Turkmenistan,goats,dairy,All systems,meat,0,NA,0.006302771030926853,0.006302771030926853
TKM,Turkmenistan,goats,non-dairy,All systems,milk,0,NA,0.006302771030926853,0
TKM,Turkmenistan,goats,non-dairy,All systems,meat,0.006302771030926853,NA,0.006302771030926853,0.006302771030926853
TKM,Turkmenistan,sheep,dairy,All systems,milk,0,NA,0.004674623025439481,0
TKM,Turkmenistan,sheep,dairy,All systems,meat,0,NA,0.004674623025439481,0.004674623025439481
TKM,Turkmenistan,sheep,non-dairy,All systems,milk,0,NA,0.004674623025439481,0
TKM,Turkmenistan,sheep,non-dairy,All systems,meat,0.004674623025439481,NA,0.004674623025439481,0.004674623025439481
TCA,Turks & Caicos Islands,buffalo,dairy,All systems,milk,0.05744750998860241,rate gf with global mean,0,0.03222343089015859
TCA,Turks & Caicos Islands,buffalo,dairy,All systems,meat,0.004425067881649755,rate gf with global mean,0,0.0076625564537693355
TCA,Turks & Caicos Islands,buffalo,non-dairy,All systems,milk,0,rate gf with global mean,0,0.03222343089015859
TCA,Turks & Caicos Islands,buffalo,non-dairy,All systems,meat,0.00923563727158656,rate gf with global mean,0,0.0076625564537693355
TCA,Turks & Caicos Islands,cows,dairy,All systems,milk,0.8080599509240552,rate gf with global mean,0,0.6443353857041486
TCA,Turks & Caicos Islands,cows,dairy,All systems,meat,0.039051365221052056,rate gf with global mean,0,0.04979231432360938
TCA,Turks & Caicos Islands,cows,non-dairy,All systems,milk,0,rate gf with global mean,0,0.6443353857041486
TCA,Turks & Caicos Islands,cows,non-dairy,All systems,meat,0.02339309454544167,rate gf with global mean,0,0.04979231432360938
TCA,Turks & Caicos Islands,goats,dairy,All systems,milk,0.04908715204938509,rate gf with global mean,0,0.036853123384769114
TCA,Turks & Caicos Islands,goats,dairy,All systems,meat,0.004630891527368827,rate gf with global mean,0,0.006732853074592355
TCA,Turks & Caicos Islands,goats,non-dairy,All systems,milk,0,rate gf with global mean,0,0.036853123384769114
TCA,Turks & Caicos Islands,goats,non-dairy,All systems,meat,0.004337048018707056,rate gf with global mean,0,0.006732853074592355
TCA,Turks & Caicos Islands,sheep,dairy,All systems,milk,0.022573503367670982,rate gf with global mean,0,0.01776753168294103
TCA,Turks & Caicos Islands,sheep,dairy,All systems,meat,0.0033317425066137544,rate gf with global mean,0,0.007394704992069966
TCA,Turks & Caicos Islands,sheep,non-dairy,All systems,milk,0,rate gf with global mean,0,0.01776753168294103
TCA,Turks & Caicos Islands,sheep,non-dairy,All systems,meat,0.0060631695734751365,rate gf with global mean,0,0.007394704992069966
TUV,Tuvalu,buffalo,dairy,All systems,milk,0.05744750998860241,rate gf with global mean,0,0.03222343089015859
TUV,Tuvalu,buffalo,dairy,All systems,meat,0.004425067881649755,rate gf with global mean,0,0.0076625564537693355
TUV,Tuvalu,buffalo,non-dairy,All systems,milk,0,rate gf with global mean,0,0.03222343089015859
TUV,Tuvalu,buffalo,non-dairy,All systems,meat,0.00923563727158656,rate gf with global mean,0,0.0076625564537693355
TUV,Tuvalu,cows,dairy,All systems,milk,0.8080599509240552,rate gf with global mean,0,0.6443353857041486
TUV,Tuvalu,cows,dairy,All systems,meat,0.039051365221052056,rate gf with global mean,0,0.04979231432360938
TUV,Tuvalu,cows,non-dairy,All systems,milk,0,rate gf with global mean,0,0.6443353857041486
TUV,Tuvalu,cows,non-dairy,All systems,meat,0.02339309454544167,rate gf with global mean,0,0.04979231432360938
TUV,Tuvalu,goats,dairy,All systems,milk,0.04908715204938509,rate gf with global mean,0,0.036853123384769114
TUV,Tuvalu,goats,dairy,All systems,meat,0.004630891527368827,rate gf with global mean,0,0.006732853074592355
TUV,Tuvalu,goats,non-dairy,All systems,milk,0,rate gf with global mean,0,0.036853123384769114
TUV,Tuvalu,goats,non-dairy,All systems,meat,0.004337048018707056,rate gf with global mean,0,0.006732853074592355
TUV,Tuvalu,sheep,dairy,All systems,milk,0.022573503367670982,rate gf with global mean,0,0.01776753168294103
TUV,Tuvalu,sheep,dairy,All systems,meat,0.0033317425066137544,rate gf with global mean,0,0.007394704992069966
TUV,Tuvalu,sheep,non-dairy,All systems,milk,0,rate gf with global mean,0,0.01776753168294103
TUV,Tuvalu,sheep,non-dairy,All systems,meat,0.0060631695734751365,rate gf with global mean,0,0.007394704992069966
VIR,U.S. Virgin Islands,buffalo,dairy,All systems,milk,0.05744750998860241,rate gf with global mean,0,0.03222343089015859
VIR,U.S. Virgin Islands,buffalo,dairy,All systems,meat,0.004425067881649755,rate gf with global mean,0,0.0076625564537693355
VIR,U.S. Virgin Islands,buffalo,non-dairy,All systems,milk,0,rate gf with global mean,0,0.03222343089015859
VIR,U.S. Virgin Islands,buffalo,non-dairy,All systems,meat,0.00923563727158656,rate gf with global mean,0,0.0076625564537693355
VIR,U.S. Virgin Islands,cows,dairy,All systems,milk,0.8080599509240552,rate gf with global mean,0,0.6443353857041486
VIR,U.S. Virgin Islands,cows,dairy,All systems,meat,0.039051365221052056,rate gf with global mean,0,0.04979231432360938
VIR,U.S. Virgin Islands,cows,non-dairy,All systems,milk,0,rate gf with global mean,0,0.6443353857041486
VIR,U.S. Virgin Islands,cows,non-dairy,All systems,meat,0.02339309454544167,rate gf with global mean,0,0.04979231432360938
VIR,U.S. Virgin Islands,goats,dairy,All systems,milk,0.04908715204938509,rate gf with global mean,0,0.036853123384769114
VIR,U.S. Virgin Islands,goats,dairy,All systems,meat,0.004630891527368827,rate gf with global mean,0,0.006732853074592355
VIR,U.S. Virgin Islands,goats,non-dairy,All systems,milk,0,rate gf with global mean,0,0.036853123384769114
VIR,U.S. Virgin Islands,goats,non-dairy,All systems,meat,0.004337048018707056,rate gf with global mean,0,0.006732853074592355
VIR,U.S. Virgin Islands,sheep,dairy,All systems,milk,0.022573503367670982,rate gf with global mean,0,0.01776753168294103
VIR,U.S. Virgin Islands,sheep,dairy,All systems,meat,0.0033317425066137544,rate gf with global mean,0,0.007394704992069966
VIR,U.S. Virgin Islands,sheep,non-dairy,All systems,milk,0,rate gf with global mean,0,0.01776753168294103
VIR,U.S. Virgin Islands,sheep,non-dairy,All systems,meat,0.0060631695734751365,rate gf with global mean,0,0.007394704992069966
UGA,Uganda,buffalo,dairy,All systems,milk,0.05744750998860241,rate gf with global mean,0,0.03222343089015859
UGA,Uganda,buffalo,dairy,All systems,meat,0.004425067881649755,rate gf with global mean,0,0.0076625564537693355
UGA,Uganda,buffalo,non-dairy,All systems,milk,0,rate gf with global mean,0,0.03222343089015859
UGA,Uganda,buffalo,non-dairy,All systems,meat,0.00923563727158656,rate gf with global mean,0,0.0076625564537693355
UGA,Uganda,cows,dairy,All systems,milk,0.1007101336909308,NA,0.1305386555890081,0.1007101336909308
UGA,Uganda,cows,dairy,All systems,meat,0.015225091369595477,NA,0.1305386555890081,0.029828521898077283
UGA,Uganda,cows,non-dairy,All systems,milk,0,NA,0.1305386555890081,0.1007101336909308
UGA,Uganda,cows,non-dairy,All systems,meat,0.014603430528481806,NA,0.1305386555890081,0.029828521898077283
UGA,Uganda,goats,dairy,All systems,milk,0,NA,0.003792299233172598,0
UGA,Uganda,goats,dairy,All systems,meat,0,NA,0.003792299233172598,0.003792299233172598
UGA,Uganda,goats,non-dairy,All systems,milk,0,NA,0.003792299233172598,0
UGA,Uganda,goats,non-dairy,All systems,meat,0.003792299233172598,NA,0.003792299233172598,0.003792299233172598
UGA,Uganda,sheep,dairy,All systems,milk,0,NA,0.004283838469646688,0
UGA,Uganda,sheep,dairy,All systems,meat,0,NA,0.004283838469646688,0.004283838469646688
UGA,Uganda,sheep,non-dairy,All systems,milk,0,NA,0.004283838469646688,0
UGA,Uganda,sheep,non-dairy,All systems,meat,0.004283838469646688,NA,0.004283838469646688,0.004283838469646688
UKR,Ukraine,buffalo,dairy,All systems,milk,0,NA,0.055037263190180895,0
UKR,Ukraine,buffalo,dairy,All systems,meat,0,NA,0.055037263190180895,0.055037263190180895
UKR,Ukraine,buffalo,non-dairy,All systems,milk,0,NA,0.055037263190180895,0
UKR,Ukraine,buffalo,non-dairy,All systems,meat,0.055037263190180895,NA,0.055037263190180895,0.055037263190180895
UKR,Ukraine,cows,dairy,All systems,milk,1.5105288491186044,NA,1.5967260684721074,1.5105288491186044
UKR,Ukraine,cows,dairy,All systems,meat,0.0861972193535029,NA,1.5967260684721074,0.0861972193535029
UKR,Ukraine,cows,non-dairy,All systems,milk,0,NA,1.5967260684721074,1.5105288491186044
UKR,Ukraine,cows,non-dairy,All systems,meat,0,NA,1.5967260684721074,0.0861972193535029
UKR,Ukraine,goats,dairy,All systems,milk,0.21059587273300032,NA,0.2229315784926615,0.21059587273300032
UKR,Ukraine,goats,dairy,All systems,meat,0.012335705759661184,NA,0.2229315784926615,0.012335705759661184
UKR,Ukraine,goats,non-dairy,All systems,milk,0,NA,0.2229315784926615,0.21059587273300032
UKR,Ukraine,goats,non-dairy,All systems,meat,0,NA,0.2229315784926615,0.012335705759661184
UKR,Ukraine,sheep,dairy,All systems,milk,0.02997174202018351,NA,0.03829976877135946,0.02997174202018351
UKR,Ukraine,sheep,dairy,All systems,meat,0.008328026751175954,NA,0.03829976877135946,0.008328026751175954
UKR,Ukraine,sheep,non-dairy,All systems,milk,0,NA,0.03829976877135946,0.02997174202018351
UKR,Ukraine,sheep,non-dairy,All systems,meat,0,NA,0.03829976877135946,0.008328026751175954
ARE,United Arab Emirates,buffalo,dairy,All systems,milk,0,NA,0.03756378859817579,0
ARE,United Arab Emirates,buffalo,dairy,All systems,meat,0,NA,0.03756378859817579,0.03756378859817579
ARE,United Arab Emirates,buffalo,non-dairy,All systems,milk,0,NA,0.03756378859817579,0
ARE,United Arab Emirates,buffalo,non-dairy,All systems,meat,0.03756378859817579,NA,0.03756378859817579,0.03756378859817579
ARE,United Arab Emirates,cows,dairy,All systems,milk,0.32711978087432636,NA,0.34956604765667554,0.32711978087432636
ARE,United Arab Emirates,cows,dairy,All systems,meat,0.022446266782349154,NA,0.34956604765667554,0.022446266782349154
ARE,United Arab Emirates,cows,non-dairy,All systems,milk,0,NA,0.34956604765667554,0.32711978087432636
ARE,United Arab Emirates,cows,non-dairy,All systems,meat,0,NA,0.34956604765667554,0.022446266782349154
ARE,United Arab Emirates,goats,dairy,All systems,milk,0.032498758584431804,NA,0.05257837423849734,0.032498758584431804
ARE,United Arab Emirates,goats,dairy,All systems,meat,0.010039813092236328,NA,0.05257837423849734,0.020079615654065533
ARE,United Arab Emirates,goats,non-dairy,All systems,milk,0,NA,0.05257837423849734,0.032498758584431804
ARE,United Arab Emirates,goats,non-dairy,All systems,meat,0.010039802561829207,NA,0.05257837423849734,0.020079615654065533
ARE,United Arab Emirates,sheep,dairy,All systems,milk,0.027884495206660354,NA,0.03962051738092713,0.027884495206660354
ARE,United Arab Emirates,sheep,dairy,All systems,meat,0.005868006455399276,NA,0.03962051738092713,0.011736022174266777
ARE,United Arab Emirates,sheep,non-dairy,All systems,milk,0,NA,0.03962051738092713,0.027884495206660354
ARE,United Arab Emirates,sheep,non-dairy,All systems,meat,0.005868015718867502,NA,0.03962051738092713,0.011736022174266777
GBR,United Kingdom,buffalo,dairy,All systems,milk,0.05744750998860241,rate gf with global mean,0,0.03222343089015859
GBR,United Kingdom,buffalo,dairy,All systems,meat,0.004425067881649755,rate gf with global mean,0,0.0076625564537693355
GBR,United Kingdom,buffalo,non-dairy,All systems,milk,0,rate gf with global mean,0,0.03222343089015859
GBR,United Kingdom,buffalo,non-dairy,All systems,meat,0.00923563727158656,rate gf with global mean,0,0.0076625564537693355
GBR,United Kingdom,cows,dairy,All systems,milk,2.7000758896432373,NA,2.876096940781859,2.7000758896432373
GBR,United Kingdom,cows,dairy,All systems,meat,0.08624704861948933,NA,2.876096940781859,0.1760210511386218
GBR,United Kingdom,cows,non-dairy,All systems,milk,0,NA,2.876096940781859,2.7000758896432373
GBR,United Kingdom,cows,non-dairy,All systems,meat,0.08977400251913246,NA,2.876096940781859,0.1760210511386218
GBR,United Kingdom,goats,dairy,All systems,milk,0,NA,0.010916685944611405,0
GBR,United Kingdom,goats,dairy,All systems,meat,0,NA,0.010916685944611405,0.010916685944611405
GBR,United Kingdom,goats,non-dairy,All systems,milk,0,NA,0.010916685944611405,0
GBR,United Kingdom,goats,non-dairy,All systems,meat,0.010916685944611405,NA,0.010916685944611405,0.010916685944611405
GBR,United Kingdom,sheep,dairy,All systems,milk,0,NA,0.012168292377135891,0
GBR,United Kingdom,sheep,dairy,All systems,meat,0,NA,0.012168292377135891,0.012168292377135891
GBR,United Kingdom,sheep,non-dairy,All systems,milk,0,NA,0.012168292377135891,0
GBR,United Kingdom,sheep,non-dairy,All systems,meat,0.012168292377135891,NA,0.012168292377135891,0.012168292377135891
USA,United States,buffalo,dairy,All systems,milk,0.05744750998860241,rate gf with global mean,0,0.03222343089015859
USA,United States,buffalo,dairy,All systems,meat,0.004425067881649755,rate gf with global mean,0,0.0076625564537693355
USA,United States,buffalo,non-dairy,All systems,milk,0,rate gf with global mean,0,0.03222343089015859
USA,United States,buffalo,non-dairy,All systems,meat,0.00923563727158656,rate gf with global mean,0,0.0076625564537693355
USA,United States,cows,dairy,All systems,milk,4.532856964409979,NA,4.7075839336821845,4.532856964409979
USA,United States,cows,dairy,All systems,meat,0.09154349965389619,NA,4.7075839336821845,0.17472696927220513
USA,United States,cows,non-dairy,All systems,milk,0,NA,4.7075839336821845,4.532856964409979
USA,United States,cows,non-dairy,All systems,meat,0.08318346961830894,NA,4.7075839336821845,0.17472696927220513
USA,United States,goats,dairy,All systems,milk,0.16801352173397724,NA,0.1974441343917684,0.16801352173397724
USA,United States,goats,dairy,All systems,meat,0.014715307328724845,NA,0.1974441343917684,0.029430612657791143
USA,United States,goats,non-dairy,All systems,milk,0,NA,0.1974441343917684,0.16801352173397724
USA,United States,goats,non-dairy,All systems,meat,0.014715305329066298,NA,0.1974441343917684,0.029430612657791143
USA,United States,sheep,dairy,All systems,milk,0,NA,0.010698259608106723,0
USA,United States,sheep,dairy,All systems,meat,0,NA,0.010698259608106723,0.010698259608106723
USA,United States,sheep,non-dairy,All systems,milk,0,NA,0.010698259608106723,0
USA,United States,sheep,non-dairy,All systems,meat,0.010698259608106723,NA,0.010698259608106723,0.010698259608106723
URY,Uruguay,buffalo,dairy,All systems,milk,0.05744750998860241,rate gf with global mean,0,0.03222343089015859
URY,Uruguay,buffalo,dairy,All systems,meat,0.004425067881649755,rate gf with global mean,0,0.0076625564537693355
URY,Uruguay,buffalo,non-dairy,All systems,milk,0,rate gf with global mean,0,0.03222343089015859
URY,Uruguay,buffalo,non-dairy,All systems,meat,0.00923563727158656,rate gf with global mean,0,0.0076625564537693355
URY,Uruguay,cows,dairy,All systems,milk,0.9941855567094999,NA,1.1267613723417678,0.9941855567094999
URY,Uruguay,cows,dairy,All systems,meat,0.07715767614314305,NA,1.1267613723417678,0.13257581563226772
URY,Uruguay,cows,non-dairy,All systems,milk,0,NA,1.1267613723417678,0.9941855567094999
URY,Uruguay,cows,non-dairy,All systems,meat,0.055418139489124676,NA,1.1267613723417678,0.13257581563226772
URY,Uruguay,goats,dairy,All systems,milk,0,NA,0.0073344155335791075,0
URY,Uruguay,goats,dairy,All systems,meat,0,NA,0.0073344155335791075,0.0073344155335791075
URY,Uruguay,goats,non-dairy,All systems,milk,0,NA,0.0073344155335791075,0
URY,Uruguay,goats,non-dairy,All systems,meat,0.0073344155335791075,NA,0.0073344155335791075,0.0073344155335791075
URY,Uruguay,sheep,dairy,All systems,milk,0,NA,0.009058782182098482,0
URY,Uruguay,sheep,dairy,All systems,meat,0,NA,0.009058782182098482,0.009058782182098482
URY,Uruguay,sheep,non-dairy,All systems,milk,0,NA,0.009058782182098482,0
URY,Uruguay,sheep,non-dairy,All systems,meat,0.009058782182098482,NA,0.009058782182098482,0.009058782182098482
UZB,Uzbekistan,buffalo,dairy,All systems,milk,0,NA,0.03576963660197331,0
UZB,Uzbekistan,buffalo,dairy,All systems,meat,0,NA,0.03576963660197331,0.03576963660197331
UZB,Uzbekistan,buffalo,non-dairy,All systems,milk,0,NA,0.03576963660197331,0
UZB,Uzbekistan,buffalo,non-dairy,All systems,meat,0.03576963660197331,NA,0.03576963660197331,0.03576963660197331
UZB,Uzbekistan,cows,dairy,All systems,milk,0.6685728350492879,NA,0.7313391401187466,0.6685728350492879
UZB,Uzbekistan,cows,dairy,All systems,meat,0.06276630506945868,NA,0.7313391401187466,0.06276630506945868
UZB,Uzbekistan,cows,non-dairy,All systems,milk,0,NA,0.7313391401187466,0.6685728350492879
UZB,Uzbekistan,cows,non-dairy,All systems,meat,0,NA,0.7313391401187466,0.06276630506945868
UZB,Uzbekistan,goats,dairy,All systems,milk,0.01978024376885198,NA,0.026083016264536792,0.01978024376885198
UZB,Uzbekistan,goats,dairy,All systems,meat,0.006302772495684811,NA,0.026083016264536792,0.006302772495684811
UZB,Uzbekistan,goats,non-dairy,All systems,milk,0,NA,0.026083016264536792,0.01978024376885198
UZB,Uzbekistan,goats,non-dairy,All systems,meat,0,NA,0.026083016264536792,0.006302772495684811
UZB,Uzbekistan,sheep,dairy,All systems,milk,0,NA,0.004674623058141704,0
UZB,Uzbekistan,sheep,dairy,All systems,meat,0,NA,0.004674623058141704,0.004674623058141704
UZB,Uzbekistan,sheep,non-dairy,All systems,milk,0,NA,0.004674623058141704,0
UZB,Uzbekistan,sheep,non-dairy,All systems,meat,0.004674623058141704,NA,0.004674623058141704,0.004674623058141704
VUT,Vanuatu,buffalo,dairy,All systems,milk,0.05744750998860241,rate gf with global mean,0,0.03222343089015859
VUT,Vanuatu,buffalo,dairy,All systems,meat,0.004425067881649755,rate gf with global mean,0,0.0076625564537693355
VUT,Vanuatu,buffalo,non-dairy,All systems,milk,0,rate gf with global mean,0,0.03222343089015859
VUT,Vanuatu,buffalo,non-dairy,All systems,meat,0.00923563727158656,rate gf with global mean,0,0.0076625564537693355
VUT,Vanuatu,cows,dairy,All systems,milk,0.07868642371829421,NA,0.21627220237377073,0.07868642371829421
VUT,Vanuatu,cows,dairy,All systems,meat,0.06729962351536041,NA,0.21627220237377073,0.13758577865547653
VUT,Vanuatu,cows,non-dairy,All systems,milk,0,NA,0.21627220237377073,0.07868642371829421
VUT,Vanuatu,cows,non-dairy,All systems,meat,0.07028615514011612,NA,0.21627220237377073,0.13758577865547653
VUT,Vanuatu,goats,dairy,All systems,milk,0,NA,0.012608772857088021,0
VUT,Vanuatu,goats,dairy,All systems,meat,0,NA,0.012608772857088021,0.012608772857088021
VUT,Vanuatu,goats,non-dairy,All systems,milk,0,NA,0.012608772857088021,0
VUT,Vanuatu,goats,non-dairy,All systems,meat,0.012608772857088021,NA,0.012608772857088021,0.012608772857088021
VUT,Vanuatu,sheep,dairy,All systems,milk,0,NA,0.01590094126182981,0
VUT,Vanuatu,sheep,dairy,All systems,meat,0,NA,0.01590094126182981,0.01590094126182981
VUT,Vanuatu,sheep,non-dairy,All systems,milk,0,NA,0.01590094126182981,0
VUT,Vanuatu,sheep,non-dairy,All systems,meat,0.01590094126182981,NA,0.01590094126182981,0.01590094126182981
VEN,Venezuela,buffalo,dairy,All systems,milk,0.4154588469637404,NA,0.5473769332612837,0.4154588469637404
VEN,Venezuela,buffalo,dairy,All systems,meat,0.05594988406229544,NA,0.5473769332612837,0.1319180862975433
VEN,Venezuela,buffalo,non-dairy,All systems,milk,0,NA,0.5473769332612837,0.4154588469637404
VEN,Venezuela,buffalo,non-dairy,All systems,meat,0.07596820223524788,NA,0.5473769332612837,0.1319180862975433
VEN,Venezuela,cows,dairy,All systems,milk,0.5562870548364262,NA,0.6406105392375206,0.5562870548364262
VEN,Venezuela,cows,dairy,All systems,meat,0.05578784984175611,NA,0.6406105392375206,0.08432348440109447
VEN,Venezuela,cows,non-dairy,All systems,milk,0,NA,0.6406105392375206,0.5562870548364262
VEN,Venezuela,cows,non-dairy,All systems,meat,0.02853563455933835,NA,0.6406105392375206,0.08432348440109447
VEN,Venezuela,goats,dairy,All systems,milk,0,NA,0.007510352480949882,0
VEN,Venezuela,goats,dairy,All systems,meat,0,NA,0.007510352480949882,0.007510352480949882
VEN,Venezuela,goats,non-dairy,All systems,milk,0,NA,0.007510352480949882,0
VEN,Venezuela,goats,non-dairy,All systems,meat,0.007510352480949882,NA,0.007510352480949882,0.007510352480949882
VEN,Venezuela,sheep,dairy,All systems,milk,0,NA,0.00721379565947698,0
VEN,Venezuela,sheep,dairy,All systems,meat,0,NA,0.00721379565947698,0.00721379565947698
VEN,Venezuela,sheep,non-dairy,All systems,milk,0,NA,0.00721379565947698,0
VEN,Venezuela,sheep,non-dairy,All systems,meat,0.00721379565947698,NA,0.00721379565947698,0.00721379565947698
VNM,Vietnam,buffalo,dairy,All systems,milk,0,NA,0.0193681926303242,0
VNM,Vietnam,buffalo,dairy,All systems,meat,0,NA,0.0193681926303242,0.0193681926303242
VNM,Vietnam,buffalo,non-dairy,All systems,milk,0,NA,0.0193681926303242,0
VNM,Vietnam,buffalo,non-dairy,All systems,meat,0.0193681926303242,NA,0.0193681926303242,0.0193681926303242
VNM,Vietnam,cows,dairy,All systems,milk,0.8798872340314566,NA,0.9239239040890954,0.8798872340314566
VNM,Vietnam,cows,dairy,All systems,meat,0.01659563246116994,NA,0.9239239040890954,0.044036670057638796
VNM,Vietnam,cows,non-dairy,All systems,milk,0,NA,0.9239239040890954,0.8798872340314566
VNM,Vietnam,cows,non-dairy,All systems,meat,0.02744103759646886,NA,0.9239239040890954,0.044036670057638796
VNM,Vietnam,goats,dairy,All systems,milk,0,NA,0.007507242821233518,0
VNM,Vietnam,goats,dairy,All systems,meat,0,NA,0.007507242821233518,0.007507242821233518
VNM,Vietnam,goats,non-dairy,All systems,milk,0,NA,0.007507242821233518,0
VNM,Vietnam,goats,non-dairy,All systems,meat,0.007507242821233518,NA,0.007507242821233518,0.007507242821233518
VNM,Vietnam,sheep,dairy,All systems,milk,0,NA,0.003945168218388783,0
VNM,Vietnam,sheep,dairy,All systems,meat,0,NA,0.003945168218388783,0.003945168218388783
VNM,Vietnam,sheep,non-dairy,All systems,milk,0,NA,0.003945168218388783,0
VNM,Vietnam,sheep,non-dairy,All systems,meat,0.003945168218388783,NA,0.003945168218388783,0.003945168218388783
WLF,Wallis & Futuna,buffalo,dairy,All systems,milk,0.05744750998860241,rate gf with global mean,0,0.03222343089015859
WLF,Wallis & Futuna,buffalo,dairy,All systems,meat,0.004425067881649755,rate gf with global mean,0,0.0076625564537693355
WLF,Wallis & Futuna,buffalo,non-dairy,All systems,milk,0,rate gf with global mean,0,0.03222343089015859
WLF,Wallis & Futuna,buffalo,non-dairy,All systems,meat,0.00923563727158656,rate gf with global mean,0,0.0076625564537693355
WLF,Wallis & Futuna,cows,dairy,All systems,milk,0.8080599509240552,rate gf with global mean,0,0.6443353857041486
