iso3c,country,animal,system_1,system_2,product,tonnes_per_head
NCL,New Caledonia,chickens,backyard,backyard,meat,3.4918463438864404e-4
NCL,New Caledonia,chickens,layers,industrial,eggs,0
NCL,New Caledonia,chickens,layers,industrial,meat,0
NCL,New Caledonia,chickens,broilers,industrial,eggs,0
NCL,New Caledonia,chickens,broilers,industrial,meat,0
NZL,New Zealand,chickens,backyard,backyard,eggs,0
NZL,New Zealand,chickens,backyard,backyard,meat,0
NZL,New Zealand,chickens,layers,industrial,eggs,0.05345346818077968
NZL,New Zealand,chickens,layers,industrial,meat,0.006456647507369699
NZL,New Zealand,chickens,broilers,industrial,eggs,0
NZL,New Zealand,chickens,broilers,industrial,meat,0.009402335790474775
NIC,Nicaragua,chickens,backyard,backyard,eggs,0.002257943578472404
NIC,Nicaragua,chickens,backyard,backyard,meat,4.463287645259868e-4
NIC,Nicaragua,chickens,layers,industrial,eggs,0.04365757800093791
NIC,Nicaragua,chickens,layers,industrial,meat,0.0049791886591667575
NIC,Nicaragua,chickens,broilers,industrial,eggs,0
NIC,Nicaragua,chickens,broilers,industrial,meat,0.01282625576066952
NER,Niger,chickens,backyard,backyard,eggs,4.8419796310983875e-4
NER,Niger,chickens,backyard,backyard,meat,3.1696860567317464e-4
NER,Niger,chickens,layers,industrial,eggs,0.0340470362903052
NER,Niger,chickens,layers,industrial,meat,0.005738521818868391
NER,Niger,chickens,broilers,industrial,eggs,0
NER,Niger,chickens,broilers,industrial,meat,0.005624591682375261
NGA,Nigeria,chickens,backyard,backyard,eggs,5.314367959986117e-4
NGA,Nigeria,chickens,backyard,backyard,meat,3.169686133604137e-4
NGA,Nigeria,chickens,layers,industrial,eggs,0.03188913787164163
NGA,Nigeria,chickens,layers,industrial,meat,0.005740263197423879
NGA,Nigeria,chickens,broilers,industrial,eggs,0
NGA,Nigeria,chickens,broilers,industrial,meat,0.005347844553712046
NIU,Niue,chickens,backyard,backyard,eggs,0
NIU,Niue,chickens,backyard,backyard,meat,0
NIU,Niue,chickens,layers,industrial,eggs,0
NIU,Niue,chickens,layers,industrial,meat,0
NIU,Niue,chickens,broilers,industrial,eggs,0
NIU,Niue,chickens,broilers,industrial,meat,0
NFK,Norfolk Island,chickens,backyard,backyard,eggs,0
NFK,Norfolk Island,chickens,backyard,backyard,meat,0
NFK,Norfolk Island,chickens,layers,industrial,eggs,0
NFK,Norfolk Island,chickens,layers,industrial,meat,0
NFK,Norfolk Island,chickens,broilers,industrial,eggs,0
NFK,Norfolk Island,chickens,broilers,industrial,meat,0.009369112130055533
MNP,Northern Mariana Islands,chickens,backyard,backyard,eggs,0
MNP,Northern Mariana Islands,chickens,backyard,backyard,meat,0
MNP,Northern Mariana Islands,chickens,layers,industrial,eggs,0
MNP,Northern Mariana Islands,chickens,layers,industrial,meat,0
MNP,Northern Mariana Islands,chickens,broilers,industrial,eggs,0
MNP,Northern Mariana Islands,chickens,broilers,industrial,meat,0
NOR,Norway,chickens,backyard,backyard,eggs,0
NOR,Norway,chickens,backyard,backyard,meat,0
NOR,Norway,chickens,layers,industrial,eggs,0.055068052943090404
NOR,Norway,chickens,layers,industrial,meat,0.006108515905810264
NOR,Norway,chickens,broilers,industrial,eggs,0
NOR,Norway,chickens,broilers,industrial,meat,0.00960952386358127
OMN,Oman,chickens,backyard,backyard,eggs,0.0031219597760081255
OMN,Oman,chickens,backyard,backyard,meat,3.8225135252404165e-4
OMN,Oman,chickens,layers,industrial,eggs,0.008724622367192696
OMN,Oman,chickens,layers,industrial,meat,0.0034626648250614045
OMN,Oman,chickens,broilers,industrial,eggs,0
OMN,Oman,chickens,broilers,industrial,meat,0
PAK,Pakistan,chickens,backyard,backyard,eggs,0.0015887083307215453
PAK,Pakistan,chickens,backyard,backyard,meat,3.227924893365436e-4
PAK,Pakistan,chickens,layers,industrial,eggs,0.02896178273617865
PAK,Pakistan,chickens,layers,industrial,meat,0.002021502342458608
PAK,Pakistan,chickens,broilers,industrial,eggs,0
PAK,Pakistan,chickens,broilers,industrial,meat,0.008571830986955988
PLW,Palau,chickens,backyard,backyard,eggs,0
PLW,Palau,chickens,backyard,backyard,meat,0
PLW,Palau,chickens,layers,industrial,eggs,0
PLW,Palau,chickens,layers,industrial,meat,0
PLW,Palau,chickens,broilers,industrial,eggs,0
PLW,Palau,chickens,broilers,industrial,meat,0.009369082135859389
PAN,Panama,chickens,backyard,backyard,eggs,0.0022579432109044663
PAN,Panama,chickens,backyard,backyard,meat,4.4632868349042074e-4
PAN,Panama,chickens,layers,industrial,eggs,0.043657581695473215
PAN,Panama,chickens,layers,industrial,meat,0.004979189077560484
PAN,Panama,chickens,broilers,industrial,eggs,0
PAN,Panama,chickens,broilers,industrial,meat,0.01282625569214182
PNG,Papua New Guinea,chickens,backyard,backyard,eggs,0.0012557699098610861
PNG,Papua New Guinea,chickens,backyard,backyard,meat,3.49184737184527e-4
PNG,Papua New Guinea,chickens,layers,industrial,eggs,0.049255756997472096
PNG,Papua New Guinea,chickens,layers,industrial,meat,0.006229513116319608
PNG,Papua New Guinea,chickens,broilers,industrial,eggs,0
PNG,Papua New Guinea,chickens,broilers,industrial,meat,0.009369109934561587
PRY,Paraguay,chickens,backyard,backyard,eggs,0.0022579438117935288
PRY,Paraguay,chickens,backyard,backyard,meat,4.463288159649387e-4
PRY,Paraguay,chickens,layers,industrial,eggs,0.04614625032795668
PRY,Paraguay,chickens,layers,industrial,meat,0.005752514600225858
PRY,Paraguay,chickens,broilers,industrial,eggs,0
PRY,Paraguay,chickens,broilers,industrial,meat,0.012858345214968162
PER,Peru,chickens,backyard,backyard,eggs,0.0022579437299074315
PER,Peru,chickens,backyard,backyard,meat,4.4632879791198677e-4
PER,Peru,chickens,layers,industrial,eggs,0.045581532859338164
PER,Peru,chickens,layers,industrial,meat,0.006668221836124338
PER,Peru,chickens,broilers,industrial,eggs,0
PER,Peru,chickens,broilers,industrial,meat,0.012868425018716234
PHL,Philippines,chickens,backyard,backyard,eggs,8.465310879322299e-4
PHL,Philippines,chickens,backyard,backyard,meat,6.170907779639607e-4
PHL,Philippines,chickens,layers,industrial,eggs,0.027966864608798627
PHL,Philippines,chickens,layers,industrial,meat,0.0019523506355553523
PHL,Philippines,chickens,broilers,industrial,eggs,0
PHL,Philippines,chickens,broilers,industrial,meat,0.009551044930084282
PCN,Pitcairn Islands,chickens,backyard,backyard,eggs,0
PCN,Pitcairn Islands,chickens,backyard,backyard,meat,0
PCN,Pitcairn Islands,chickens,layers,industrial,eggs,0
PCN,Pitcairn Islands,chickens,layers,industrial,meat,0
PCN,Pitcairn Islands,chickens,broilers,industrial,eggs,0
PCN,Pitcairn Islands,chickens,broilers,industrial,meat,0
POL,Poland,chickens,backyard,backyard,eggs,0.0054340118643435974
POL,Poland,chickens,backyard,backyard,meat,0.0012041692817357798
POL,Poland,chickens,layers,industrial,eggs,0.030242625355895565
POL,Poland,chickens,layers,industrial,meat,0.0023392372724637114
POL,Poland,chickens,broilers,industrial,eggs,0
POL,Poland,chickens,broilers,industrial,meat,0.00952771354525497
PRT,Portugal,chickens,backyard,backyard,eggs,0
PRT,Portugal,chickens,backyard,backyard,meat,0
PRT,Portugal,chickens,layers,industrial,eggs,0.05219162323230676
PRT,Portugal,chickens,layers,industrial,meat,0.0061316308562039965
PRT,Portugal,chickens,broilers,industrial,eggs,0
PRT,Portugal,chickens,broilers,industrial,meat,0.008997070231092648
PRI,Puerto Rico,chickens,backyard,backyard,eggs,0.0022579442960240885
PRI,Puerto Rico,chickens,backyard,backyard,meat,4.463289227204348e-4
PRI,Puerto Rico,chickens,layers,industrial,eggs,0.04365756726060844
PRI,Puerto Rico,chickens,layers,industrial,meat,0.004979187442860486
PRI,Puerto Rico,chickens,broilers,industrial,eggs,0
PRI,Puerto Rico,chickens,broilers,industrial,meat,0.012826255603809868
QAT,Qatar,chickens,backyard,backyard,eggs,0.0031219665836390597
QAT,Qatar,chickens,backyard,backyard,meat,3.822522401781392e-4
QAT,Qatar,chickens,layers,industrial,eggs,0.008724624991806686
QAT,Qatar,chickens,layers,industrial,meat,0.003462665754601635
QAT,Qatar,chickens,broilers,industrial,eggs,0
QAT,Qatar,chickens,broilers,industrial,meat,0.008221322668125298
KOR,South Korea,chickens,backyard,backyard,eggs,0
KOR,South Korea,chickens,backyard,backyard,meat,0
KOR,South Korea,chickens,layers,industrial,eggs,0.02376265364069701
KOR,South Korea,chickens,layers,industrial,meat,0.001971456338661316
KOR,South Korea,chickens,broilers,industrial,eggs,0
KOR,South Korea,chickens,broilers,industrial,meat,0.00806083023332352
MDA,Moldova,chickens,backyard,backyard,eggs,0.005434011114335894
MDA,Moldova,chickens,backyard,backyard,meat,8.841437657138117e-4
MDA,Moldova,chickens,layers,industrial,eggs,0.053363615305964444
MDA,Moldova,chickens,layers,industrial,meat,0.005910587172220479
MDA,Moldova,chickens,broilers,industrial,eggs,0
MDA,Moldova,chickens,broilers,industrial,meat,0.009678841727155451
REU,Réunion,chickens,backyard,backyard,eggs,0.0010204756794992933
REU,Réunion,chickens,backyard,backyard,meat,4.742188726309144e-4
REU,Réunion,chickens,layers,industrial,eggs,0
REU,Réunion,chickens,layers,industrial,meat,0
REU,Réunion,chickens,broilers,industrial,eggs,0
REU,Réunion,chickens,broilers,industrial,meat,0
ROU,Romania,chickens,backyard,backyard,eggs,0.005434010735972266
ROU,Romania,chickens,backyard,backyard,meat,8.841437023777706e-4
ROU,Romania,chickens,layers,industrial,eggs,0.05336360642351479
ROU,Romania,chickens,layers,industrial,meat,0.005910586221033833
ROU,Romania,chickens,broilers,industrial,eggs,0
ROU,Romania,chickens,broilers,industrial,meat,0.009678841310750582
RUS,Russia,chickens,backyard,backyard,eggs,0.005434011396550144
RUS,Russia,chickens,backyard,backyard,meat,8.841438129549626e-4
RUS,Russia,chickens,layers,industrial,eggs,0.06172526761027186
RUS,Russia,chickens,layers,industrial,meat,0.0055632914466657675
RUS,Russia,chickens,broilers,industrial,eggs,0
RUS,Russia,chickens,broilers,industrial,meat,0.009704715762998289
RWA,Rwanda,chickens,backyard,backyard,eggs,0.0010204756818944479
RWA,Rwanda,chickens,backyard,backyard,meat,4.7421887391045755e-4
RWA,Rwanda,chickens,layers,industrial,eggs,0.034047065250174716
RWA,Rwanda,chickens,layers,industrial,meat,0.005738526592557197
RWA,Rwanda,chickens,broilers,industrial,eggs,0
RWA,Rwanda,chickens,broilers,industrial,meat,0.005624605092986406
SHN,St. Helena,chickens,backyard,backyard,eggs,0
SHN,St. Helena,chickens,backyard,backyard,meat,0
SHN,St. Helena,chickens,layers,industrial,eggs,0
SHN,St. Helena,chickens,layers,industrial,meat,0
SHN,St. Helena,chickens,broilers,industrial,eggs,0
SHN,St. Helena,chickens,broilers,industrial,meat,0
KNA,St. Kitts & Nevis,chickens,backyard,backyard,eggs,0
KNA,St. Kitts & Nevis,chickens,backyard,backyard,meat,0
KNA,St. Kitts & Nevis,chickens,layers,industrial,eggs,0.04365722000892996
KNA,St. Kitts & Nevis,chickens,layers,industrial,meat,0.004979148117773107
KNA,St. Kitts & Nevis,chickens,broilers,industrial,eggs,0
KNA,St. Kitts & Nevis,chickens,broilers,industrial,meat,0.012826177185828291
LCA,St. Lucia,chickens,backyard,backyard,eggs,0.0022579663576265045
LCA,St. Lucia,chickens,backyard,backyard,meat,4.463337865136558e-4
LCA,St. Lucia,chickens,layers,industrial,eggs,0.04365768031820626
LCA,St. Lucia,chickens,layers,industrial,meat,0.004979200246254071
LCA,St. Lucia,chickens,broilers,industrial,eggs,0
LCA,St. Lucia,chickens,broilers,industrial,meat,0.012826231323229789
SPM,St. Pierre & Miquelon,chickens,backyard,backyard,eggs,0
SPM,St. Pierre & Miquelon,chickens,backyard,backyard,meat,0
SPM,St. Pierre & Miquelon,chickens,layers,industrial,eggs,0
SPM,St. Pierre & Miquelon,chickens,layers,industrial,meat,0
SPM,St. Pierre & Miquelon,chickens,broilers,industrial,eggs,0
SPM,St. Pierre & Miquelon,chickens,broilers,industrial,meat,0
VCT,St. Vincent & Grenadines,chickens,backyard,backyard,eggs,0.0022579584966525264
VCT,St. Vincent & Grenadines,chickens,backyard,backyard,meat,4.4633205345042564e-4
VCT,St. Vincent & Grenadines,chickens,layers,industrial,eggs,0.04365700975049188
VCT,St. Vincent & Grenadines,chickens,layers,industrial,meat,0.004979124306710521
VCT,St. Vincent & Grenadines,chickens,broilers,industrial,eggs,0
VCT,St. Vincent & Grenadines,chickens,broilers,industrial,meat,0.0128262286092704
WSM,Samoa,chickens,backyard,backyard,eggs,0.0012557698062188706
WSM,Samoa,chickens,backyard,backyard,meat,3.491847025049911e-4
WSM,Samoa,chickens,layers,industrial,eggs,0
WSM,Samoa,chickens,layers,industrial,meat,0
WSM,Samoa,chickens,broilers,industrial,eggs,0
WSM,Samoa,chickens,broilers,industrial,meat,0
SMR,San Marino,chickens,backyard,backyard,eggs,0.005433953223552326
SMR,San Marino,chickens,backyard,backyard,meat,0.0012041538232952316
SMR,San Marino,chickens,layers,industrial,eggs,0
SMR,San Marino,chickens,layers,industrial,meat,0
SMR,San Marino,chickens,broilers,industrial,eggs,0
SMR,San Marino,chickens,broilers,industrial,meat,0.008997120280236083
STP,São Tomé & Príncipe,chickens,backyard,backyard,eggs,9.92781338029511e-4
STP,São Tomé & Príncipe,chickens,backyard,backyard,meat,4.191363197164408e-4
STP,São Tomé & Príncipe,chickens,layers,industrial,eggs,0.03404726467013623
STP,São Tomé & Príncipe,chickens,layers,industrial,meat,0.005738559464557432
STP,São Tomé & Príncipe,chickens,broilers,industrial,eggs,0
STP,São Tomé & Príncipe,chickens,broilers,industrial,meat,0.005624594453846273
SAU,Saudi Arabia,chickens,backyard,backyard,eggs,0.0031219487959691173
SAU,Saudi Arabia,chickens,backyard,backyard,meat,3.822499208253035e-4
SAU,Saudi Arabia,chickens,layers,industrial,eggs,0.04394819644874878
SAU,Saudi Arabia,chickens,layers,industrial,meat,0.005355510458336622
SAU,Saudi Arabia,chickens,broilers,industrial,eggs,0
SAU,Saudi Arabia,chickens,broilers,industrial,meat,0.009027700392029507
SEN,Senegal,chickens,backyard,backyard,eggs,4.8419797239616875e-4
SEN,Senegal,chickens,backyard,backyard,meat,3.169686165258001e-4
SEN,Senegal,chickens,layers,industrial,eggs,0.03404692723146872
SEN,Senegal,chickens,layers,industrial,meat,0.005738503841821005
SEN,Senegal,chickens,broilers,industrial,eggs,0
SEN,Senegal,chickens,broilers,industrial,meat,0.00562459459012506
SRB,Serbia,chickens,backyard,backyard,eggs,0.005434011265767796
SRB,Serbia,chickens,backyard,backyard,meat,0.0012041691239437673
SRB,Serbia,chickens,layers,industrial,eggs,0.05219163320006036
SRB,Serbia,chickens,layers,industrial,meat,0.006131632013488291
SRB,Serbia,chickens,broilers,industrial,eggs,0
SRB,Serbia,chickens,broilers,industrial,meat,0
SYC,Seychelles,chickens,backyard,backyard,eggs,0
SYC,Seychelles,chickens,backyard,backyard,meat,0
SYC,Seychelles,chickens,layers,industrial,eggs,0
SYC,Seychelles,chickens,layers,industrial,meat,0
SYC,Seychelles,chickens,broilers,industrial,eggs,0
SYC,Seychelles,chickens,broilers,industrial,meat,0
SLE,Sierra Leone,chickens,backyard,backyard,eggs,4.841979959027996e-4
SLE,Sierra Leone,chickens,backyard,backyard,meat,3.1696864399721866e-4
SLE,Sierra Leone,chickens,layers,industrial,eggs,0.03404698773288344
SLE,Sierra Leone,chickens,layers,industrial,meat,0.005738513814757033
SLE,Sierra Leone,chickens,broilers,industrial,eggs,0
SLE,Sierra Leone,chickens,broilers,industrial,meat,0.005624593341874698
SGP,Singapore,chickens,backyard,backyard,eggs,0
SGP,Singapore,chickens,backyard,backyard,meat,0
SGP,Singapore,chickens,layers,industrial,eggs,0.02967062853423541
SGP,Singapore,chickens,layers,industrial,meat,0.002258240819606023
SGP,Singapore,chickens,broilers,industrial,eggs,0
SGP,Singapore,chickens,broilers,industrial,meat,0.00956433661022994
SVK,Slovakia,chickens,backyard,backyard,eggs,0.005434013031430457
SVK,Slovakia,chickens,backyard,backyard,meat,0.0012041695893943642
SVK,Slovakia,chickens,layers,industrial,eggs,0.05336362644071418
SVK,Slovakia,chickens,layers,industrial,meat,0.005910588364597101
SVK,Slovakia,chickens,broilers,industrial,eggs,0
SVK,Slovakia,chickens,broilers,industrial,meat,0.009678840733714974
SVN,Slovenia,chickens,backyard,backyard,eggs,0.005433951494816634
SVN,Slovenia,chickens,backyard,backyard,meat,0.0012041533675790428
SVN,Slovenia,chickens,layers,industrial,eggs,0.05219166685258952
SVN,Slovenia,chickens,layers,industrial,meat,0.0061316359206418074
SVN,Slovenia,chickens,broilers,industrial,eggs,0
SVN,Slovenia,chickens,broilers,industrial,meat,0.008997070337120043
SLB,Solomon Islands,chickens,backyard,backyard,eggs,0.001255773865845747
SLB,Solomon Islands,chickens,backyard,backyard,meat,3.491860608894672e-4
SLB,Solomon Islands,chickens,layers,industrial,eggs,0.04925619422031947
SLB,Solomon Islands,chickens,layers,industrial,meat,0.0062295665165049965
SLB,Solomon Islands,chickens,broilers,industrial,eggs,0
SLB,Solomon Islands,chickens,broilers,industrial,meat,0.009369081777775531
SOM,Somalia,chickens,backyard,backyard,eggs,0.0010204778375205064
SOM,Somalia,chickens,backyard,backyard,meat,4.7422002549237364e-4
SOM,Somalia,chickens,layers,industrial,eggs,0.03404693722379073
SOM,Somalia,chickens,layers,industrial,meat,0.00573850548893601
SOM,Somalia,chickens,broilers,industrial,eggs,0
SOM,Somalia,chickens,broilers,industrial,meat,0.005624595341274124
ZAF,South Africa,chickens,backyard,backyard,eggs,9.969844920335261e-4
ZAF,South Africa,chickens,backyard,backyard,meat,4.224817669126083e-4
ZAF,South Africa,chickens,layers,industrial,eggs,0.036237131304282084
ZAF,South Africa,chickens,layers,industrial,meat,0.005857235605201351
ZAF,South Africa,chickens,broilers,industrial,eggs,0
ZAF,South Africa,chickens,broilers,industrial,meat,0.005642160854155224
SSD,South Sudan,chickens,backyard,backyard,eggs,0.0014151130667849092
SSD,South Sudan,chickens,backyard,backyard,meat,4.1790262658416443e-4
SSD,South Sudan,chickens,layers,industrial,eggs,0.03404693722379073
SSD,South Sudan,chickens,layers,industrial,meat,0.00573850548893601
SSD,South Sudan,chickens,broilers,industrial,eggs,0
SSD,South Sudan,chickens,broilers,industrial,meat,0.005624594550854127
ESP,Spain,chickens,backyard,backyard,eggs,0
ESP,Spain,chickens,backyard,backyard,meat,0
ESP,Spain,chickens,layers,industrial,eggs,0.053343469010422764
ESP,Spain,chickens,layers,industrial,meat,0.0063550364874620695
ESP,Spain,chickens,broilers,industrial,eggs,0
ESP,Spain,chickens,broilers,industrial,meat,0.009002664501804248
LKA,Sri Lanka,chickens,backyard,backyard,eggs,0.0015887085881403635
LKA,Sri Lanka,chickens,backyard,backyard,meat,3.227925526921307e-4
LKA,Sri Lanka,chickens,layers,industrial,eggs,0.02896178456731256
LKA,Sri Lanka,chickens,layers,industrial,meat,0.002021502469285389
LKA,Sri Lanka,chickens,broilers,industrial,eggs,0
LKA,Sri Lanka,chickens,broilers,industrial,meat,0.00857183149497531
SDN,Sudan,chickens,backyard,backyard,eggs,0.001415113019288029
SDN,Sudan,chickens,backyard,backyard,meat,4.179026096297351e-4
SDN,Sudan,chickens,layers,industrial,eggs,0.03404692685185131
SDN,Sudan,chickens,layers,industrial,meat,0.005738503779245605
SDN,Sudan,chickens,broilers,industrial,eggs,0
SDN,Sudan,chickens,broilers,industrial,meat,0.005624594811875979
SUR,Suriname,chickens,backyard,backyard,eggs,0.002257944110113139
SUR,Suriname,chickens,backyard,backyard,meat,4.4632888173372885e-4
SUR,Suriname,chickens,layers,industrial,eggs,0.04614634476572028
SUR,Suriname,chickens,layers,industrial,meat,0.0057525259172765755
SUR,Suriname,chickens,broilers,industrial,eggs,0
SUR,Suriname,chickens,broilers,industrial,meat,0.012858348258399476
SJM,Svalbard & Jan Mayen,chickens,backyard,backyard,eggs,0
SJM,Svalbard & Jan Mayen,chickens,backyard,backyard,meat,0
SJM,Svalbard & Jan Mayen,chickens,layers,industrial,eggs,0
SJM,Svalbard & Jan Mayen,chickens,layers,industrial,meat,0
SJM,Svalbard & Jan Mayen,chickens,broilers,industrial,eggs,0
SJM,Svalbard & Jan Mayen,chickens,broilers,industrial,meat,0
SWZ,Swaziland,chickens,backyard,backyard,eggs,9.969847105756806e-4
SWZ,Swaziland,chickens,backyard,backyard,meat,4.2248187864401274e-4
SWZ,Swaziland,chickens,layers,industrial,eggs,0.0340470900736277
SWZ,Swaziland,chickens,layers,industrial,meat,0.005738530684407111
SWZ,Swaziland,chickens,broilers,industrial,eggs,0
SWZ,Swaziland,chickens,broilers,industrial,meat,0.005624593704408497
SWE,Sweden,chickens,backyard,backyard,eggs,0
SWE,Sweden,chickens,backyard,backyard,meat,0
SWE,Sweden,chickens,layers,industrial,eggs,0.05652426973421186
SWE,Sweden,chickens,layers,industrial,meat,0.0063341958369186845
SWE,Sweden,chickens,broilers,industrial,eggs,0
SWE,Sweden,chickens,broilers,industrial,meat,0.009622310845906226
CHE,Switzerland,chickens,backyard,backyard,eggs,0
CHE,Switzerland,chickens,backyard,backyard,meat,0
CHE,Switzerland,chickens,layers,industrial,eggs,0.02839178392844683
CHE,Switzerland,chickens,layers,industrial,meat,0.0028548004103224997
CHE,Switzerland,chickens,broilers,industrial,eggs,0
CHE,Switzerland,chickens,broilers,industrial,meat,0.010260313778404301
SYR,Syria,chickens,backyard,backyard,eggs,0.0031219485884558403
SYR,Syria,chickens,backyard,backyard,meat,3.8224989376743087e-4
SYR,Syria,chickens,layers,industrial,eggs,0.043948200946401686
SYR,Syria,chickens,layers,industrial,meat,0.0053555109682738005
SYR,Syria,chickens,broilers,industrial,eggs,0
SYR,Syria,chickens,broilers,industrial,meat,0.008629419169885686
TJK,Tajikistan,chickens,backyard,backyard,eggs,0.0012403895180860486
TJK,Tajikistan,chickens,backyard,backyard,meat,4.4343743551147565e-4
TJK,Tajikistan,chickens,layers,industrial,eggs,0.024626932458221187
TJK,Tajikistan,chickens,layers,industrial,meat,0.0018108887121497566
TJK,Tajikistan,chickens,broilers,industrial,eggs,0
TJK,Tajikistan,chickens,broilers,industrial,meat,0
THA,Thailand,chickens,backyard,backyard,eggs,8.465310936565635e-4
THA,Thailand,chickens,backyard,backyard,meat,6.170907831593857e-4
THA,Thailand,chickens,layers,industrial,eggs,0.04272140727165333
THA,Thailand,chickens,layers,industrial,meat,0.005729399864301979
THA,Thailand,chickens,broilers,industrial,eggs,0
THA,Thailand,chickens,broilers,industrial,meat,0.009193198202464975
MKD,Macedonia,chickens,backyard,backyard,eggs,0.005433996156119969
MKD,Macedonia,chickens,backyard,backyard,meat,0.0012041651408530286
MKD,Macedonia,chickens,layers,industrial,eggs,0.05219158469053714
MKD,Macedonia,chickens,layers,industrial,meat,0.006131626381395879
MKD,Macedonia,chickens,broilers,industrial,eggs,0
MKD,Macedonia,chickens,broilers,industrial,meat,0.008997064273202243
TLS,Timor-Leste,chickens,backyard,backyard,eggs,8.46530198186993e-4
TLS,Timor-Leste,chickens,backyard,backyard,meat,6.170899704281068e-4
TLS,Timor-Leste,chickens,layers,industrial,eggs,0.02967055349260467
TLS,Timor-Leste,chickens,layers,industrial,meat,0.002258235176983934
TLS,Timor-Leste,chickens,broilers,industrial,eggs,0
TLS,Timor-Leste,chickens,broilers,industrial,meat,0.00956429894113579
TGO,Togo,chickens,backyard,backyard,eggs,4.8419798184620467e-4
TGO,Togo,chickens,backyard,backyard,meat,3.1696862756974307e-4
TGO,Togo,chickens,layers,industrial,eggs,0.034046955532329747
TGO,Togo,chickens,layers,industrial,meat,0.0057385085068801245
TGO,Togo,chickens,broilers,industrial,eggs,0
TGO,Togo,chickens,broilers,industrial,meat,0.005624594237433385
TKL,Tokelau,chickens,backyard,backyard,eggs,0
TKL,Tokelau,chickens,backyard,backyard,meat,0
TKL,Tokelau,chickens,layers,industrial,eggs,0
TKL,Tokelau,chickens,layers,industrial,meat,0
TKL,Tokelau,chickens,broilers,industrial,eggs,0
TKL,Tokelau,chickens,broilers,industrial,meat,0
TON,Tonga,chickens,backyard,backyard,eggs,0.0012557633402662607
TON,Tonga,chickens,backyard,backyard,meat,3.49182538944172e-4
TON,Tonga,chickens,layers,industrial,eggs,0
TON,Tonga,chickens,layers,industrial,meat,0
TON,Tonga,chickens,broilers,industrial,eggs,0
TON,Tonga,chickens,broilers,industrial,meat,0
TTO,Trinidad & Tobago,chickens,backyard,backyard,eggs,0.002257944868046576
TTO,Trinidad & Tobago,chickens,backyard,backyard,meat,4.4632904883090696e-4
TTO,Trinidad & Tobago,chickens,layers,industrial,eggs,0.04365757948429423
TTO,Trinidad & Tobago,chickens,layers,industrial,meat,0.004979188827151884
TTO,Trinidad & Tobago,chickens,broilers,industrial,eggs,0
TTO,Trinidad & Tobago,chickens,broilers,industrial,meat,0.012826256259743025
TUN,Tunisia,chickens,backyard,backyard,eggs,0.0014504908509760685
TUN,Tunisia,chickens,backyard,backyard,meat,4.1790261179093394e-4
TUN,Tunisia,chickens,layers,industrial,eggs,0.034046933437297894
TUN,Tunisia,chickens,layers,industrial,meat,0.005738504864777866
TUN,Tunisia,chickens,broilers,industrial,eggs,0
TUN,Tunisia,chickens,broilers,industrial,meat,0.005624594402121541
TUR,Turkey,chickens,backyard,backyard,eggs,0.0031219485200200342
TUR,Turkey,chickens,backyard,backyard,meat,3.8224988484401477e-4
TUR,Turkey,chickens,layers,industrial,eggs,0.0312845848782934
TUR,Turkey,chickens,layers,industrial,meat,0.0020926868361948315
TUR,Turkey,chickens,broilers,industrial,eggs,0
TUR,Turkey,chickens,broilers,industrial,meat,0.009061953969881733
TKM,Turkmenistan,chickens,backyard,backyard,eggs,0.001240389300194991
TKM,Turkmenistan,chickens,backyard,backyard,meat,4.434373372741639e-4
TKM,Turkmenistan,chickens,layers,industrial,eggs,0.029663664955569317
TKM,Turkmenistan,chickens,layers,industrial,meat,0.002181253978484408
TKM,Turkmenistan,chickens,broilers,industrial,eggs,0
TKM,Turkmenistan,chickens,broilers,industrial,meat,0.008735229254113535
TCA,Turks & Caicos Islands,chickens,backyard,backyard,eggs,0
TCA,Turks & Caicos Islands,chickens,backyard,backyard,meat,0
TCA,Turks & Caicos Islands,chickens,layers,industrial,eggs,0
TCA,Turks & Caicos Islands,chickens,layers,industrial,meat,0
TCA,Turks & Caicos Islands,chickens,broilers,industrial,eggs,0
TCA,Turks & Caicos Islands,chickens,broilers,industrial,meat,0
TUV,Tuvalu,chickens,backyard,backyard,eggs,0
TUV,Tuvalu,chickens,backyard,backyard,meat,0
TUV,Tuvalu,chickens,layers,industrial,eggs,0
TUV,Tuvalu,chickens,layers,industrial,meat,0
TUV,Tuvalu,chickens,broilers,industrial,eggs,0
TUV,Tuvalu,chickens,broilers,industrial,meat,0
UGA,Uganda,chickens,backyard,backyard,eggs,0.0010204755401551655
UGA,Uganda,chickens,backyard,backyard,meat,4.7421879819027694e-4
UGA,Uganda,chickens,layers,industrial,eggs,0.03404696887370453
UGA,Uganda,chickens,layers,industrial,meat,0.005738510706046504
UGA,Uganda,chickens,broilers,industrial,eggs,0
UGA,Uganda,chickens,broilers,industrial,meat,0.005624593637090035
UKR,Ukraine,chickens,backyard,backyard,eggs,0.0054340113646463685
UKR,Ukraine,chickens,backyard,backyard,meat,8.841438076144417e-4
UKR,Ukraine,chickens,layers,industrial,eggs,0.06072062153773971
UKR,Ukraine,chickens,layers,industrial,meat,0.0055602746251554504
UKR,Ukraine,chickens,broilers,industrial,eggs,0
UKR,Ukraine,chickens,broilers,industrial,meat,0.009699252482862672
ARE,United Arab Emirates,chickens,backyard,backyard,eggs,0.003121954948602795
